serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
2410,209,O,2665,Lake Stevens Transit Center Bay 1,0,XNT,1.238,0.000,1.238,1.130,0.000
2410,209,O,995,Hwy 9 & Hwy 204,1,AM,0.109,0.000,2.033,0.435,0.000
2410,209,O,994,Hwy 9 & Lundeen Pkwy,2,AM,0.185,0.000,2.217,0.739,0.000
2410,209,O,3076,Hwy 9 & Soper Hill Rd,3,AM,0.293,0.000,2.511,1.174,0.000
2410,209,O,3110,64th St NE & Hwy 9,4,AM,0.663,0.217,2.957,2.652,0.870
2410,209,O,2495,64th St NE & 83rd Ave NE,5,AM,1.011,0.011,3.957,4.043,0.043
2410,209,O,2497,64th St NE & 73rd Ave NE,6,AM,0.217,0.000,4.174,0.870,0.000
2410,209,O,2498,64th St NE & 71st Ave NE,7,AM,0.500,0.000,4.674,2.000,0.000
2410,209,O,1732,64th St NE & 67th Ave NE,8,AM,1.696,0.207,6.163,6.783,0.826
2410,209,O,1730,64th St NE & 60th Dr NE,9,AM,0.283,0.000,6.446,1.130,0.000
2410,209,O,1731,64th St NE & 55th Dr NE,10,AM,0.576,0.011,7.011,2.304,0.043
2410,209,O,1720,4th St & Quinn Ave,11,AM,0.076,0.304,6.783,0.304,1.217
2410,209,O,1721,4th St & Columbia Ave,12,AM,0.348,3.196,3.935,1.391,12.783
2410,209,O,2465,4th St & Beach Ave,13,AM,0.033,0.352,3.648,0.130,1.391
2410,209,O,3060,Marine Dr NE & 31st Ave NE,14,AM,0.066,0.560,3.154,0.261,2.217
2410,209,O,2194,27th Ave NE & Marine Dr,15,AM,0.044,0.000,3.198,0.174,0.000
2410,209,O,2195,27th Ave NE & 74th St NE,16,AM,0.000,0.143,3.055,0.000,0.565
2410,209,O,2196,27th Ave NE & 81st St NE,17,AM,0.000,0.000,3.055,0.000,0.000
2410,209,O,2340,27th Ave NE & 88th St NE,18,AM,0.022,0.000,3.077,0.087,0.000
2410,209,O,2675,105th St NE & 30th Ave NE,19,AM,0.429,0.758,2.747,1.696,3.000
2410,209,O,3149,30th Ave NE & 34th Ave NE,20,AM,0.000,0.099,2.648,0.000,0.391
2410,209,O,3333,Quil Ceda Blvd & 116th St NE,21,AM,0.000,0.055,2.593,0.000,0.217
2410,209,O,956,Smokey Point Blvd & 172nd St NE,22,AM,0.000,1.176,1.418,0.000,4.652
2410,209,O,2058,Smokey Point Transit Center Drop-off Only,23,AM,0.000,1.418,0.000,0.000,5.609
2410,209,O,2665,Lake Stevens Transit Center Bay 1,0,AM,2.173,0.000,2.173,9.261,0.000
2410,209,O,995,Hwy 9 & Hwy 204,1,MID,0.333,0.007,3.116,2.000,0.043
2410,209,O,994,Hwy 9 & Lundeen Pkwy,2,MID,0.152,0.007,3.261,0.913,0.043
2410,209,O,3076,Hwy 9 & Soper Hill Rd,3,MID,0.616,0.145,3.732,3.696,0.870
2410,209,O,3110,64th St NE & Hwy 9,4,MID,0.486,0.319,3.899,2.913,1.913
2410,209,O,2495,64th St NE & 83rd Ave NE,5,MID,1.138,0.159,4.877,6.826,0.957
2410,209,O,2497,64th St NE & 73rd Ave NE,6,MID,0.203,0.043,5.036,1.217,0.261
2410,209,O,2498,64th St NE & 71st Ave NE,7,MID,0.268,0.007,5.297,1.609,0.043
2410,209,O,1732,64th St NE & 67th Ave NE,8,MID,1.036,0.210,6.123,6.217,1.261
2410,209,O,1730,64th St NE & 60th Dr NE,9,MID,0.507,0.072,6.558,3.043,0.435
2410,209,O,1731,64th St NE & 55th Dr NE,10,MID,0.312,0.051,6.819,1.870,0.304
2410,209,O,1720,4th St & Quinn Ave,11,MID,0.159,0.130,6.848,0.957,0.783
2410,209,O,1721,4th St & Columbia Ave,12,MID,0.804,2.732,4.920,4.826,16.391
2410,209,O,2465,4th St & Beach Ave,13,MID,0.935,0.252,5.576,5.652,1.522
2410,209,O,3060,Marine Dr NE & 31st Ave NE,14,MID,0.345,0.568,5.353,2.087,3.435
2410,209,O,2194,27th Ave NE & Marine Dr,15,MID,0.058,0.079,5.331,0.348,0.478
