serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
241,554,O,280,2nd Ave & Stewart St,2,AM,2.2,0,4.3,17.5,0.1
241,554,O,280,2nd Ave & Stewart St,2,MID,2.4,0.1,5.5,41,1.3
241,554,O,65150,Highlands Dr NE & NE Ellis Dr,12,AM,0,1.9,1.5,0,11.5
241,554,O,280,2nd Ave & Stewart St,2,PM,5.5,0.1,14.3,77.1,1.2
241,554,O,65150,Highlands Dr NE & NE Ellis Dr,12,MID,0,2.2,2.3,0.4,36.6
241,554,O,280,2nd Ave & Stewart St,2,XEV,3,0,6.6,15.2,0.1
241,554,O,65150,Highlands Dr NE & NE Ellis Dr,12,PM,0,3,5.8,0.3,38.4
241,554,O,280,2nd Ave & Stewart St,2,XNT,2.4,0.1,3.5,4.7,0.1
241,554,O,65150,Highlands Dr NE & NE Ellis Dr,12,XEV,0,1.8,2.9,0.3,12.9
241,554,O,65150,Highlands Dr NE & NE Ellis Dr,12,XNT,0,1.7,2.9,0,5
241,554,O,360,2nd Ave & Cherry St,4,AM,3,0.1,10.3,23.8,0.5
241,554,O,360,2nd Ave & Cherry St,4,MID,3.2,0.1,12.4,55.2,2.3
241,554,O,360,2nd Ave & Cherry St,4,PM,7,0.1,31,97.3,2
241,554,O,360,2nd Ave & Cherry St,4,XEV,4,0.1,14.1,20.1,0.4
241,554,O,360,2nd Ave & Cherry St,4,XNT,2.8,0.1,8.5,5.6,0.1
241,554,I,648,4th Ave & Cherry St,16,AM,0.2,7.8,21.2,2.8,93.4
241,554,I,648,4th Ave & Cherry St,16,MID,0.1,2.5,12.5,2.1,47.7
241,554,I,648,4th Ave & Cherry St,16,PM,0.1,2,9.3,0.7,17.8
241,554,I,648,4th Ave & Cherry St,16,XEV,0,0.9,6.1,0.1,4.7
241,554,I,648,4th Ave & Cherry St,16,XNT,0,1.1,4,0,3.3
241,554,O,81687,228th Ave SE & SE 8th St,17,XEV,0.2,0.4,1.1,0.6,1.3
241,554,O,81687,228th Ave SE & SE 8th St,17,XNT,0,0.1,0.5,0,0.1
241,554,O,81665,228th Ave NE & NE 8th St,18,XEV,0.3,0.6,0.9,1,1.7
241,554,O,81665,228th Ave NE & NE 8th St,18,XNT,0.1,0.4,0.3,0.1,0.7
241,554,O,375,2nd Ave Ext S & Yesler Way,5,AM,0,0,10.3,0,0
241,554,O,375,2nd Ave Ext S & Yesler Way,5,MID,0,0,12.4,0,0
241,554,I,18440,Blanchard St & 6th Ave,21,AM,0.1,3.9,0,1.1,46.4
241,554,I,18440,Blanchard St & 6th Ave,21,MID,0.2,3.9,0,3.5,73.3
241,554,I,18440,Blanchard St & 6th Ave,21,PM,0.1,1.3,0,0.5,11.9
241,554,I,18440,Blanchard St & 6th Ave,21,XEV,0.2,1.2,0,0.9,7.2
241,554,O,375,2nd Ave Ext S & Yesler Way,5,PM,0,0,31,0.1,0
241,554,I,18440,Blanchard St & 6th Ave,21,XNT,0.1,0.9,0,0.2,1.7
241,554,I,64140,N Mercer Way & 80th Ave SE - Bay 1,12,AM,6.4,0.8,30,83.6,10.6
241,554,O,375,2nd Ave Ext S & Yesler Way,5,XEV,0,0,14.1,0,0
241,554,I,64140,N Mercer Way & 80th Ave SE - Bay 1,12,MID,3.7,1,20.2,65.9,18.8
241,554,I,64140,N Mercer Way & 80th Ave SE - Bay 1,12,PM,4.5,1.7,25.3,40.6,15.6
241,554,O,375,2nd Ave Ext S & Yesler Way,5,XNT,0,0,8.5,0,0
241,554,I,64140,N Mercer Way & 80th Ave SE - Bay 1,12,XEV,1.9,0.4,15,9.4,2.2
241,554,I,64140,N Mercer Way & 80th Ave SE - Bay 1,12,XNT,1.5,0.4,10,4.5,1.3
241,554,I,620,4th Ave S & S Jackson St,14,AM,3.2,4.1,29.3,38.7,49.3
241,554,I,620,4th Ave S & S Jackson St,14,MID,0.4,5,15.4,8.1,94.5
241,554,I,620,4th Ave S & S Jackson St,14,PM,0.4,10.7,11.7,3.4,96.7
241,554,I,620,4th Ave S & S Jackson St,14,XEV,0.3,5.1,7.5,1.5,25.6
241,554,I,620,4th Ave S & S Jackson St,14,XNT,0.1,3.1,5.4,0.3,9.2
241,554,O,64566,Issaquah Highlands Park & Ride - Bay 3,13,AM,0.3,1.8,0,1.7,10.6
241,554,O,64566,Issaquah Highlands Park & Ride - Bay 3,13,MID,0.3,2.6,0,5,44.3
241,554,O,64566,Issaquah Highlands Park & Ride - Bay 3,13,PM,0.3,6.1,0,3.4,78.7
241,554,O,64566,Issaquah Highlands Park & Ride - Bay 3,13,XEV,0.3,2.4,0.9,2.4,16.8
241,554,O,64566,Issaquah Highlands Park & Ride - Bay 3,13,XNT,0.3,2.4,0.9,0.9,7.1
241,554,O,81775,228th Ave NE & NE 25th Way,19,XEV,0,0.3,0.6,0,0.9
241,554,O,1480,S Jackson St & Maynard Ave S,6,AM,5.9,0.1,16.2,41.3,0.5
241,554,O,81775,228th Ave NE & NE 25th Way,19,XNT,0,0,0.2,0,0
241,554,O,1480,S Jackson St & Maynard Ave S,6,MID,3.9,0.5,15.6,69.4,8.2
241,554,O,1480,S Jackson St & Maynard Ave S,6,PM,4.3,0.5,34.9,60.3,6.8
241,554,O,1480,S Jackson St & Maynard Ave S,6,XEV,3.1,0.2,17,15.6,0.9
241,554,O,1480,S Jackson St & Maynard Ave S,6,XNT,2.6,0.1,10.7,5.1,0.2
241,554,I,62329,NE Redmond Fall City Rd & 185th Ave NE,1,XNT,0.1,0,0.1,0.2,0
241,554,O,72329,NE Redmond Way & 185th Ave NE,20,XEV,0,0.6,0,0,1.9
241,554,O,72329,NE Redmond Way & 185th Ave NE,20,XNT,0.2,0.4,0,0.3,0.7
241,554,I,700,4th Ave & Pike St,18,AM,0.1,3.7,7.3,1,44.2
