OPERATION_DATE,ROUTE_ID,DIRECTION,TRIP_ID,VEHICLE_ID,SCHED_DEPTIME,ACT_ARRTIME,ACT_DEPTIME,STOP_ORDER_NBR,STOP_ID,STOP,BOARDINGS,ALIGHTINGS
2023-10-02,422,North,24114,15819.0,16:10:00,16:10:31,16:10:31,0,640,4th Ave S & S Jackson St,0.0,0.0
2023-10-02,422,North,24114,15819.0,,16:11:14,16:11:18,1,635,4th Ave S & S Washington St,0.0,0.0
2023-10-02,422,North,24114,15819.0,,16:12:54,16:13:31,2,2638,4th Ave & Cherry St,3.0,0.0
2023-10-02,422,North,24114,15819.0,,16:14:55,16:15:31,3,641,4th Ave & Seneca St,7.0,0.0
2023-10-02,422,North,24114,15819.0,16:16:00,16:17:39,16:18:21,4,2976,4th Ave & Pine St,1.0,0.0
2023-10-02,422,North,24114,15819.0,,16:19:20,16:20:30,5,473,Olive Way & 6th Ave,3.0,0.0
2023-10-02,422,North,24114,15819.0,16:20:00,16:21:12,16:21:26,6,430,Howell St & 9th Ave,0.0,0.0
2023-10-02,422,North,24114,15819.0,,16:25:13,16:25:32,7,431,Howell St & Yale Ave,1.0,0.0
2023-10-02,422,North,24114,15819.0,16:55:00,16:55:21,16:56:23,10,2115,Lynnwood Transit Center Bay A2,3.0,6.0
2023-10-02,422,North,24114,15819.0,17:30:00,17:35:44,17:36:08,13,905,I-5 & 4th St Flyer Stop,0.0,3.0
2023-10-02,422,North,24114,15819.0,17:38:00,17:41:58,17:42:16,14,904,I-5 & 116th St NE Flyer Stop,0.0,2.0
2023-10-02,422,North,24114,15819.0,18:01:00,17:54:45,17:55:18,17,929,Stanwood I-5 Park & Ride Bay 2,0.0,4.0
2023-10-02,422,North,24114,15819.0,,18:01:06,18:01:29,18,1244,72nd Ave NW & 267th Pl NW,0.0,2.0
2023-10-02,422,North,24114,15819.0,,18:01:49,18:01:49,19,1245,72nd Ave NW & 265th St NW,0.0,0.0
2023-10-02,422,North,24114,15819.0,,18:02:23,18:02:23,20,1243,72nd Ave NW & 261st St NW,0.0,0.0
2023-10-02,422,North,24114,15819.0,,18:03:26,18:03:26,21,36,Pioneer Hwy & 77th Ave NW,0.0,0.0
2023-10-02,422,North,24114,15819.0,18:10:00,18:05:51,18:06:23,22,791,88th Ave NW & 270th St NW,0.0,1.0
2023-10-02,422,North,24114,15819.0,18:16:00,18:08:06,18:08:06,23,1711,Stanwood Downtown Park & Ride Bay 1,0.0,0.0
2023-10-02,422,North,24115,15821.0,17:10:00,17:12:08,17:12:08,0,640,4th Ave S & S Jackson St,3.0,0.0
2023-10-02,422,North,24115,15821.0,,17:12:49,17:12:56,1,635,4th Ave S & S Washington St,0.0,0.0
2023-10-02,422,North,24115,15821.0,,17:15:11,17:15:36,2,2638,4th Ave & Cherry St,3.0,0.0
2023-10-02,422,North,24115,15821.0,,17:17:38,17:19:17,3,641,4th Ave & Seneca St,3.0,0.0
2023-10-02,422,North,24115,15821.0,17:16:00,17:20:51,17:21:28,4,2976,4th Ave & Pine St,1.0,0.0
2023-10-02,422,North,24115,15821.0,,17:22:31,17:23:38,5,473,Olive Way & 6th Ave,5.0,0.0
2023-10-02,422,North,24115,15821.0,17:20:00,17:25:07,17:25:24,6,430,Howell St & 9th Ave,1.0,0.0
2023-10-02,422,North,24115,15821.0,,17:29:40,17:30:04,7,431,Howell St & Yale Ave,1.0,0.0
2023-10-02,422,North,24115,15821.0,17:52:00,17:56:58,17:57:35,10,2115,Lynnwood Transit Center Bay A2,1.0,10.0
2023-10-02,422,North,24115,15821.0,18:20:00,18:23:39,18:24:03,13,905,I-5 & 4th St Flyer Stop,0.0,3.0
2023-10-02,422,North,24115,15821.0,18:25:00,18:29:22,18:29:47,14,904,I-5 & 116th St NE Flyer Stop,0.0,2.0
2023-10-02,422,North,24115,15821.0,18:40:00,18:42:32,18:42:46,17,929,Stanwood I-5 Park & Ride Bay 2,0.0,2.0
2023-10-02,422,North,24115,15821.0,,18:48:58,18:48:58,18,1244,72nd Ave NW & 267th Pl NW,0.0,0.0
2023-10-02,422,North,24115,15821.0,,18:49:13,18:49:13,19,1245,72nd Ave NW & 265th St NW,0.0,0.0
2023-10-02,422,North,24115,15821.0,,18:49:47,18:49:47,20,1243,72nd Ave NW & 261st St NW,0.0,0.0
2023-10-02,422,North,24115,15821.0,,18:50:54,18:50:54,21,36,Pioneer Hwy & 77th Ave NW,0.0,0.0
2023-10-02,422,North,24115,15821.0,18:49:00,18:53:04,18:53:19,22,791,88th Ave NW & 270th St NW,0.0,1.0
