serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
2410,109,O,2162,Ash Way Park & Ride Bay 3,0,XNT,0.043,0.000,0.043,0.043,0.000
2410,109,O,3062,Ash Way & 157th St SW,1,XNT,0.000,0.000,0.043,0.000,0.000
2410,109,O,2993,Ash Way & 153rd St SW,2,XNT,0.000,0.000,0.043,0.000,0.000
2410,109,O,2994,Ash Way & 149th St SW,3,XNT,0.000,0.000,0.043,0.000,0.000
2410,109,O,2995,Ash Way & 141st Pl SW,4,XNT,0.000,0.000,0.000,0.000,0.000
2410,109,O,3004,Ash Way & 137th St SW,5,XNT,0.000,0.000,0.000,0.000,0.000
2410,109,O,2456,134th St SW & Ash Way,6,AM,0.010,0.000,2.029,0.043,0.000
2410,109,O,2104,Mariner Park & Ride Bay 2,7,AM,1.209,0.055,3.143,4.783,0.217
2410,109,O,165,128th St SE & 3rd Ave SE,8,AM,0.413,0.000,3.554,1.652,0.000
2410,109,O,169,128th St SE & Park Rd,9,AM,0.087,0.000,3.641,0.348,0.000
2410,109,O,3159,132nd St SE & 16th Ave SE,10,AM,1.663,0.000,5.304,6.652,0.000
2410,109,O,3016,132nd St SE & 21st Dr SE,11,AM,0.207,0.413,5.098,0.826,1.652
2410,109,O,171,132nd St SE & 25th Ave SE,12,AM,0.076,0.087,5.087,0.304,0.348
2410,109,O,172,132nd St SE & 29th Dr SE,13,AM,0.109,0.120,5.076,0.435,0.478
2410,109,O,173,132nd St SE & 35th Ave SE,14,AM,0.000,0.511,4.565,0.000,2.043
2410,109,O,3129,132nd St SE & 39th Ave SE,15,AM,0.315,0.370,4.511,1.261,1.478
2410,109,O,174,132nd St SE & 44th Ave SE,16,AM,0.000,0.239,4.272,0.000,0.957
2410,109,O,175,132nd St SE & Seattle Hill Rd,17,AM,0.304,0.337,4.239,1.217,1.348
2410,109,O,32,134th Pl SE & 58th Dr SE,18,AM,0.022,0.315,3.946,0.087,1.261
2410,109,O,3193,Cathcart Way & Snohomish Cascade Dr,19,AM,0.011,0.098,3.859,0.043,0.391
2410,109,O,3194,Cathcart Way & Puget Park Dr,20,AM,0.000,0.228,3.630,0.000,0.913
2410,109,O,3125,Second St & Ave E,22,AM,0.033,0.402,3.261,0.130,1.609
2410,109,O,858,Ave D & Third St,23,AM,0.000,0.293,2.967,0.000,1.174
2410,109,O,859,Ave D & Fifth St,24,AM,0.283,0.522,2.728,1.130,2.087
2410,109,O,860,Ave D & 10th St,25,AM,0.054,0.141,2.641,0.217,0.565
2410,109,O,857,Ave D & 13th St,26,AM,0.359,0.348,2.652,1.435,1.391
2410,109,O,3127,Ave D & Ferguson Park Rd,27,AM,0.000,0.011,2.641,0.000,0.043
2410,109,O,2606,Bickford Ave & Ridge Ave,28,AM,0.000,0.022,2.620,0.000,0.087
2410,109,O,3124,Bickford Ave & 23rd St,29,AM,0.120,0.022,2.717,0.478,0.087
2410,109,O,2988,Bickford Ave & 62nd Pl SE,30,AM,0.000,0.152,2.565,0.000,0.609
2410,109,O,2989,Bickford Ave & 30th St,31,AM,0.022,0.065,2.522,0.087,0.261
2410,109,O,353,56th St SE & 91st Ave SE,32,AM,0.000,0.033,2.489,0.000,0.130
2410,109,O,2226,56th St SE & 96th Dr SE,33,AM,0.000,0.000,2.489,0.000,0.000
2410,109,O,3172,20th St SE & Hwy 9,34,AM,0.033,0.315,2.207,0.130,1.261
2410,109,O,3173,99th Ave SE & 15th Pl SE,35,AM,0.033,0.011,2.228,0.130,0.043
2410,109,O,3174,99th Ave SE & 6th Pl SE,36,AM,0.120,0.000,2.348,0.478,0.000
2410,109,O,3175,99th Ave SE & 2nd St SE,37,AM,0.000,0.000,2.348,0.000,0.000
2410,109,O,2671,Market Pl & 99th Ave NE,38,AM,0.000,0.022,2.326,0.000,0.087
2410,109,O,3108,Market Pl & Hwy 9,39,AM,0.000,0.348,1.978,0.000,1.391
2410,109,O,2982,Lake Stevens Transit Center,40,AM,0.000,1.989,0.000,0.000,7.870
2410,109,O,2162,Ash Way Park & Ride Bay 3,0,AM,2.283,0.000,2.283,9.130,0.000
2410,109,O,3062,Ash Way & 157th St SW,1,AM,0.011,0.000,2.286,0.043,0.000
2410,109,O,2993,Ash Way & 153rd St SW,2,AM,0.022,0.000,2.308,0.087,0.000
2410,109,O,2994,Ash Way & 149th St SW,3,AM,0.022,0.000,2.330,0.087,0.000
2410,109,O,2995,Ash Way & 141st Pl SW,4,AM,0.011,0.000,2.277,0.043,0.000
2410,109,O,3004,Ash Way & 137th St SW,5,AM,0.011,0.000,2.269,0.043,0.000
2410,109,O,2104,Mariner Park & Ride Bay 2,7,MID,2.050,0.346,4.233,14.174,2.391
2410,109,O,165,128th St SE & 3rd Ave SE,8,MID,0.378,0.049,4.329,2.348,0.304
2410,109,O,169,128th St SE & Park Rd,9,MID,0.050,0.000,4.364,0.304,0.000
2410,109,O,3159,132nd St SE & 16th Ave SE,10,MID,1.562,0.190,5.723,9.304,1.130
2410,109,O,3016,132nd St SE & 21st Dr SE,11,MID,0.212,0.175,5.759,1.261,1.043
2410,109,O,171,132nd St SE & 25th Ave SE,12,MID,0.095,0.080,5.774,0.565,0.478
2410,109,O,172,132nd St SE & 29th Dr SE,13,MID,0.058,0.255,5.577,0.348,1.522
2410,109,O,173,132nd St SE & 35th Ave SE,14,MID,0.124,0.431,5.270,0.739,2.565
2410,109,O,3129,132nd St SE & 39th Ave SE,15,MID,0.387,0.562,5.095,2.304,3.348
2410,109,O,174,132nd St SE & 44th Ave SE,16,MID,0.029,0.453,4.672,0.174,2.696
2410,109,O,175,132nd St SE & Seattle Hill Rd,17,MID,0.131,0.883,3.920,0.783,5.261
2410,109,O,32,134th Pl SE & 58th Dr SE,18,MID,0.226,0.664,3.482,1.348,3.957
2410,109,O,3193,Cathcart Way & Snohomish Cascade Dr,19,MID,0.255,0.343,3.394,1.522,2.043
2410,109,O,3194,Cathcart Way & Puget Park Dr,20,MID,0.248,0.175,3.467,1.478,1.043
2410,109,O,3125,Second St & Ave E,22,MID,0.182,0.168,3.482,1.087,1.000
2410,109,O,858,Ave D & Third St,23,MID,0.073,0.350,3.204,0.435,2.087
2410,109,O,859,Ave D & Fifth St,24,MID,0.226,0.095,3.336,1.348,0.565
2410,109,O,860,Ave D & 10th St,25,MID,0.453,0.409,3.380,2.696,2.435
2410,109,O,857,Ave D & 13th St,26,MID,0.285,0.365,3.299,1.696,2.174
2410,109,O,3127,Ave D & Ferguson Park Rd,27,MID,0.007,0.015,3.292,0.043,0.087
2410,109,O,2606,Bickford Ave & Ridge Ave,28,MID,0.015,0.000,3.307,0.087,0.000
2410,109,O,3124,Bickford Ave & 23rd St,29,MID,0.000,0.007,3.299,0.000,0.043
2410,109,O,2988,Bickford Ave & 62nd Pl SE,30,MID,0.139,0.190,3.248,0.826,1.130
2410,109,O,2989,Bickford Ave & 30th St,31,MID,0.182,0.234,3.197,1.087,1.391
2410,109,O,353,56th St SE & 91st Ave SE,32,MID,0.015,0.029,3.182,0.087,0.174
2410,109,O,2226,56th St SE & 96th Dr SE,33,MID,0.007,0.051,3.139,0.043,0.304
2410,109,O,3172,20th St SE & Hwy 9,34,MID,0.182,0.255,3.066,1.087,1.522
2410,109,O,3173,99th Ave SE & 15th Pl SE,35,MID,0.080,0.095,3.051,0.478,0.565
2410,109,O,3174,99th Ave SE & 6th Pl SE,36,MID,0.058,0.109,3.000,0.348,0.652
2410,109,O,3175,99th Ave SE & 2nd St SE,37,MID,0.000,0.000,3.000,0.000,0.000
2410,109,O,2671,Market Pl & 99th Ave NE,38,MID,0.000,0.015,2.985,0.000,0.087
2410,109,O,3108,Market Pl & Hwy 9,39,MID,0.007,0.438,2.555,0.043,2.609
2410,109,O,2982,Lake Stevens Transit Center,40,MID,0.000,2.543,0.000,0.000,15.261
2410,109,O,2162,Ash Way Park & Ride Bay 3,0,MID,2.526,0.000,2.526,15.043,0.000
2410,109,O,3062,Ash Way & 157th St SW,1,MID,0.146,0.000,2.672,0.870,0.000
2410,109,O,2993,Ash Way & 153rd St SW,2,MID,0.029,0.000,2.701,0.174,0.000
