serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
251,566,I,57774,Auburn Transit Center - Bay 2,1,AM,3.3,0,3.3,29.4,0
251,566,I,57892,Auburn Park And Ride - Bay 1,2,AM,1.3,0.5,4.1,12,4.6
251,566,I,79247,W Smith St & 4th Ave N,3,AM,0.6,0.3,4.5,5,2.2
251,566,I,57453,Kent Sounder Station - Bay 3,4,AM,11.6,0.5,15.1,104.7,4.4
251,566,I,80640,Central Ave N & S 228th St,5,AM,1,0.1,16.1,9,0.8
251,566,I,59860,Rainier Ave S & S 7th St,6,AM,2.4,0.5,18.1,22,4.2
251,566,I,46476,Renton Transit Center - Bay 1,7,AM,7,1.4,23.7,62.8,12.3
251,566,I,46520,Park Ave N & N 6th St,8,AM,0.4,0.1,23.9,3.9,1.3
251,566,I,46530,Park Ave N & N 8th St,9,AM,0.4,0.5,23.8,3.2,4.3
251,566,I,46541,Southport Dr N & Garden Ave N,10,AM,0.8,0.3,24.4,7.2,2.5
251,566,I,68001,Bellevue Transit Center - Bay 11,11,AM,0.3,20.6,4.8,2.7,164.9
251,566,I,71336,State Route 520 & NE 40th St,12,AM,0.2,5,0,1.5,40.2
251,566,I,57774,Auburn Transit Center - Bay 2,1,MID,2.5,0,2.5,5,0
251,566,I,57892,Auburn Park And Ride - Bay 1,2,MID,1,0.2,3.3,1.9,0.4
251,566,I,79247,W Smith St & 4th Ave N,3,MID,0.2,0.3,3.2,0.7,0.9
251,566,I,57453,Kent Sounder Station - Bay 3,4,MID,4.9,0.6,7.4,14.7,1.8
251,566,I,80640,Central Ave N & S 228th St,5,MID,1,0.1,8.3,2.9,0.4
251,566,I,59860,Rainier Ave S & S 7th St,6,MID,0.9,0.3,9,2.8,0.9
251,566,I,46476,Renton Transit Center - Bay 1,7,MID,4.6,1.1,12.5,13.8,3.4
251,566,I,46520,Park Ave N & N 6th St,8,MID,0.2,0.2,13.1,0.7,0.6
251,566,I,46530,Park Ave N & N 8th St,9,MID,0.6,0.5,13.2,2.2,1.8
251,566,I,46541,Southport Dr N & Garden Ave N,10,MID,0.7,0.3,13.5,2.9,1.3
251,566,I,68001,Bellevue Transit Center - Bay 11,11,MID,0.4,12.5,2.4,1.9,62.7
251,566,I,71336,State Route 520 & NE 40th St,12,MID,1,3.4,0,5,17
251,566,O,71345,Redmond Technology Station Acs & 156th Ave NE - Bay 4,1,MID,1.8,0,1.8,7.3,0
251,566,O,71335,Sr 520 & NE 40th St,2,MID,1.9,0.1,3.6,7.7,0.5
251,566,O,68006,Bellevue Transit Center - Bay 6,3,MID,10.3,0.9,12.1,31,2.7
251,566,O,45191,Southport Dr N & Lake Washington Blvd N,4,MID,0.3,0.4,10.9,0.5,0.7
251,566,O,45219,Park Ave N & N 8th St,5,MID,0.7,0.5,11.1,1.3,0.9
251,566,O,46479,Renton Transit Center - Bay 4,6,MID,1.4,4,8.6,2.8,7.9
251,566,O,59911,Sr 167 & SW 7th St,7,MID,0.3,0.6,8.2,0.5,1.2
251,566,O,80780,Central Ave N & S 228th St,8,MID,0.3,0.7,9.2,0.3,0.7
251,566,O,57459,Kent Sounder Station - Bay 9,9,MID,0.1,9.3,0,0.1,9.3
251,566,O,71345,Redmond Technology Station Acs & 156th Ave NE - Bay 4,1,PM,3.3,0,3.3,26.2,0
251,566,O,71335,Sr 520 & NE 40th St,2,PM,1.8,0.1,4.9,14,0.7
251,566,O,68006,Bellevue Transit Center - Bay 6,3,PM,15.5,0.9,19.7,139.8,7.9
251,566,O,45191,Southport Dr N & Lake Washington Blvd N,4,PM,0.5,1,19.7,4.3,9.1
251,566,O,45219,Park Ave N & N 8th St,5,PM,0.4,1.2,18.9,3.7,11.2
251,566,O,46479,Renton Transit Center - Bay 4,6,PM,2,9.1,11.8,17.7,81.6
251,566,O,59911,Sr 167 & SW 7th St,7,PM,0.3,0.9,11.6,2.5,7.3
251,566,O,80780,Central Ave N & S 228th St,8,PM,0.2,0.7,10.5,1.8,6.7
251,566,O,57459,Kent Sounder Station - Bay 9,9,PM,0.4,8.8,2.1,3.7,79.5
251,566,O,57481,4th Ave N & W Smith St,10,PM,0,0.1,3.6,0,0.7
251,566,O,57892,Auburn Park And Ride - Bay 1,11,PM,0.5,1.8,2.4,1.9,7
251,566,O,57776,Auburn Transit Center - Bay 4,12,PM,0.2,2.6,0,0.7,10.4
251,566,O,45191,Southport Dr N & Lake Washington Blvd N,4,XEV,0.5,0.7,9.5,0.5,0.7
251,566,O,45219,Park Ave N & N 8th St,5,XEV,0.2,0.3,9.4,0.2,0.3
251,566,O,46479,Renton Transit Center - Bay 4,6,XEV,0.9,3.1,7.3,0.9,3.1
251,566,O,59911,Sr 167 & SW 7th St,7,XEV,0.6,0.6,8.1,1.1,1.2
251,566,O,80780,Central Ave N & S 228th St,8,XEV,0.4,0.9,7.6,0.7,1.8
