OPERATION_DATE,ROUTE_ID,DIRECTION,TRIP_ID,VEHICLE_ID,SCHED_DEPTIME,ACT_ARRTIME,ACT_DEPTIME,STOP_ORDER_NBR,STOP_ID,STOP,BOARDINGS,ALIGHTINGS
2024-10-01,102,East,21067.0,19122.0,04:48:00,04:47:33,04:47:33,0,2918,Edmonds Station Bay 3,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:48:56,04:48:56,1,2727,Dayton St & 2nd Ave S,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:49:46,04:49:46,2,406,Dayton St & 5th Ave S,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:50:13,04:50:13,3,733,6th Ave S & Dayton St,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:50:55,04:50:55,4,457,Main St & 7th Ave N,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:51:17,04:51:17,5,459,Main St & 8th Ave S,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:51:47,04:51:47,6,460,Main St & 9th Ave S,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:52:13,04:52:13,7,467,Main St & Olympic Ave,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:52:26,04:52:26,8,466,Main St & 12th Ave N,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:52:54,04:52:54,9,461,Main St & Hillcrest Pl,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:53:12,04:53:12,10,468,Main St & 86th Pl W,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,04:54:00,04:54:19,04:54:19,11,284,212th St SW & 84th Ave W,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:54:45,04:54:57,12,283,212th St SW & 80th Ave W,1.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:55:18,04:55:18,13,286,212th St SW & 77th Pl W,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:55:50,04:55:50,14,2662,212th St SW & 74th Ave W,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,04:56:00,04:56:25,04:56:25,15,1242,Edmonds Park & Ride Bay 1,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:57:32,04:57:32,16,1012,Hwy 99 & 216th St SW,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:58:10,04:58:10,17,281,212th St SW & 68th Ave W,2.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:59:13,04:59:13,18,280,212th St SW & 66th Ave W,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:59:41,04:59:41,19,3335,212th St SW & 63rd Ave W,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,04:59:59,05:00:11,20,3338,212th St SW & 212th Pl SW,1.0,0.0
2024-10-01,102,East,21067.0,19122.0,,05:01:00,05:01:00,21,3336,212th St SW & 55th Ave W,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,05:01:34,05:01:34,22,710,52nd Ave W & 212th St SW,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,05:01:59,05:01:59,23,709,52nd Ave W & 208th St SW,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,05:02:28,05:02:28,24,83,52nd Ave W & 204th St SW,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,,05:03:15,05:03:15,25,257,200th St SW & Cedar Valley Rd,0.0,0.0
2024-10-01,102,East,21067.0,19122.0,05:07:00,05:04:02,05:04:02,26,2035,Lynnwood City Center Station,0.0,4.0
2024-10-01,102,East,21068.0,17124.0,05:18:00,05:18:17,05:18:17,0,2918,Edmonds Station Bay 3,4.0,0.0
2024-10-01,102,East,21068.0,17124.0,,05:20:01,05:20:01,1,2727,Dayton St & 2nd Ave S,0.0,0.0
2024-10-01,102,East,21068.0,17124.0,,05:20:55,05:20:55,2,406,Dayton St & 5th Ave S,0.0,0.0
2024-10-01,102,East,21068.0,17124.0,,05:21:32,05:21:32,3,733,6th Ave S & Dayton St,0.0,0.0
2024-10-01,102,East,21068.0,17124.0,,05:22:07,05:22:07,4,457,Main St & 7th Ave N,0.0,0.0
2024-10-01,102,East,21068.0,17124.0,,05:22:31,05:22:31,5,459,Main St & 8th Ave S,0.0,0.0
2024-10-01,102,East,21068.0,17124.0,,05:22:59,05:22:59,6,460,Main St & 9th Ave S,0.0,0.0
2024-10-01,102,East,21068.0,17124.0,,05:23:23,05:23:23,7,467,Main St & Olympic Ave,0.0,0.0
2024-10-01,102,East,21068.0,17124.0,,05:23:35,05:23:35,8,466,Main St & 12th Ave N,0.0,0.0
2024-10-01,102,East,21068.0,17124.0,,05:24:03,05:24:03,9,461,Main St & Hillcrest Pl,0.0,0.0
2024-10-01,102,East,21068.0,17124.0,,05:24:21,05:24:21,10,468,Main St & 86th Pl W,0.0,0.0
2024-10-01,102,East,21068.0,17124.0,05:24:00,05:25:30,05:25:30,11,284,212th St SW & 84th Ave W,0.0,0.0
2024-10-01,102,East,21068.0,17124.0,,05:25:52,05:25:52,12,283,212th St SW & 80th Ave W,0.0,0.0
2024-10-01,102,East,21068.0,17124.0,,05:26:07,05:26:07,13,286,212th St SW & 77th Pl W,0.0,0.0
2024-10-01,102,East,21068.0,17124.0,,05:27:14,05:27:27,14,2662,212th St SW & 74th Ave W,1.0,0.0
