serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
2310,532,O,2856,NE 10th St & 102nd Ave NE,0,MID,2.744,0.000,2.744,4.864,0.000
2310,532,O,2914,NE 10th St & 108th Ave NE,1,MID,2.069,0.000,4.172,2.727,0.000
2310,532,O,355,Bellevue Transit Center Bay 4,2,MID,16.318,0.273,19.591,16.318,0.273
2310,532,O,2850,Totem Lake Fwy Station,4,MID,2.045,2.545,19.091,2.045,2.545
2310,532,O,2132,Canyon Park Park & Ride Bay 3,5,MID,1.682,7.136,13.636,1.682,7.136
2310,532,O,2164,Ash Way Park & Ride Bay 1,6,MID,1.500,6.682,8.455,1.500,6.682
2310,532,O,2869,South Everett Fwy Station Bay 6,7,MID,0.400,2.800,4.200,0.091,0.636
2310,532,O,3219,Broadway & 33rd St,8,PM,0.000,0.510,4.204,0.000,4.545
2310,532,O,2861,Everett Station,9,PM,0.051,4.239,0.000,0.455,37.955
2310,532,O,355,Bellevue Transit Center Bay 4,2,PM,24.779,0.287,30.913,219.636,2.545
2310,532,O,2850,Totem Lake Fwy Station,4,PM,4.713,6.400,28.928,41.773,56.727
2310,532,O,2132,Canyon Park Park & Ride Bay 3,5,PM,1.383,13.549,18.800,11.000,107.773
2310,532,O,2164,Ash Way Park & Ride Bay 1,6,PM,1.223,11.000,9.023,9.727,87.500
2310,532,O,2869,South Everett Fwy Station Bay 6,7,PM,0.161,4.474,4.708,1.409,39.045
2310,532,O,2856,NE 10th St & 102nd Ave NE,0,PM,2.087,0.000,2.087,16.318,0.000
2310,532,O,2914,NE 10th St & 108th Ave NE,1,PM,4.571,0.077,6.720,37.818,0.636
2310,532,O,2132,Canyon Park Park & Ride Bay 3,5,XEV,0.455,4.545,9.364,0.455,4.545
2310,532,O,2164,Ash Way Park & Ride Bay 1,6,XEV,0.318,4.318,5.364,0.318,4.318
2310,532,O,2869,South Everett Fwy Station Bay 6,7,XEV,0.000,2.273,3.091,0.000,2.273
2310,532,O,3219,Broadway & 33rd St,8,XEV,0.000,0.500,2.591,0.000,0.500
2310,532,O,2861,Everett Station,9,XEV,0.000,2.591,0.000,0.000,2.591
2310,532,I,2347,Everett Station Bay C3,0,XNT,0.619,0.000,0.619,0.591,0.000
2310,532,I,2367,Broadway & 34th St,1,XNT,0.333,0.333,0.619,0.318,0.318
2310,532,I,2867,South Everett Fwy Station Bay 2,2,XNT,1.286,0.000,1.905,1.227,0.000
2310,532,I,2164,Ash Way Park & Ride Bay 1,3,XNT,5.048,0.000,6.952,4.818,0.000
2310,532,I,2736,Canyon Park Fwy Station Bay 4,4,XNT,4.143,0.048,11.048,3.955,0.045
2310,532,I,2851,Totem Lake Fwy Station,5,AM,3.759,3.307,25.500,36.227,31.864
2310,532,I,2860,Bellevue Transit Center Bay 8,7,AM,0.142,21.426,3.603,1.318,198.682
2310,532,I,2857,NE 8th St & 106th Ave NE,8,AM,0.000,2.609,0.946,0.000,23.955
2310,532,I,2858,NE 8th St & 102nd Ave NE,9,AM,0.000,0.672,0.259,0.000,6.136
2310,532,I,2856,NE 10th St & 102nd Ave NE,10,AM,0.101,0.364,0.000,0.909,3.273
2310,532,I,2347,Everett Station Bay C3,0,AM,5.330,0.000,5.330,47.000,0.000
2310,532,I,2367,Broadway & 34th St,1,AM,0.398,0.005,5.733,3.455,0.045
2310,532,I,2867,South Everett Fwy Station Bay 2,2,AM,3.820,0.165,9.371,33.682,1.455
2310,532,I,2164,Ash Way Park & Ride Bay 1,3,AM,10.397,0.273,19.495,91.682,2.409
2310,532,I,2736,Canyon Park Fwy Station Bay 4,4,AM,8.737,1.572,26.660,77.045,13.864
2310,532,I,2860,Bellevue Transit Center Bay 8,7,MID,0.200,35.600,7.700,0.091,16.182
2310,532,I,2857,NE 8th St & 106th Ave NE,8,MID,0.000,6.583,1.250,0.000,3.591
2310,532,I,2858,NE 8th St & 102nd Ave NE,9,MID,0.000,1.231,0.231,0.000,0.727
2310,532,I,2856,NE 10th St & 102nd Ave NE,10,MID,0.000,0.200,0.000,0.000,0.136
2310,532,I,2851,Totem Lake Fwy Station,5,MID,7.500,3.000,45.500,0.682,0.273
2310,532,O,2850,Totem Lake Fwy Station,4,XEV,8.000,6.000,32.000,0.364,0.273
2310,532,I,2851,Totem Lake Fwy Station,5,XNT,2.000,3.000,11.000,0.091,0.136
