serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
241,249,I,69060,104th Ave SE & SE 16th St,63,AM,0,0,1.1,0,0.1
241,249,I,69060,104th Ave SE & SE 16th St,63,MID,0,0.1,1.2,0,0.5
241,249,I,69120,104th Ave SE & SE 27th St,69,AM,0,0,1,0,0
241,249,I,69060,104th Ave SE & SE 16th St,63,PM,0,0.2,1.4,0,0.9
241,249,I,69120,104th Ave SE & SE 27th St,69,MID,0,0,1.1,0.3,0.2
241,249,I,69060,104th Ave SE & SE 16th St,63,XEV,0,0,0.3,0,0
241,249,I,69120,104th Ave SE & SE 27th St,69,PM,0,0,1,0,0.2
241,249,I,69010,Bellevue Way NE & NE 12th St,51,AM,0.8,0.7,6.7,2.3,2.1
241,249,I,69120,104th Ave SE & SE 27th St,69,XEV,0,0,0.3,0,0
241,249,O,68409,NE 36th St & 150th Ave NE,46,AM,0.4,0.2,4.5,1.4,0.7
241,249,I,69010,Bellevue Way NE & NE 12th St,51,MID,0.3,1,4.5,2.3,6.7
241,249,I,69140,105th Ave SE & SE 29th St,71,AM,0,0,1.1,0,0
241,249,O,68409,NE 36th St & 150th Ave NE,46,MID,0.1,0.5,2.9,0.8,3.2
241,249,I,69010,Bellevue Way NE & NE 12th St,51,PM,0.1,1.2,4.7,0.6,5.8
241,249,I,69140,105th Ave SE & SE 29th St,71,MID,0,0,1.1,0,0
241,249,O,68409,NE 36th St & 150th Ave NE,46,PM,0.4,0.3,4.9,1.9,1.6
241,249,I,69010,Bellevue Way NE & NE 12th St,51,XEV,0.2,0.6,2.4,0.3,1.1
241,249,I,69140,105th Ave SE & SE 29th St,71,PM,0,0.1,0.9,0,0.6
241,249,O,68409,NE 36th St & 150th Ave NE,46,XEV,0.3,0.3,2,0.6,0.6
241,249,O,69027,NE 10th St & 108th Ave NE,23,AM,0.1,0.1,3.1,0.7,0.4
241,249,I,69140,105th Ave SE & SE 29th St,71,XEV,0,0,0.3,0,0
241,249,O,69027,NE 10th St & 108th Ave NE,23,MID,0.4,0.3,4.7,2.4,1.7
241,249,I,69150,106th Ave SE & SE 32nd St,72,AM,0,0,1,0,0
241,249,O,69027,NE 10th St & 108th Ave NE,23,PM,0.5,0.4,7.7,2.5,2.2
241,249,I,69150,106th Ave SE & SE 32nd St,72,MID,0,0,1.1,0,0.1
241,249,O,69027,NE 10th St & 108th Ave NE,23,XEV,0.3,0.1,2.8,0.6,0.2
241,249,I,69150,106th Ave SE & SE 32nd St,72,PM,0,0,0.9,0,0
241,249,O,69200,105th Ave SE & SE 28th St,6,AM,0.1,0,0.8,0.5,0.1
241,249,I,69150,106th Ave SE & SE 32nd St,72,XEV,0,0,0.3,0,0
241,249,O,69200,105th Ave SE & SE 28th St,6,MID,0,0,1.3,0.1,0
241,249,O,69200,105th Ave SE & SE 28th St,6,PM,0,0,0.9,0,0
241,249,O,71410,NE 24th St & 173rd Ave NE,57,AM,0,0,0.9,0.1,0.1
241,249,O,69200,105th Ave SE & SE 28th St,6,XEV,0,0,0.6,0,0
241,249,O,71410,NE 24th St & 173rd Ave NE,57,MID,0,0.1,1.9,0.1,0.8
241,249,O,69210,104th Ave SE & SE 27th St,7,AM,0,0,0.8,0,0
241,249,O,71410,NE 24th St & 173rd Ave NE,57,PM,0,0.3,3.8,0,1.4
241,249,O,69210,104th Ave SE & SE 27th St,7,MID,0,0,1.3,0,0
241,249,O,71410,NE 24th St & 173rd Ave NE,57,XEV,0,0,1.7,0,0
241,249,O,71430,NE 24th St & 180th Pl NE,59,AM,0,0,1,0,0.1
241,249,O,69210,104th Ave SE & SE 27th St,7,PM,0,0,0.9,0,0
241,249,O,69402,Bellevue Way NE & 103rd Ave NE,32,AM,0,0,3.9,0,0
241,249,O,71430,NE 24th St & 180th Pl NE,59,MID,0.1,0.1,1.8,0.4,1
241,249,O,69210,104th Ave SE & SE 27th St,7,XEV,0,0,0.6,0,0
241,249,O,71450,NE 24th St & 184th Ave NE,61,AM,0.2,0,1.3,0.6,0
241,249,O,69402,Bellevue Way NE & 103rd Ave NE,32,MID,0.1,0,4.5,0.7,0
241,249,O,71430,NE 24th St & 180th Pl NE,59,PM,0,0.2,3.3,0,1
241,249,O,71450,NE 24th St & 184th Ave NE,61,MID,0,0,1.7,0.1,0.3
241,249,O,69402,Bellevue Way NE & 103rd Ave NE,32,PM,0.1,0.3,5.4,0.5,1.3
241,249,O,71430,NE 24th St & 180th Pl NE,59,XEV,0,0.1,1.5,0,0.2
241,249,O,71450,NE 24th St & 184th Ave NE,61,PM,0,0.1,3.1,0,0.5
241,249,O,69402,Bellevue Way NE & 103rd Ave NE,32,XEV,0,0.1,2.8,0,0.2
241,249,O,71450,NE 24th St & 184th Ave NE,61,XEV,0,0.1,1.3,0,0.1
241,249,I,73286,NE 29th Pl & NE 28th St,32,AM,0,0,5.7,0.1,0.1
241,249,I,73286,NE 29th Pl & NE 28th St,32,MID,0.1,0.1,4.5,0.5,0.6
241,249,O,71370,NE 24th St & 152nd Ave NE,50,AM,0,0.1,4.4,0,0.2
241,249,I,73286,NE 29th Pl & NE 28th St,32,PM,0.3,0,5.5,1.5,0.2
241,249,O,71370,NE 24th St & 152nd Ave NE,50,MID,0.3,0.2,2.4,1.8,1.3
241,249,I,73286,NE 29th Pl & NE 28th St,32,XEV,0,0.1,2.8,0,0.1
241,249,O,71370,NE 24th St & 152nd Ave NE,50,PM,1,0.4,4.5,5.1,2
241,249,O,71370,NE 24th St & 152nd Ave NE,50,XEV,0.3,0.2,1.9,0.5,0.3
241,249,I,74446,Northup Way & NE 30th St,40,AM,0,0,5.1,0,0
241,249,I,74446,Northup Way & NE 30th St,40,MID,0.1,0.1,4.3,0.3,0.3
241,249,I,74446,Northup Way & NE 30th St,40,PM,0.2,0.1,7,1,0.6
241,249,I,74446,Northup Way & NE 30th St,40,XEV,0,0.1,3.8,0,0.2
241,249,I,71322,NE 24th St & NE Bel-Red Rd,24,AM,1.2,0.7,3.7,4.6,2.6
241,249,O,74476,NE 20th St & 132nd Ave NE,42,AM,0,0.5,2.3,0,1.8
241,249,I,71322,NE 24th St & NE Bel-Red Rd,24,MID,0.4,1.1,4,3.1,8
241,249,I,71220,NE 24th St & 185th Pl NE,13,AM,0.2,0,2.7,0.8,0.1
241,249,O,74476,NE 20th St & 132nd Ave NE,42,MID,0,0.1,4.2,0,0.9
241,249,I,71322,NE 24th St & NE Bel-Red Rd,24,PM,0.9,0.6,4.5,4.3,2.8
241,249,I,71220,NE 24th St & 185th Pl NE,13,MID,0.1,0,3.1,0.7,0.3
241,249,O,74476,NE 20th St & 132nd Ave NE,42,PM,0.1,0.2,6.7,0.4,0.9
241,249,I,71322,NE 24th St & NE Bel-Red Rd,24,XEV,0.4,0.1,1.9,0.4,0.1
241,249,I,71220,NE 24th St & 185th Pl NE,13,PM,0,0.1,2.6,0.2,0.7
241,249,O,74476,NE 20th St & 132nd Ave NE,42,XEV,0,0.2,2.6,0,0.3
241,249,I,71220,NE 24th St & 185th Pl NE,13,XEV,0,0,1.6,0,0
241,249,O,71460,NE 24th St & 186th Ave NE,62,AM,0.1,0,1.4,0.3,0
241,249,O,71460,NE 24th St & 186th Ave NE,62,MID,0,0.1,1.7,0.3,0.7
241,249,O,71460,NE 24th St & 186th Ave NE,62,PM,0,0,3,0,0.2
241,249,O,71460,NE 24th St & 186th Ave NE,62,XEV,0.1,0.1,1.3,0.1,0.1
241,249,I,71140,West Lake Sammamish Pkwy NE & NE 40th St,6,AM,0.5,0.1,2.5,2.7,0.6
241,249,I,71140,West Lake Sammamish Pkwy NE & NE 40th St,6,MID,0.9,0.4,2.5,5.4,2.1
241,249,I,71140,West Lake Sammamish Pkwy NE & NE 40th St,6,PM,0.6,0.8,2.7,3.1,3.9
241,249,I,81633,Northup Way & 130th Ave NE,36,AM,0.3,0.3,5.4,1,1
241,249,O,82720,Main St & 106th Ave SE,20,AM,0.4,0.1,2.6,1.5,0.3
241,249,I,81633,Northup Way & 130th Ave NE,36,MID,0.4,0.4,4.6,2.9,2.9
241,249,I,71140,West Lake Sammamish Pkwy NE & NE 40th St,6,XEV,0.4,1.1,1.4,0.4,1.1
241,249,O,82720,Main St & 106th Ave SE,20,MID,0.6,0.1,3.4,3.3,0.5
241,249,I,81633,Northup Way & 130th Ave NE,36,PM,0.8,0.5,6.2,4.1,2.5
241,249,O,82720,Main St & 106th Ave SE,20,PM,0.6,0,4.3,3.7,0.2
241,249,I,81633,Northup Way & 130th Ave NE,36,XEV,0.1,0.2,3.6,0.1,0.2
241,249,O,82720,Main St & 106th Ave SE,20,XEV,0.5,0,1.4,0.5,0
241,249,I,71270,NE 24th St & 169th Ave NE,18,AM,0.3,0,4,1.3,0
241,249,I,71270,NE 24th St & 169th Ave NE,18,MID,0.5,0,4.3,3.2,0.2
241,249,I,71270,NE 24th St & 169th Ave NE,18,PM,0.2,0.2,2.5,1,1.1
241,249,I,71270,NE 24th St & 169th Ave NE,18,XEV,0.4,0,1.9,0.4,0
241,249,O,71420,NE 24th St & 175th Ave NE,58,AM,0.1,0,1,0.3,0
241,249,O,71420,NE 24th St & 175th Ave NE,58,MID,0,0.1,1.8,0.3,0.7
241,249,O,71420,NE 24th St & 175th Ave NE,58,PM,0,0.2,3.5,0,1.2
241,249,I,68950,Bellevue Way NE & NE 26th St,47,AM,0,0,5.8,0,0
241,249,O,71420,NE 24th St & 175th Ave NE,58,XEV,0,0.1,1.6,0,0.2
241,249,I,68950,Bellevue Way NE & NE 26th St,47,MID,0.1,0,4.9,0.6,0
241,249,I,68950,Bellevue Way NE & NE 26th St,47,PM,0.1,0,5.8,0.4,0.2
241,249,I,68950,Bellevue Way NE & NE 26th St,47,XEV,0,0,2.9,0,0
241,249,I,71323,152nd Ave NE & NE Shen St,27,AM,0.1,0.1,4.5,0.2,0.2
241,249,I,71323,152nd Ave NE & NE Shen St,27,MID,0,0.1,4.2,0.3,0.9
241,249,I,71323,152nd Ave NE & NE Shen St,27,PM,0.1,0.1,4.5,0.7,0.7
241,249,O,74472,NE 20th St & 130th Ave NE,40,AM,0.1,1.2,2.7,0.5,4.6
241,249,I,71323,152nd Ave NE & NE Shen St,27,XEV,0,0,2.3,0,0
241,249,O,74472,NE 20th St & 130th Ave NE,40,MID,0.1,0.4,4.6,1,2.8
241,249,I,74544,NE 20th St & 132nd Ave NE,35,AM,0,0.4,5.4,0.1,1.4
241,249,O,74472,NE 20th St & 130th Ave NE,40,PM,0.6,0.5,6.8,3,2.5
241,249,I,74544,NE 20th St & 132nd Ave NE,35,MID,0.2,0.2,4.6,1.5,1.2
241,249,O,74472,NE 20th St & 130th Ave NE,40,XEV,0.2,0.2,2.6,0.3,0.3
241,249,I,74544,NE 20th St & 132nd Ave NE,35,PM,0.4,0.2,5.9,2,1
241,249,I,74544,NE 20th St & 132nd Ave NE,35,XEV,0.4,0.1,3.7,0.4,0.1
241,249,O,69170,106th Ave SE & 108th Ave SE,4,AM,0,0,0.6,0,0
241,249,O,69170,106th Ave SE & 108th Ave SE,4,MID,0,0,1.2,0.1,0.1
241,249,O,69170,106th Ave SE & 108th Ave SE,4,PM,0.1,0,1,0.7,0
241,249,O,69170,106th Ave SE & 108th Ave SE,4,XEV,0,0,0.6,0,0
241,249,O,71400,NE 24th St & 171st Ave NE,56,AM,0.2,0.1,0.9,0.8,0.3
241,249,O,71400,NE 24th St & 171st Ave NE,56,MID,0,0.2,2,0.2,1.3
241,249,O,71400,NE 24th St & 171st Ave NE,56,PM,0,0.3,4,0,1.4
241,249,O,71480,West Lake Sammamish Pkwy NE & NE 27th St,64,AM,0.1,0,1.3,0.2,0.1
241,249,O,71400,NE 24th St & 171st Ave NE,56,XEV,0,0.1,1.8,0,0.2
241,249,O,71480,West Lake Sammamish Pkwy NE & NE 27th St,64,MID,0,0,1.8,0.3,0
241,249,O,71480,West Lake Sammamish Pkwy NE & NE 27th St,64,PM,0,0,3,0,0.1
241,249,O,71480,West Lake Sammamish Pkwy NE & NE 27th St,64,XEV,0,0,1.2,0,0
241,249,O,69280,104th Ave SE & SE 14th St,14,AM,0,0,1.1,0,0
241,249,O,69280,104th Ave SE & SE 14th St,14,MID,0.1,0,1.5,0.4,0
241,249,I,73092,NE 40th St & NE Bel-Red Rd,5,AM,1.1,0.1,2.1,5.3,0.3
241,249,O,69280,104th Ave SE & SE 14th St,14,PM,0,0,1,0,0
241,249,I,73092,NE 40th St & NE Bel-Red Rd,5,MID,0.6,0.2,2,3.5,1.4
241,249,O,69280,104th Ave SE & SE 14th St,14,XEV,0,0,0.6,0,0
241,249,I,73092,NE 40th St & NE Bel-Red Rd,5,PM,0.2,0.9,2.8,1,4.4
241,249,O,74474,NE 20th St & 132nd Ave NE,41,AM,0,0.1,2.7,0,0.3
241,249,O,66874,152nd Ave NE & NE 36th St,47,AM,0,0.4,4.1,0.1,1.5
241,249,O,74474,NE 20th St & 132nd Ave NE,41,MID,0.1,0.3,4.3,0.5,2.4
241,249,I,73092,NE 40th St & NE Bel-Red Rd,5,XEV,0.2,0.3,2.2,0.2,0.3
241,249,O,66874,152nd Ave NE & NE 36th St,47,MID,0,0.3,2.7,0,2.1
241,249,O,74474,NE 20th St & 132nd Ave NE,41,PM,0.3,0.4,6.7,1.3,1.9
241,249,O,73300,148th Ave NE & NE 29th Pl,44,AM,0.5,0.1,2.4,2,0.5
241,249,O,66874,152nd Ave NE & NE 36th St,47,PM,0.1,0.3,4.6,0.5,1.7
241,249,O,74474,NE 20th St & 132nd Ave NE,41,XEV,0.2,0.1,2.7,0.3,0.1
241,249,O,73300,148th Ave NE & NE 29th Pl,44,MID,0.3,0.4,3.4,2.1,3
241,249,O,66874,152nd Ave NE & NE 36th St,47,XEV,0,0.2,2,0,0.3
241,249,O,73300,148th Ave NE & NE 29th Pl,44,PM,0.3,0.6,5.9,1.6,3.2
241,249,O,73300,148th Ave NE & NE 29th Pl,44,XEV,0.1,0.4,2.5,0.2,0.8
241,249,I,71210,NE 24th St & 186th Ave NE,12,AM,0.1,0,2.5,0.3,0.1
241,249,I,71328,Overlake Park & Ride,25,AM,0.8,0.2,4.4,3.1,0.6
241,249,I,71210,NE 24th St & 186th Ave NE,12,MID,0.2,0,3.1,1.6,0.2
241,249,I,71328,Overlake Park & Ride,25,MID,0.5,0.3,4.1,3.2,2.4
241,249,I,71210,NE 24th St & 186th Ave NE,12,PM,0,0.1,2.7,0.1,0.6
241,249,I,71328,Overlake Park & Ride,25,PM,0.4,0.3,4.6,2.1,1.6
241,249,I,71328,Overlake Park & Ride,25,XEV,0.4,0.2,2.1,0.4,0.2
241,249,I,71210,NE 24th St & 186th Ave NE,12,XEV,0,0.1,1.6,0,0.1
241,249,O,71328,Overlake Park & Ride,48,AM,0.5,0.3,4.9,1.9,1.2
241,249,O,71328,Overlake Park & Ride,48,MID,0.3,0.8,2.5,2.1,5.4
241,249,O,71328,Overlake Park & Ride,48,PM,0.2,1.4,3.7,1.1,7.1
241,249,O,71328,Overlake Park & Ride,48,XEV,0.2,0.8,1.7,0.3,1.6
241,249,I,71170,West Lake Sammamish Pkwy NE & 180th Ave NE,9,AM,0,0,2.3,0,0
241,249,I,71170,West Lake Sammamish Pkwy NE & 180th Ave NE,9,MID,0,0,2.9,0,0
241,249,I,71180,West Lake Sammamish Pkwy NE & NE 27th St,10,AM,0.1,0,2.4,0.5,0
