OPERATION_DATE,ROUTE_ID,DIRECTION,TRIP_ID,VEHICLE_ID,SCHED_DEPTIME,ACT_ARRTIME,ACT_DEPTIME,STOP_ORDER_NBR,STOP_ID,STOP,BOARDINGS,ALIGHTINGS
2024-10-01,120,East,21513.0,13602.0,05:20:00,05:20:08,05:20:08,0,2108,Lynnwood City Center Station Bay B5,3.0,0.0
2024-10-01,120,East,21513.0,13602.0,,05:23:10,05:23:10,1,269,204th St SW & Larch Way,0.0,0.0
2024-10-01,120,East,21513.0,13602.0,,05:24:17,05:24:17,2,268,204th St SW & Poplar Way,0.0,0.0
2024-10-01,120,East,21513.0,13602.0,,05:24:37,05:24:37,3,264,204th St SW & 30th Ave W,0.0,0.0
2024-10-01,120,East,21513.0,13602.0,,05:25:37,05:25:37,4,263,204th St SW & 23rd Ave W,0.0,0.0
2024-10-01,120,East,21513.0,13602.0,,05:26:29,05:26:29,5,1348,Cypress Way & 206th St SW,0.0,0.0
2024-10-01,120,East,21513.0,13602.0,05:27:00,05:26:52,05:26:52,6,1347,Cypress Way & 209th Pl SW,0.0,0.0
2024-10-01,120,East,21513.0,13602.0,,05:27:12,05:27:12,7,436,Larch Way & Cypress Way,0.0,0.0
2024-10-01,120,East,21513.0,13602.0,,05:27:51,05:27:51,8,453,Logan Rd & Locust Way,0.0,0.0
2024-10-01,120,East,21513.0,13602.0,,05:29:21,05:29:21,9,1394,Hubbard Rd & 210th St SW,0.0,0.0
2024-10-01,120,East,21513.0,13602.0,,05:30:12,05:30:12,10,1120,4th Ave W & Hubbard Rd,0.0,0.0
2024-10-01,120,East,21513.0,13602.0,,05:30:30,05:30:30,11,1114,4th Ave W & 213th Pl SW,0.0,0.0
2024-10-01,120,East,21513.0,13602.0,,05:31:06,05:31:06,12,1115,4th Ave W & 216th St SW,0.0,0.0
2024-10-01,120,East,21513.0,13602.0,,05:31:31,05:31:31,13,1116,4th Ave W & 219th Pl SW,0.0,0.0
2024-10-01,120,East,21513.0,13602.0,05:33:00,05:32:20,05:32:20,14,2410,4th Ave W & 224th St SW,0.0,0.0
2024-10-01,120,East,21513.0,13602.0,,05:32:44,05:32:58,15,2411,4th Ave W & 228th St SW,0.0,1.0
2024-10-01,120,East,21513.0,13602.0,,05:34:04,05:34:04,16,2759,228th St SE & Meridian Ave S,0.0,0.0
