serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
223,40,I,35318,Northgate Station - Bay 4,1,AM,3.3,0,3.5,66.8,0
223,40,I,17697,1st Ave NE & NE 95th St,2,AM,0.2,0,3.6,3.2,0.2
223,40,I,17698,N 92nd St & Corliss Ave N,3,AM,0.2,0,3.8,4.6,0.3
223,40,I,17710,College Way N & N 97th St,4,AM,0.2,0.1,3.9,3.7,2.5
223,40,I,17730,College Way N & N 103rd St,5,AM,0.2,0,4,3.8,0.1
223,40,I,17740,Meridian Ave N & N 105th St,6,AM,0.8,0.2,4.6,16.9,4.8
223,40,I,17755,N Northgate Way & Meridian Ave N,7,AM,1.1,0.3,5.5,22.3,5.7
223,40,I,40030,N Northgate Way & Stone Ave N,8,AM,0.1,0.2,5.5,2.9,3.4
223,40,I,40032,N 105th St & Aurora Ave N,9,AM,1.7,0.7,6.5,34,13.3
223,40,I,40035,N 105th St & Fremont Ave N,10,AM,0.6,0,7.1,12.3,0.7
223,40,I,40038,N 105th St & Greenwood Ave N,11,AM,1,0.4,7.8,19.3,7.5
223,40,I,40040,Holman Rd NW & 3rd Ave NW,12,AM,0.2,0.3,7.6,4.5,5.9
223,40,I,40042,Holman Rd NW & 7th Ave NW,13,AM,0.1,0.2,7.6,2.4,4.3
223,40,I,40044,Holman Rd NW & 9th Ave NW,14,AM,0.1,0,7.6,1.6,0
223,40,I,40046,Holman Rd NW & 13th Ave NW,15,AM,0.2,0.4,7.5,3.9,7.3
223,40,I,40049,Holman Rd NW & Mary Ave NW,16,AM,0.4,1.1,6.7,7.6,21.8
223,40,I,13585,15th Ave NW & NW 87th St,17,AM,0.1,0.1,6.7,1.5,1.7
223,40,I,37081,NW 85th St & 15th Ave NW,18,AM,0.8,0.6,6.9,14.9,11.5
223,40,I,37083,NW 85th St & 19th Ave NW,19,AM,0.2,0,7.1,4.4,0.3
223,40,I,37078,NW 85th St & 22nd Ave NW,20,AM,0.2,0,7.2,3.7,0.9
223,40,I,19240,24th Ave NW & NW 85th St,21,AM,0.7,0.1,7.9,12,0.9
223,40,I,19250,24th Ave NW & NW 83rd St,22,AM,0,0,8,0.8,0.1
223,40,I,19260,24th Ave NW & NW 80th St,23,AM,0.8,0.2,8.6,14.7,3.2
223,40,I,19270,24th Ave NW & NW 77th St,24,AM,0.8,0,9.4,14.5,0.7
223,40,I,19280,24th Ave NW & NW 75th St,25,AM,0.5,0,9.8,8.9,0
223,40,I,19300,24th Ave NW & NW 70th St,26,AM,0.9,0.1,10.7,17,1.5
223,40,I,19320,24th Ave NW & NW 65th St,27,AM,1.6,0.3,12,28.8,5.5
223,40,I,19340,24th Ave NW & NW 61st St,28,AM,1.7,0.3,13.4,30,4.5
223,40,I,19360,24th Ave NW & NW 57th St,29,AM,3.9,0.8,16.5,70.9,14.4
223,40,I,18120,NW Market St & Ballard Ave NW,30,AM,2.5,1.3,17.8,44.7,22.8
223,40,I,18145,Leary Ave NW & NW Vernon Pl,31,AM,1.2,0.5,18.5,22.2,8.4
223,40,I,18150,Leary Ave NW & NW Ione Pl,32,AM,1.2,0.5,19.6,21.2,8.8
223,40,I,18165,NW Leary Way & 15th Ave NW,33,AM,1,1.4,19.3,17.8,23.3
223,40,I,28255,NW Leary Way & 11th Ave NW,34,AM,0.5,0.5,19.3,7.8,8
223,40,I,28265,Leary Way NW & 8th Ave NW,35,AM,0.3,0.3,19.4,5.6,4.8
223,40,I,28260,Leary Way NW & NW 43rd St,36,AM,0.7,0.2,19.8,11.8,3.8
223,40,I,28280,Leary Way NW & 3rd Ave NW,37,AM,0.2,0.1,19.9,2.7,1.3
223,40,I,28300,N 36th St & 1st Ave NW,38,AM,0.6,0.3,20.2,8.9,5.3
