OPERATION_DATE,ROUTE_ID,DIRECTION,TRIP_ID,VEHICLE_ID,SCHED_DEPTIME,ACT_ARRTIME,ACT_DEPTIME,STOP_ORDER_NBR,STOP_ID,STOP,BOARDINGS,ALIGHTINGS
2024-10-01,512,North,25032,91713.0,05:07:00,05:07:20,05:07:20,0,2543,Lynnwood City Center Station Bay D4,0.0,0.0
2024-10-01,512,North,25032,91713.0,05:14:00,05:13:02,05:14:15,1,2163,Ash Way Park & Ride Bay 4,0.0,0.0
2024-10-01,512,North,25032,91713.0,05:21:00,05:22:30,05:23:13,2,2869,South Everett Fwy Station Bay 6,0.0,0.0
2024-10-01,512,North,25032,91713.0,,05:29:58,05:29:58,3,3219,Broadway & 33rd St,0.0,0.0
2024-10-01,512,North,25032,91713.0,05:33:00,05:30:57,05:30:57,4,2861,Everett Station,0.0,0.0
2024-10-01,512,North,25033,91706.0,05:31:00,05:31:02,05:31:02,0,2543,Lynnwood City Center Station Bay D4,0.0,0.0
2024-10-01,512,North,25033,91706.0,05:38:00,05:36:00,05:36:14,1,2163,Ash Way Park & Ride Bay 4,0.0,0.0
2024-10-01,512,North,25033,91706.0,05:45:00,05:43:00,05:43:05,2,2869,South Everett Fwy Station Bay 6,0.0,0.0
2024-10-01,512,North,25033,91706.0,,05:49:33,05:49:33,3,3219,Broadway & 33rd St,0.0,0.0
2024-10-01,512,North,25033,91706.0,05:57:00,05:50:22,05:50:22,4,2861,Everett Station,0.0,0.0
2024-10-01,512,North,25034,91902.0,05:55:00,05:55:36,05:55:36,0,2543,Lynnwood City Center Station Bay D4,3.0,0.0
2024-10-01,512,North,25034,91902.0,06:02:00,06:01:34,06:02:03,1,2163,Ash Way Park & Ride Bay 4,1.0,1.0
2024-10-01,512,North,25034,91902.0,06:09:00,06:12:13,06:12:27,2,2869,South Everett Fwy Station Bay 6,0.0,2.0
2024-10-01,512,North,25034,91902.0,,06:19:59,06:20:19,3,3219,Broadway & 33rd St,0.0,1.0
2024-10-01,512,North,25034,91902.0,06:21:00,06:21:36,06:21:36,4,2861,Everett Station,0.0,0.0
2024-10-01,512,North,25035,91905.0,06:15:00,06:15:09,06:15:09,0,2543,Lynnwood City Center Station Bay D4,9.0,0.0
2024-10-01,512,North,25035,91905.0,06:22:00,06:21:10,06:21:34,1,2163,Ash Way Park & Ride Bay 4,2.0,0.0
2024-10-01,512,North,25035,91905.0,06:30:00,06:29:54,06:30:17,2,2869,South Everett Fwy Station Bay 6,0.0,4.0
2024-10-01,512,North,25035,91905.0,,06:38:18,06:38:28,3,3219,Broadway & 33rd St,0.0,0.0
