serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
251,556,O,64561,Issaquah Highlands Park & Ride - Bay 4,1,AM,4,0,4,35.8,0
251,556,O,64549,9th Ave NE & NE Ellis Dr,2,AM,1.3,0,5.2,11.8,0.1
251,556,O,64585,Issaquah Transit Center - Bay 3,3,AM,4.3,0.1,9.4,38.8,1.3
251,556,O,67019,I-90 Expressway Ramp & 142nd Pl SE - Bay 3,4,AM,1.3,0.3,9.5,10.1,2.5
251,556,O,84292,South Bellevue Station Bus Plaza - Bay 3,5,AM,0.9,0.3,10.9,7,2.5
251,556,O,67960,Bellevue Way SE & SE 16th St,6,AM,0.3,0,11.2,2.5,0
251,556,O,67990,Bellevue Way SE & SE 10th St,7,AM,0.2,0,11.4,1.4,0
251,556,O,68020,Bellevue Way SE & SE 3rd St,8,AM,0.6,0.1,11.9,4.8,0.5
251,556,O,68035,Bellevue Way NE & Main St,9,AM,0.3,0.3,12,2.4,2
251,556,O,68042,NE 4th St & 105th Ave NE,10,AM,0.2,2.2,10,1.4,17.7
251,556,O,67655,Bellevue Transit Center - Bay 8,11,AM,2.6,3.5,9.1,21,28.2
251,556,O,71356,Clyde Hill/Yarrow Pt & Sr-520 - 92nd Avenue,12,AM,0.9,0.1,9.9,6,0.8
251,556,O,71355,Sr 520 & Evergreen Point Rd,13,AM,0.8,0.1,10.6,5.7,0.5
251,556,O,25753,Sr 520 & Montlake Blvd E,14,AM,0,0.3,10.2,0,1.8
251,556,O,25755,Montlake Blvd NE & NE Pacific Pl - Bay 4,15,AM,0.1,4.4,6.1,0.9,30.7
251,556,O,29420,NE Pacific St & 15th Ave NE,16,AM,0,1.6,4.5,0.1,11.4
251,556,O,29440,15th Ave NE & NE Campus Pkwy,17,AM,0,2.5,2,0.1,17.8
251,556,O,11352,15th Ave NE & NE 42nd St,18,AM,0.1,2.1,0,0.5,14.6
251,556,O,64561,Issaquah Highlands Park & Ride - Bay 4,1,MID,5.6,0,5.6,5.6,0
251,556,O,64549,9th Ave NE & NE Ellis Dr,2,MID,2.1,0,7.7,2.1,0
251,556,O,64585,Issaquah Transit Center - Bay 3,3,MID,5.3,0.2,12.8,5.3,0.2
251,556,O,67019,I-90 Expressway Ramp & 142nd Pl SE - Bay 3,4,MID,1,0.4,12.3,1.9,0.8
251,556,O,84292,South Bellevue Station Bus Plaza - Bay 3,5,MID,0.8,0.2,14.6,1.5,0.4
251,556,O,67960,Bellevue Way SE & SE 16th St,6,MID,0.5,0,15,0.9,0
251,556,O,67990,Bellevue Way SE & SE 10th St,7,MID,0.2,0,15.2,0.3,0
251,556,O,68020,Bellevue Way SE & SE 3rd St,8,MID,0.6,0.1,15.7,1.1,0.2
251,556,O,68035,Bellevue Way NE & Main St,9,MID,1.1,0.9,15.8,2.2,1.8
251,556,O,68042,NE 4th St & 105th Ave NE,10,MID,0.2,4.8,11.3,0.4,9.6
251,556,O,67655,Bellevue Transit Center - Bay 8,11,MID,2.4,4.6,9.1,4.8,9.1
251,556,O,71356,Clyde Hill/Yarrow Pt & Sr-520 - 92nd Avenue,12,MID,1.2,0.1,10.1,3.7,0.3
251,556,O,71355,Sr 520 & Evergreen Point Rd,13,MID,0.4,0.1,10.4,1.1,0.2
251,556,O,25753,Sr 520 & Montlake Blvd E,14,MID,0,0,10.1,0.1,0.1
251,556,O,25755,Montlake Blvd NE & NE Pacific Pl - Bay 4,15,MID,0.2,2.5,8.1,0.7,7.5
251,556,O,29420,NE Pacific St & 15th Ave NE,16,MID,0.1,2.9,5.4,0.4,8.6
251,556,O,29440,15th Ave NE & NE Campus Pkwy,17,MID,0,3.2,2.2,0.1,9.5
251,556,O,11352,15th Ave NE & NE 42nd St,18,MID,0.1,2.3,0,0.2,7
251,556,I,10912,15th Ave NE & NE 43rd St,1,PM,2.2,0,2.2,17.5,0
251,556,I,10914,15th Ave NE & NE Campus Pkwy,2,PM,1.9,0,3.9,14.8,0.1
251,556,I,10917,15th Ave NE & NE 40th St,3,PM,1.7,0,5.6,13.2,0.3
251,556,I,29240,NE Pacific St & 15th Ave NE,4,PM,1.6,0.1,7,12.5,0.6
251,556,I,29247,NE Pacific St & Montlake Blvd NE - Bay 1,5,PM,3.3,0.3,10,26.5,2.3
251,556,I,25754,Sr 520 & Montlake Blvd E,6,PM,0.2,0,9.9,1.5,0.2
251,556,I,71348,Sr 520 & Evergreen Point Rd,7,PM,0.3,0.9,9.6,2.4,7.3
251,556,I,71359,Clyde Hill/Yarrow Pt & Sr-520 - 92nd Avenue,8,PM,0.5,0.3,10.3,3.7,2.3
251,556,I,68005,Bellevue Transit Center - Bay 5,9,PM,3.8,3,11,26.3,21.1
251,556,I,85640,NE 4th St & 108th Ave NE,10,PM,1.9,0.3,12.6,13.3,2.3
251,556,I,67620,Bellevue Way NE & NE 4th St,11,PM,2.2,0.6,14.2,15.1,3.9
251,556,I,67640,Bellevue Way SE & Main St,12,PM,0.6,0.3,14.5,3.9,2.3
251,556,I,67650,Bellevue Way SE & SE 3rd St,13,PM,0.1,0.3,14.3,0.6,2
251,556,I,67700,Bellevue Way SE & SE 11th St,14,PM,0,0.1,14.1,0,0.8
251,556,I,67720,Bellevue Way SE & SE 16th St,15,PM,0,0.3,13.8,0.3,2.3
251,556,I,84263,South Bellevue Station Bus Plaza - Bay 1,16,PM,0.7,0.8,13.8,5.1,5.4
251,556,I,67013,I-90 Expressway Ramp & 142nd Pl SE - Bay 4,17,PM,1.4,1.7,14.9,8.2,10.4
251,556,I,64590,Issaquah Transit Center - Bay 6,18,PM,0.4,6.9,8.5,2.6,41.1
251,556,I,65150,Highlands Dr NE & NE Ellis Dr,19,PM,0,3.1,5.5,0.1,18.3
251,556,I,64566,Issaquah Highlands Park & Ride - Bay 3,20,PM,0.2,5.7,0,1.2,34.2
251,556,I,71359,Clyde Hill/Yarrow Pt & Sr-520 - 92nd Avenue,8,XEV,0.4,0.4,5.7,0.4,0.4
251,556,I,68005,Bellevue Transit Center - Bay 5,9,XEV,1,2.3,4.4,1,2.3
251,556,I,85640,NE 4th St & 108th Ave NE,10,XEV,0.2,0.3,4.3,0.2,0.3
251,556,I,67620,Bellevue Way NE & NE 4th St,11,XEV,0.9,0.6,4.6,0.9,0.6
251,556,I,67640,Bellevue Way SE & Main St,12,XEV,0.2,0.2,4.5,0.2,0.2
251,556,I,67650,Bellevue Way SE & SE 3rd St,13,XEV,0,0.2,4.4,0,0.2
251,556,I,67700,Bellevue Way SE & SE 11th St,14,XEV,0,0.1,4.3,0,0.1
251,556,I,67720,Bellevue Way SE & SE 16th St,15,XEV,0,0.1,4.2,0,0.1
251,556,I,84263,South Bellevue Station Bus Plaza - Bay 1,16,XEV,0.2,0.5,3.8,0.2,0.5
251,556,I,67013,I-90 Expressway Ramp & 142nd Pl SE - Bay 4,17,XEV,0.4,1,3.9,0.8,1.9
251,556,I,64590,Issaquah Transit Center - Bay 6,18,XEV,0.3,1.4,2.8,0.6,2.8
251,556,I,65150,Highlands Dr NE & NE Ellis Dr,19,XEV,0,1,1.9,0,1.9
251,556,I,64566,Issaquah Highlands Park & Ride - Bay 3,20,XEV,0.3,2.1,0,0.5,4.2
