serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
2310,416,O,1909,Stewart St & 9th Ave,0,PM,0.907,0.000,0.907,3.545,0.000
2310,416,O,1908,Stewart St & 7th Ave,1,PM,2.183,0.024,2.915,8.136,0.091
2310,416,O,1907,Stewart St & 4th Ave,2,PM,0.333,0.080,3.184,1.318,0.318
2310,416,O,1079,2nd Ave & Stewart St,3,PM,0.598,0.103,3.678,2.364,0.409
2310,416,O,2909,2nd Ave & Seneca St,4,PM,2.494,0.092,6.080,9.864,0.364
2310,416,O,2631,2nd Ave & Cherry St,5,PM,1.103,0.080,7.103,4.364,0.318
2310,416,O,546,Terrace St & 5th Ave,6,PM,1.230,0.034,8.299,4.864,0.136
2310,416,O,685,5th Ave & James St,7,PM,2.931,0.023,11.207,11.591,0.091
2310,416,O,2862,244th St SW & 1st Ave NE,10,PM,0.011,1.057,10.161,0.045,4.182
2310,416,O,2661,244th St SW & Hwy 99,11,PM,0.046,0.747,9.460,0.182,2.955
2310,416,O,1017,Aurora Ave N & 244th St SW,12,PM,0.069,0.655,8.874,0.273,2.591
2310,416,O,1704,238th St SW & 84th Ave W,13,PM,0.161,2.701,6.333,0.636,10.682
2310,416,O,1703,238th St SW & 84th Ave W,14,PM,0.000,0.851,5.483,0.000,3.364
2310,416,O,1705,238th St SW & Edmonds Way,15,PM,0.000,0.046,5.437,0.000,0.182
2310,416,O,1851,Edmonds Way & 236th St SW,16,PM,0.046,0.333,5.149,0.182,1.318
2310,416,O,1850,Edmonds Way & 232nd St SW,17,PM,0.000,0.897,4.253,0.000,3.545
2310,416,O,1853,Edmonds Way & 95th Pl W,18,PM,0.011,0.356,3.908,0.045,1.409
2310,416,O,1849,Edmonds Way & 100th Ave W,19,PM,0.149,0.724,3.333,0.591,2.864
2310,416,O,1848,Edmonds Way & Paradise Ln,20,PM,0.000,0.333,3.000,0.000,1.318
2310,416,O,681,5th Ave S & Elm Way,21,PM,0.000,0.759,2.241,0.000,3.000
2310,416,O,683,5th Ave S & Pine St,22,PM,0.000,0.494,1.855,0.000,1.864
2310,416,O,682,5th Ave S & Holly Dr,23,PM,0.000,0.663,1.193,0.000,2.500
2310,416,O,1774,Dayton St & 5th Ave S,24,PM,0.000,0.750,0.475,0.000,2.727
2310,416,O,1778,Dayton St & Sunset Ave,25,PM,0.000,0.108,0.361,0.000,0.409
2310,416,O,2915,Edmonds Station,26,PM,0.000,0.349,0.000,0.000,1.364
2310,416,I,2917,Edmonds Station Bay 2,0,AM,0.793,0.000,0.793,3.136,0.000
2310,416,I,2727,Dayton St & 2nd Ave S,1,AM,0.115,0.011,0.897,0.455,0.045
2310,416,I,1166,5th Ave S & Dayton St,2,AM,0.793,0.011,1.678,3.136,0.045
2310,416,I,1167,5th Ave S & Howell Way,3,AM,1.126,0.000,2.805,4.455,0.000
2310,416,I,1168,5th Ave S & Pine St,4,AM,0.563,0.000,3.368,2.227,0.000
2310,416,I,1170,5th Ave S & Elm Way,5,AM,0.368,0.000,3.736,1.455,0.000
2310,416,I,488,Edmonds Way & 102nd Pl W,6,AM,0.540,0.000,4.276,2.136,0.000
2310,416,I,487,Edmonds Way & 100th Ave W,7,AM,0.828,0.000,5.103,3.273,0.000
2310,416,I,493,Edmonds Way & 95th Pl W,8,AM,0.747,0.000,5.851,2.955,0.000
2310,416,I,489,Edmonds Way & 232nd Pl SW,9,AM,0.770,0.000,6.621,3.045,0.000
2310,416,I,491,Edmonds Way & 236th St SW,10,AM,0.897,0.069,7.448,3.545,0.273
2310,416,I,326,238th St SW & Edmonds Way,11,AM,0.609,0.000,8.057,2.409,0.000
2310,416,I,327,238th St SW & 84th Ave W,12,AM,1.140,0.000,9.233,4.455,0.000
2310,416,I,328,238th St SW & Hwy 99,13,AM,2.207,0.080,11.310,8.727,0.318
2310,416,I,272,N 205th St & Aurora Ave N,14,AM,1.034,0.149,12.195,4.091,0.591
2310,416,I,490,N 205th St & Meridian Ave N,15,AM,0.655,0.000,12.851,2.591,0.000
2310,416,I,492,NE 205th St & 6th Ave NE,16,AM,0.598,0.034,13.414,2.364,0.136
2310,416,I,2290,5th Ave & Jefferson St,19,AM,0.011,4.425,9.000,0.045,17.500
2310,416,I,635,4th Ave S & S Washington St,20,AM,0.151,1.012,8.093,0.591,3.955
2310,416,I,2638,4th Ave & Cherry St,21,AM,0.080,1.529,6.701,0.318,6.045
2310,416,I,641,4th Ave & Seneca St,22,AM,0.000,3.000,3.709,0.000,11.727
2310,416,I,2976,4th Ave & Pine St,23,AM,0.012,0.628,3.093,0.045,2.455
2310,416,I,473,Olive Way & 6th Ave,24,AM,0.057,2.655,0.529,0.227,10.500
2310,416,I,476,Olive Way & Terry Ave,25,AM,0.011,0.540,0.000,0.045,2.136
