serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
2310,810,I,2192,Northgate Station Bay 2,0,MID,5.418,0.000,5.418,16.500,0.000
2310,810,I,3266,236th St SW & Van Ry Blvd,3,MID,0.119,0.373,5.060,0.364,1.136
2310,810,I,322,236th St SW & 58th Ave W,4,MID,0.015,0.194,4.731,0.045,0.591
2310,810,I,726,56th Ave W & 235th St SW,5,MID,0.090,0.134,4.687,0.273,0.409
2310,810,I,720,56th Ave W & 232nd St SW,6,MID,0.015,0.149,4.552,0.045,0.455
2310,810,I,719,56th Ave W & 228th St SW,7,MID,0.045,0.015,4.582,0.136,0.045
2310,810,I,718,56th Ave W & 224th St SW,8,MID,0.060,0.030,4.612,0.182,0.091
2310,810,I,725,56th Ave W & 222nd Pl SW,9,MID,0.000,0.000,4.612,0.000,0.000
2310,810,I,1676,220th St SW & 58th Ave W,10,MID,0.000,0.343,4.269,0.000,1.045
2310,810,I,2163,Ash Way Park & Ride Bay 4,11,MID,0.179,1.478,2.955,0.545,4.500
2310,810,I,3062,Ash Way & 157th St SW,12,MID,0.045,0.119,2.866,0.136,0.364
2310,810,I,2993,Ash Way & 153rd St SW,13,MID,0.000,0.090,2.776,0.000,0.273
2310,810,I,2994,Ash Way & 149th St SW,14,MID,0.075,0.134,2.731,0.227,0.409
2310,810,I,2995,Ash Way & 141st Pl SW,15,MID,0.134,0.045,2.821,0.409,0.136
2310,810,I,3004,Ash Way & 137th St SW,16,MID,0.000,0.000,2.821,0.000,0.000
2310,810,I,2456,134th St SW & Ash Way,17,MID,0.000,0.030,2.776,0.000,0.091
2310,810,I,2104,Mariner Park & Ride Bay 2,18,MID,0.030,1.209,1.567,0.091,3.682
2310,810,I,165,128th St SE & 3rd Ave SE,19,MID,0.000,0.379,1.197,0.000,1.136
2310,810,I,169,128th St SE & Park Rd,20,MID,0.000,0.000,1.197,0.000,0.000
2310,810,I,3323,McCollum Park Park & Ride Temporary Bay,21,MID,0.091,1.621,-0.333,0.273,4.864
2310,810,I,2192,Northgate Station Bay 2,0,PM,11.000,0.000,11.000,10.500,0.000
2310,810,I,3266,236th St SW & Van Ry Blvd,3,PM,0.048,0.476,10.571,0.045,0.455
2310,810,I,322,236th St SW & 58th Ave W,4,PM,0.053,0.421,10.000,0.045,0.364
2310,810,I,726,56th Ave W & 235th St SW,5,PM,0.000,0.333,9.905,0.000,0.318
2310,810,I,720,56th Ave W & 232nd St SW,6,PM,0.000,0.095,9.810,0.000,0.091
2310,810,I,719,56th Ave W & 228th St SW,7,PM,0.000,0.000,9.810,0.000,0.000
2310,810,I,718,56th Ave W & 224th St SW,8,PM,0.000,0.286,9.524,0.000,0.273
2310,810,I,725,56th Ave W & 222nd Pl SW,9,PM,0.000,0.048,9.476,0.000,0.045
2310,810,I,1676,220th St SW & 58th Ave W,10,PM,0.048,0.190,9.333,0.045,0.182
2310,810,I,2163,Ash Way Park & Ride Bay 4,11,PM,0.176,5.941,3.471,0.136,4.591
2310,810,I,3062,Ash Way & 157th St SW,12,PM,0.000,0.118,3.353,0.000,0.091
2310,810,I,2993,Ash Way & 153rd St SW,13,PM,0.000,0.118,3.235,0.000,0.091
2310,810,I,2994,Ash Way & 149th St SW,14,PM,0.000,0.200,2.933,0.000,0.136
2310,810,I,2995,Ash Way & 141st Pl SW,15,PM,0.000,0.571,1.714,0.000,0.364
2310,810,I,3004,Ash Way & 137th St SW,16,PM,0.000,0.000,1.300,0.000,0.000
2310,810,I,2456,134th St SW & Ash Way,17,PM,0.000,0.000,0.857,0.000,0.000
2310,810,I,2104,Mariner Park & Ride Bay 2,18,XEV,0.049,1.463,1.305,0.182,5.455
2310,810,I,165,128th St SE & 3rd Ave SE,19,XEV,0.000,0.341,0.976,0.000,1.318
2310,810,I,169,128th St SE & Park Rd,20,XEV,0.000,0.012,0.953,0.000,0.045
2310,810,I,3323,McCollum Park Park & Ride Temporary Bay,21,XEV,0.000,0.943,0.000,0.000,3.727
2310,810,I,2192,Northgate Station Bay 2,0,XEV,7.697,0.000,7.697,23.091,0.000
2310,810,I,3266,236th St SW & Van Ry Blvd,3,XEV,0.091,0.485,7.303,0.273,1.455
