serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
2310,209,I,2665,Lake Stevens Transit Center Bay 1,0,AM,1.391,0.000,1.391,5.818,0.000
2310,209,I,994,Hwy 9 & Lundeen Pkwy,1,AM,0.163,0.011,1.543,0.682,0.045
2310,209,I,3076,Hwy 9 & Soper Hill Rd,2,AM,0.174,0.011,1.728,0.727,0.045
2310,209,I,3110,64th St NE & Hwy 9,3,AM,0.098,0.065,1.783,0.409,0.273
2310,209,I,2495,64th St NE & 83rd Ave NE,4,AM,0.348,0.054,2.098,1.455,0.227
2310,209,I,2497,64th St NE & 73rd Ave NE,5,AM,0.130,0.000,2.239,0.545,0.000
2310,209,I,2498,64th St NE & 71st Ave NE,6,AM,0.033,0.011,2.283,0.136,0.045
2310,209,I,1732,64th St NE & 67th Ave NE,7,AM,1.196,0.033,3.489,5.000,0.136
2310,209,I,1730,64th St NE & 60th Dr NE,8,AM,0.533,0.022,4.022,2.227,0.091
2310,209,I,1731,64th St NE & 55th Dr NE,9,AM,0.196,0.000,4.250,0.818,0.000
2310,209,I,1720,4th St & Quinn Ave,10,AM,0.120,0.065,4.337,0.500,0.273
2310,209,I,1721,4th St & Columbia Ave,11,AM,0.293,1.359,3.272,1.227,5.682
2310,209,I,2465,4th St & Beach Ave,12,AM,0.033,0.196,3.065,0.136,0.818
2310,209,I,3060,Marine Dr NE & 31st Ave NE,13,AM,0.033,0.522,2.576,0.136,2.182
2310,209,I,2194,27th Ave NE & Marine Dr,14,AM,0.000,0.000,2.576,0.000,0.000
2310,209,I,2195,27th Ave NE & 74th St NE,15,AM,0.174,0.348,2.391,0.727,1.455
2310,209,I,2196,27th Ave NE & 81st St NE,16,AM,0.000,0.000,2.380,0.000,0.000
2310,209,I,2340,27th Ave NE & 88th St NE,17,AM,0.000,0.054,2.326,0.000,0.227
2310,209,I,2675,105th St NE & 30th Ave NE,18,AM,0.065,0.717,1.663,0.273,3.000
2310,209,I,3149,30th Ave NE & 34th Ave NE,19,AM,0.022,0.304,1.283,0.091,1.273
2310,209,I,956,Smokey Point Blvd & 172nd St NE,20,AM,0.000,0.417,0.845,0.000,1.591
2310,209,I,2058,Smokey Point Transit Center Drop-off Only,21,AM,0.025,0.877,0.000,0.091,3.227
2310,209,I,2665,Lake Stevens Transit Center Bay 1,0,MID,2.852,0.000,2.852,17.500,0.000
2310,209,I,994,Hwy 9 & Lundeen Pkwy,1,MID,0.237,0.230,2.844,1.455,1.409
2310,209,I,3076,Hwy 9 & Soper Hill Rd,2,MID,0.252,0.200,2.830,1.545,1.227
2310,209,I,3110,64th St NE & Hwy 9,3,MID,0.407,0.200,3.030,2.500,1.227
2310,209,I,2495,64th St NE & 83rd Ave NE,4,MID,0.772,0.015,3.831,4.773,0.091
2310,209,I,2497,64th St NE & 73rd Ave NE,5,MID,0.104,0.074,3.844,0.636,0.455
2310,209,I,2498,64th St NE & 71st Ave NE,6,MID,0.075,0.007,3.896,0.455,0.045
2310,209,I,1732,64th St NE & 67th Ave NE,7,MID,0.948,0.230,4.644,5.818,1.409
2310,209,I,1730,64th St NE & 60th Dr NE,8,MID,0.664,0.209,5.127,4.045,1.273
2310,209,I,1731,64th St NE & 55th Dr NE,9,MID,0.133,0.148,5.096,0.818,0.909
2310,209,I,1720,4th St & Quinn Ave,10,MID,0.059,0.341,4.807,0.364,2.091
2310,209,I,1721,4th St & Columbia Ave,11,MID,0.704,1.874,3.585,4.318,11.500
2310,209,I,2465,4th St & Beach Ave,12,MID,0.170,0.111,3.615,1.045,0.682
2310,209,I,3060,Marine Dr NE & 31st Ave NE,13,MID,0.276,0.425,3.433,1.682,2.591
2310,209,I,2194,27th Ave NE & Marine Dr,14,MID,0.038,0.015,3.391,0.227,0.091
2310,209,I,2195,27th Ave NE & 74th St NE,15,MID,0.030,0.211,3.211,0.182,1.273
2310,209,I,2196,27th Ave NE & 81st St NE,16,MID,0.008,0.045,3.173,0.045,0.273
2310,209,I,2340,27th Ave NE & 88th St NE,17,MID,0.015,0.205,2.970,0.091,1.227
2310,209,I,2675,105th St NE & 30th Ave NE,18,MID,0.212,0.841,2.326,1.273,5.045
2310,209,I,3149,30th Ave NE & 34th Ave NE,19,MID,0.077,0.254,2.100,0.455,1.500
2310,209,I,956,Smokey Point Blvd & 172nd St NE,20,MID,0.017,0.678,1.305,0.091,3.636
2310,209,I,2058,Smokey Point Transit Center Drop-off Only,21,MID,0.000,1.557,-0.320,0.000,8.636
2310,209,I,956,Smokey Point Blvd & 172nd St NE,20,PM,0.000,1.088,2.176,0.000,4.500
2310,209,I,2058,Smokey Point Transit Center Drop-off Only,21,PM,0.011,2.287,0.000,0.045,9.045
2310,209,I,2665,Lake Stevens Transit Center Bay 1,0,PM,3.193,0.000,3.193,12.773,0.000
2310,209,I,994,Hwy 9 & Lundeen Pkwy,1,PM,0.193,0.011,3.375,0.773,0.045
2310,209,I,3076,Hwy 9 & Soper Hill Rd,2,PM,0.182,0.125,3.432,0.727,0.500
2310,209,I,3110,64th St NE & Hwy 9,3,PM,0.500,0.500,3.432,2.000,2.000
2310,209,I,2495,64th St NE & 83rd Ave NE,4,PM,0.398,0.068,3.761,1.591,0.273
2310,209,I,2497,64th St NE & 73rd Ave NE,5,PM,0.011,0.011,3.761,0.045,0.045
2310,209,I,2498,64th St NE & 71st Ave NE,6,PM,0.068,0.000,3.830,0.273,0.000
2310,209,I,1732,64th St NE & 67th Ave NE,7,PM,0.648,0.261,4.216,2.591,1.045
2310,209,I,1730,64th St NE & 60th Dr NE,8,PM,0.943,0.216,4.943,3.773,0.864
2310,209,I,1731,64th St NE & 55th Dr NE,9,PM,0.136,0.102,4.977,0.545,0.409
2310,209,I,1720,4th St & Quinn Ave,10,PM,0.159,0.352,4.784,0.636,1.409
2310,209,I,1721,4th St & Columbia Ave,11,PM,0.602,1.500,3.886,2.409,6.000
2310,209,I,2465,4th St & Beach Ave,12,PM,0.352,0.284,3.955,1.409,1.136
2310,209,I,3060,Marine Dr NE & 31st Ave NE,13,PM,0.517,0.472,4.022,2.091,1.909
2310,209,I,2194,27th Ave NE & Marine Dr,14,PM,0.022,0.122,4.011,0.091,0.500
2310,209,I,2195,27th Ave NE & 74th St NE,15,PM,0.144,0.067,4.089,0.591,0.273
2310,209,I,2196,27th Ave NE & 81st St NE,16,PM,0.022,0.089,4.022,0.091,0.364
2310,209,I,2340,27th Ave NE & 88th St NE,17,PM,0.022,0.275,3.758,0.091,1.136
2310,209,I,2675,105th St NE & 30th Ave NE,18,PM,0.818,0.909,3.705,3.273,3.636
2310,209,I,3149,30th Ave NE & 34th Ave NE,19,PM,0.111,0.300,3.522,0.455,1.227
2310,209,I,956,Smokey Point Blvd & 172nd St NE,20,XEV,0.000,0.482,1.325,0.000,1.818
2310,209,I,2058,Smokey Point Transit Center Drop-off Only,21,XEV,0.000,1.375,0.000,0.000,5.000
2310,209,I,2665,Lake Stevens Transit Center Bay 1,0,XEV,1.500,0.000,1.500,4.500,0.000
2310,209,I,994,Hwy 9 & Lundeen Pkwy,1,XEV,0.000,0.000,1.500,0.000,0.000
2310,209,I,3076,Hwy 9 & Soper Hill Rd,2,XEV,0.061,0.121,1.439,0.182,0.364
2310,209,I,3110,64th St NE & Hwy 9,3,XEV,0.379,0.061,1.758,1.136,0.182
2310,209,I,2495,64th St NE & 83rd Ave NE,4,XEV,0.167,0.076,1.848,0.500,0.227
2310,209,I,2497,64th St NE & 73rd Ave NE,5,XEV,0.030,0.000,1.879,0.091,0.000
2310,209,I,2498,64th St NE & 71st Ave NE,6,XEV,0.000,0.000,1.879,0.000,0.000
2310,209,I,1732,64th St NE & 67th Ave NE,7,XEV,0.470,0.470,1.879,1.409,1.409
2310,209,I,1730,64th St NE & 60th Dr NE,8,XEV,0.348,0.045,2.182,1.045,0.136
2310,209,I,1731,64th St NE & 55th Dr NE,9,XEV,0.015,0.000,2.197,0.045,0.000
2310,209,I,1720,4th St & Quinn Ave,10,XEV,0.045,0.106,2.136,0.136,0.318
2310,209,I,1721,4th St & Columbia Ave,11,XEV,0.197,0.500,1.833,0.591,1.500
2310,209,I,2465,4th St & Beach Ave,12,XEV,0.091,0.182,1.742,0.273,0.545
2310,209,I,3060,Marine Dr NE & 31st Ave NE,13,XEV,0.167,0.348,1.561,0.500,1.045
2310,209,I,2194,27th Ave NE & Marine Dr,14,XEV,0.015,0.015,1.561,0.045,0.045
2310,209,I,2195,27th Ave NE & 74th St NE,15,XEV,0.152,0.076,1.636,0.455,0.227
2310,209,I,2196,27th Ave NE & 81st St NE,16,XEV,0.000,0.030,1.606,0.000,0.091
2310,209,I,2340,27th Ave NE & 88th St NE,17,XEV,0.000,0.106,1.500,0.000,0.318
2310,209,I,2675,105th St NE & 30th Ave NE,18,XEV,0.333,0.551,1.333,1.045,1.727
2310,209,I,3149,30th Ave NE & 34th Ave NE,19,XEV,0.072,0.072,1.333,0.227,0.227
2310,209,O,1847,Smokey Point Transit Center Bay 1,0,AM,1.322,0.000,1.322,5.227,0.000
2310,209,O,1594,172nd St NE & Smokey Point Blvd,1,AM,0.128,0.000,1.465,0.500,0.000
2310,209,O,2675,105th St NE & 30th Ave NE,2,AM,0.000,0.115,1.333,0.000,0.455
2310,209,O,2503,30th Ave NE & 99th Pl NE,3,AM,0.299,0.356,1.276,1.182,1.409
2310,209,O,2354,99th Pl NE & 31st Ave NE,4,AM,0.069,0.034,1.310,0.273,0.136
2310,209,O,2368,Quil Ceda Blvd at Home Depot,5,AM,0.000,0.023,1.287,0.000,0.091
