OPERATION_DATE,ROUTE_ID,DIRECTION,TRIP_ID,VEHICLE_ID,SCHED_DEPTIME,ACT_ARRTIME,ACT_DEPTIME,STOP_ORDER_NBR,STOP_ID,STOP,BOARDINGS,ALIGHTINGS
2023-10-01,119,North,11176,15111.0,09:10:00,09:10:17,09:10:17,0,3269,Mountlake Terrace Transit Center Bay 1,1.0,0.0
2023-10-01,119,North,11176,15111.0,,09:10:44,09:10:44,1,322,236th St SW & 58th Ave W,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:11:35,09:11:35,2,726,56th Ave W & 235th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:12:03,09:12:15,3,720,56th Ave W & 232nd St SW,2.0,0.0
2023-10-01,119,North,11176,15111.0,,09:13:18,09:13:18,4,1689,230th St SW & 60th Ave W,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:14:35,09:14:35,5,741,66th Ave W & 228th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:14:51,09:14:51,6,742,66th Ave W & 226th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:15:00,09:15:00,7,740,66th Ave W & 224th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:15:14,09:15:14,8,739,66th Ave W & 222nd St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:16:45,09:16:45,9,1667,220th St SW & 70th Ave W,0.0,0.0
2023-10-01,119,North,11176,15111.0,09:17:00,09:17:49,09:17:49,10,1675,220th St SW & Hwy 99,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:18:17,09:18:17,11,769,76th Ave W & 219th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:18:37,09:18:37,12,764,76th Ave W & 216th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:19:12,09:19:23,13,768,76th Ave W & 212th St SW,0.0,1.0
2023-10-01,119,North,11176,15111.0,,09:20:19,09:20:19,14,774,76th Ave W & 206th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:20:34,09:20:34,15,767,76th Ave W & 204th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:20:59,09:20:59,16,773,76th Ave W & 200th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:21:11,09:21:11,17,766,76th Ave W & 198th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,09:22:00,09:21:32,09:21:32,18,2933,76th Ave W & 196th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:22:05,09:22:05,19,2934,76th Ave W & 190th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:22:45,09:22:45,20,2935,76th Ave W & Olympic View Dr,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:23:31,09:23:31,21,2927,Olympic View Dr & 73rd Ave W,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:24:01,09:24:01,22,2926,Olympic View Dr & 181st Pl W,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:24:37,09:24:37,23,2925,Olympic View Dr & 180th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:25:29,09:25:29,24,940,Olympic View Dr & 172nd St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:25:50,09:25:50,25,934,Olympic View Dr & 170th Pl SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,09:27:00,09:26:17,09:26:17,26,204,168th St SW & 60th Ave W,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:27:08,09:27:08,27,202,168th St SW & 52nd Ave W,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:27:45,09:27:45,28,705,52nd Ave W & 168th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:28:08,09:28:08,29,704,52nd Ave W & 164th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:28:40,09:28:40,30,703,52nd Ave W & 160th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:29:12,09:29:12,31,2733,52nd Ave W & 154th St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:29:30,09:29:30,32,701,52nd Ave W & 152nd St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:30:51,09:30:51,33,180,148th St SW & 52nd Ave W,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:31:22,09:31:22,34,179,148th St SW & 48th Ave W,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:31:58,09:31:58,35,2641,148th St SW & 40th Ave W,0.0,0.0
2023-10-01,119,North,11176,15111.0,09:33:00,09:32:16,09:33:07,36,181,148th St SW & Hwy 99,1.0,0.0
2023-10-01,119,North,11176,15111.0,,09:34:16,09:34:16,37,2442,148th St SW & 35th Ave W,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:34:33,09:34:33,38,2697,148th St SW & Hwy 525,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:34:59,09:35:24,39,2444,148th St SW & 29th Ave W,0.0,2.0
2023-10-01,119,North,11176,15111.0,,09:36:00,09:36:00,40,2446,148th St SW & Manor Way,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:36:32,09:36:32,41,2610,148th St SW & 22nd Ave W,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:37:05,09:37:05,42,2448,Jefferson Way & 21st Ave W,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:37:49,09:37:49,43,2451,18th Ave W & 152nd St SW,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:38:12,09:38:12,44,2453,18th Ave W & Oak Rd,0.0,0.0
2023-10-01,119,North,11176,15111.0,,09:38:26,09:38:26,45,2455,18th Ave W & Ash Way,0.0,0.0
2023-10-01,119,North,11176,15111.0,09:44:00,09:39:22,09:39:22,46,2981,Ash Way Park & Ride,0.0,1.0
2023-10-01,119,North,11177,19105.0,08:10:00,08:10:23,08:10:23,0,3269,Mountlake Terrace Transit Center Bay 1,2.0,0.0
2023-10-01,119,North,11177,19105.0,,08:10:49,08:10:49,1,322,236th St SW & 58th Ave W,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:11:37,08:12:20,2,726,56th Ave W & 235th St SW,2.0,0.0
2023-10-01,119,North,11177,19105.0,,08:12:52,08:12:52,3,720,56th Ave W & 232nd St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:13:51,08:13:51,4,1689,230th St SW & 60th Ave W,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:15:13,08:16:01,5,741,66th Ave W & 228th St SW,2.0,0.0
2023-10-01,119,North,11177,19105.0,,08:16:22,08:16:22,6,742,66th Ave W & 226th St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:16:34,08:16:34,7,740,66th Ave W & 224th St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:16:59,08:17:08,8,739,66th Ave W & 222nd St SW,0.0,1.0
2023-10-01,119,North,11177,19105.0,,08:18:09,08:18:09,9,1667,220th St SW & 70th Ave W,0.0,0.0
2023-10-01,119,North,11177,19105.0,08:16:00,08:19:12,08:19:48,10,1675,220th St SW & Hwy 99,0.0,3.0
2023-10-01,119,North,11177,19105.0,,08:20:20,08:20:20,11,769,76th Ave W & 219th St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:20:42,08:20:42,12,764,76th Ave W & 216th St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:21:24,08:21:58,13,768,76th Ave W & 212th St SW,0.0,1.0
2023-10-01,119,North,11177,19105.0,,08:22:52,08:22:52,14,774,76th Ave W & 206th St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:23:06,08:23:06,15,767,76th Ave W & 204th St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:23:30,08:23:30,16,773,76th Ave W & 200th St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:23:45,08:23:45,17,766,76th Ave W & 198th St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,08:21:00,08:24:19,08:24:19,18,2933,76th Ave W & 196th St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:24:57,08:24:57,19,2934,76th Ave W & 190th St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:25:43,08:25:43,20,2935,76th Ave W & Olympic View Dr,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:26:31,08:26:31,21,2927,Olympic View Dr & 73rd Ave W,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:27:05,08:27:05,22,2926,Olympic View Dr & 181st Pl W,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:27:42,08:27:42,23,2925,Olympic View Dr & 180th St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:28:40,08:28:40,24,940,Olympic View Dr & 172nd St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:28:59,08:28:59,25,934,Olympic View Dr & 170th Pl SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,08:26:00,08:29:29,08:29:29,26,204,168th St SW & 60th Ave W,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:30:29,08:30:29,27,202,168th St SW & 52nd Ave W,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:30:52,08:30:52,28,705,52nd Ave W & 168th St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:31:17,08:31:17,29,704,52nd Ave W & 164th St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:31:47,08:32:12,30,703,52nd Ave W & 160th St SW,1.0,0.0
2023-10-01,119,North,11177,19105.0,,08:32:46,08:32:46,31,2733,52nd Ave W & 154th St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:33:06,08:33:06,32,701,52nd Ave W & 152nd St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:33:48,08:33:48,33,180,148th St SW & 52nd Ave W,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:34:28,08:34:28,34,179,148th St SW & 48th Ave W,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:35:06,08:35:06,35,2641,148th St SW & 40th Ave W,0.0,0.0
2023-10-01,119,North,11177,19105.0,08:32:00,08:35:28,08:35:28,36,181,148th St SW & Hwy 99,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:37:40,08:38:29,37,2442,148th St SW & 35th Ave W,3.0,0.0
2023-10-01,119,North,11177,19105.0,,08:39:17,08:39:17,38,2697,148th St SW & Hwy 525,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:39:45,08:40:06,39,2444,148th St SW & 29th Ave W,0.0,2.0
2023-10-01,119,North,11177,19105.0,,08:40:40,08:40:40,40,2446,148th St SW & Manor Way,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:41:10,08:41:10,41,2610,148th St SW & 22nd Ave W,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:41:43,08:41:43,42,2448,Jefferson Way & 21st Ave W,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:42:23,08:42:23,43,2451,18th Ave W & 152nd St SW,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:42:51,08:42:51,44,2453,18th Ave W & Oak Rd,0.0,0.0
2023-10-01,119,North,11177,19105.0,,08:43:04,08:43:04,45,2455,18th Ave W & Ash Way,0.0,0.0
2023-10-01,119,North,11177,19105.0,08:42:00,08:44:19,08:44:19,46,2981,Ash Way Park & Ride,0.0,3.0
