serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
2510,103,I,2117,Lynnwood City Center Station Bay A4,0,XNT,2.696,0.000,2.696,8.087,0.000
2510,103,I,2171,48th Ave W & 200th St SW,1,XNT,0.046,0.000,2.908,0.130,0.000
2510,103,I,226,194th St SW & 48th Ave W,2,XNT,0.145,0.087,2.797,0.435,0.261
2510,103,I,227,194th St SW & 44th Ave W,3,XNT,0.116,0.058,2.855,0.348,0.174
2510,103,I,650,44th Ave W & 192nd St SW,4,XNT,0.000,0.029,2.826,0.000,0.087
2510,103,I,3344,188th St SW & 43rd Pl W,5,XNT,0.000,0.014,2.812,0.000,0.043
2510,103,I,216,188th St SW & 40th Ave W,6,XNT,0.000,0.159,2.652,0.000,0.478
2510,103,I,222,188th St SW & 36th Ave W,7,XNT,0.076,0.000,2.758,0.217,0.000
2510,103,I,610,33rd Ave W & 188th St SW,8,XNT,0.323,0.000,3.077,0.913,0.000
2510,103,I,1601,184th St SW & 33rd Ave W,9,XNT,0.000,0.000,3.125,0.000,0.000
2510,103,I,619,36th Ave W & 184th St SW,10,XNT,0.045,0.030,3.104,0.130,0.087
2510,103,I,2617,36th Ave W & 179th St SW,11,XNT,0.046,0.000,3.185,0.130,0.000
2510,103,I,623,36th Ave W & 176th Pl SW,12,XNT,0.000,0.016,3.206,0.000,0.043
2510,103,I,617,36th Ave W & 171st St SW,13,AM,0.011,0.056,3.508,0.087,0.435
2510,103,I,616,36th Ave W & 166th Pl SW,14,AM,0.228,0.011,3.694,1.783,0.087
2510,103,I,3348,36th Ave W & 164th St SW,15,AM,0.105,0.006,3.785,0.826,0.043
2510,103,I,613,35th Ave W & 158th St SW,16,AM,0.093,0.115,3.753,0.739,0.913
2510,103,I,611,35th Ave W & 156th St SW,17,AM,0.038,0.131,3.650,0.304,1.043
2510,103,I,3450,35th Ave W & 153rd St SW,18,AM,0.109,0.011,3.749,0.870,0.087
2510,103,I,614,35th Ave W & 148th St SW,19,AM,0.279,0.240,3.787,2.217,1.913
2510,103,I,1568,148th St SW & Hwy 99,20,AM,1.049,0.186,4.650,8.348,1.478
2510,103,I,2642,148th St SW & 40th Ave W,21,AM,0.016,0.131,4.536,0.130,1.043
2510,103,I,1566,148th St SW & 45th Pl W,22,AM,0.071,0.016,4.590,0.565,0.130
2510,103,I,1567,148th St SW & 48th Pl W,23,AM,0.077,0.022,4.645,0.609,0.174
2510,103,I,2483,52nd Ave W & Beverly Park Rd,24,AM,0.257,0.038,4.863,2.043,0.304
2510,103,I,819,Beverly Park Rd & 49th Pl W,25,AM,0.000,0.000,4.863,0.000,0.000
2510,103,I,823,Beverly Park Rd & 142nd Pl SW,26,AM,0.000,0.000,4.863,0.000,0.000
2510,103,I,820,Beverly Park Rd & 140th St SW,27,AM,0.044,0.098,4.809,0.348,0.783
2510,103,I,824,Beverly Park Rd & 47th Pl W,28,AM,0.082,0.005,4.885,0.652,0.043
2510,103,I,818,Beverly Park Rd & 134th Pl SW,29,AM,0.005,0.000,4.891,0.043,0.000
2510,103,I,817,Beverly Park Rd & 132nd St SW,30,AM,0.044,0.169,4.765,0.348,1.348
2510,103,I,821,Beverly Park Rd & Hwy 525,31,AM,0.060,0.366,4.459,0.478,2.913
2510,103,I,966,Hwy 525 & Beverly Park Rd,32,AM,0.579,0.257,4.781,4.609,2.043
2510,103,I,1802,Harbour Pointe Blvd SW & Hwy 525,33,AM,0.497,0.503,4.776,3.957,4.000
2510,103,I,1801,Harbour Pointe Blvd SW & Harbour Reach Dr,34,AM,0.230,0.716,4.290,1.826,5.696
2510,103,I,1803,Harbour Pointe Blvd SW & Blue Heron Blvd,35,AM,0.093,0.027,4.355,0.739,0.217
2510,103,I,895,Harbour Pointe Blvd SW & 52nd Pl W,36,AM,0.016,0.011,4.361,0.130,0.087
2510,103,I,897,Harbour Pointe Blvd & Double Eagle Dr,37,AM,1.158,0.202,5.317,9.217,1.609
2510,103,I,896,Harbour Pointe Blvd & N Grove Dr,38,AM,0.027,0.033,5.311,0.217,0.261
2510,103,I,898,Harbour Pointe Blvd & Harbour Heights Pkwy,39,AM,0.235,0.066,5.481,1.870,0.522
2510,103,I,401,Chennault Beach Rd & Harbour Pointe Blvd,40,AM,0.279,2.863,2.896,2.217,22.783
2510,103,I,402,Chennault Beach Rd & Harbour Reach Dr,41,AM,0.142,0.027,3.011,1.130,0.217
2510,103,I,665,47th Ave W & Chennault Beach Rd,42,AM,0.038,0.005,3.044,0.304,0.043
2510,103,I,667,47th Ave W & 109th St SW,43,AM,0.000,0.033,3.011,0.000,0.261
2510,103,I,1551,107th St SW & 47th Ave W,44,AM,0.022,0.213,2.820,0.174,1.696
2510,103,I,2423,47th Pl W & 106th St SW,45,AM,0.011,0.033,2.779,0.087,0.261
2510,103,I,666,47th Pl W & Harbour Pointe Blvd,46,AM,0.034,0.151,2.665,0.261,1.174
2510,103,I,894,Harbour Pointe Blvd & 47th Pl W,47,AM,0.017,0.062,2.602,0.130,0.478
2510,103,I,975,Hwy 525 & Harbour Pointe Blvd,48,AM,0.012,0.053,2.509,0.087,0.391
2510,103,I,965,Hwy 525 & 92nd St SW,49,AM,0.124,0.112,2.528,0.870,0.783
2510,103,I,3198,84th St SW & SR 525,50,AM,0.194,0.225,2.500,1.348,1.565
2510,103,I,2485,84th St SW & 44th Ave W,51,AM,0.151,0.119,2.541,1.043,0.826
2510,103,I,3138,Seaway Transit Center Bay 12,52,AM,0.206,1.637,1.094,1.435,11.391
2510,103,I,3139,75th St SW & 16th Ave W,53,AM,0.000,0.056,1.038,0.000,0.391
2510,103,I,3147,Hardeson Rd & 75th St SW,54,AM,0.000,0.456,0.581,0.000,3.174
2510,103,I,3135,Hardeson Rd & Shuksan Way,55,AM,0.236,0.828,0.000,1.609,5.652
2510,103,I,2117,Lynnwood City Center Station Bay A4,0,AM,3.098,0.000,3.098,24.652,0.000
2510,103,I,2171,48th Ave W & 200th St SW,1,AM,0.212,0.000,3.380,1.652,0.000
2510,103,I,226,194th St SW & 48th Ave W,2,AM,0.202,0.049,3.459,1.609,0.391
2510,103,I,227,194th St SW & 44th Ave W,3,AM,0.027,0.011,3.475,0.217,0.087
2510,103,I,650,44th Ave W & 192nd St SW,4,AM,0.000,0.016,3.459,0.000,0.130
2510,103,I,3344,188th St SW & 43rd Pl W,5,AM,0.191,0.033,3.617,1.522,0.261
2510,103,I,216,188th St SW & 40th Ave W,6,AM,0.022,0.231,3.396,0.174,1.826
2510,103,I,222,188th St SW & 36th Ave W,7,AM,0.012,0.075,3.306,0.087,0.565
2510,103,I,610,33rd Ave W & 188th St SW,8,AM,0.223,0.036,3.482,1.609,0.261
2510,103,I,1601,184th St SW & 33rd Ave W,9,AM,0.099,0.019,3.571,0.696,0.130
2510,103,I,619,36th Ave W & 184th St SW,10,AM,0.055,0.128,3.549,0.391,0.913
2510,103,I,2617,36th Ave W & 179th St SW,11,AM,0.145,0.024,3.648,1.043,0.174
2510,103,I,623,36th Ave W & 176th Pl SW,12,AM,0.000,0.000,3.629,0.000,0.000
2510,103,I,965,Hwy 525 & 92nd St SW,49,MID,0.066,0.168,2.403,0.783,2.000
2510,103,I,3198,84th St SW & SR 525,50,MID,0.245,0.679,1.967,2.913,8.087
2510,103,I,2485,84th St SW & 44th Ave W,51,MID,0.073,0.353,1.684,0.870,4.217
2510,103,I,3138,Seaway Transit Center Bay 12,52,MID,0.179,1.354,0.515,2.130,16.130
2510,103,I,3139,75th St SW & 16th Ave W,53,MID,0.000,0.058,0.456,0.000,0.696
2510,103,I,3147,Hardeson Rd & 75th St SW,54,MID,0.000,0.128,0.328,0.000,1.522
2510,103,I,3135,Hardeson Rd & Shuksan Way,55,MID,0.394,0.729,0.000,4.609,8.522
2510,103,I,1601,184th St SW & 33rd Ave W,9,MID,0.327,0.397,4.581,3.870,4.696
2510,103,I,619,36th Ave W & 184th St SW,10,MID,0.088,0.059,4.571,1.043,0.696
2510,103,I,2617,36th Ave W & 179th St SW,11,MID,0.120,0.026,4.664,1.435,0.304
2510,103,I,623,36th Ave W & 176th Pl SW,12,MID,0.062,0.051,4.675,0.739,0.609
2510,103,I,617,36th Ave W & 171st St SW,13,MID,0.025,0.211,4.476,0.304,2.522
2510,103,I,616,36th Ave W & 166th Pl SW,14,MID,0.124,0.051,4.549,1.478,0.609
2510,103,I,3348,36th Ave W & 164th St SW,15,MID,0.164,0.109,4.604,1.957,1.304
2510,103,I,613,35th Ave W & 158th St SW,16,MID,0.120,0.124,4.600,1.435,1.478
2510,103,I,611,35th Ave W & 156th St SW,17,MID,0.156,0.356,4.400,1.870,4.261
2510,103,I,3450,35th Ave W & 153rd St SW,18,MID,0.036,0.105,4.331,0.435,1.261
2510,103,I,614,35th Ave W & 148th St SW,19,MID,0.185,0.629,3.887,2.217,7.522
2510,103,I,1568,148th St SW & Hwy 99,20,MID,0.942,0.702,4.127,11.261,8.391
2510,103,I,2642,148th St SW & 40th Ave W,21,MID,0.044,0.127,4.044,0.522,1.522
2510,103,I,1566,148th St SW & 45th Pl W,22,MID,0.105,0.127,4.022,1.261,1.522
2510,103,I,1567,148th St SW & 48th Pl W,23,MID,0.084,0.106,3.993,1.000,1.261
2510,103,I,2483,52nd Ave W & Beverly Park Rd,24,MID,0.164,0.327,3.836,1.957,3.913
2510,103,I,819,Beverly Park Rd & 49th Pl W,25,MID,0.018,0.026,3.818,0.217,0.304
2510,103,I,823,Beverly Park Rd & 142nd Pl SW,26,MID,0.007,0.076,3.760,0.087,0.913
2510,103,I,820,Beverly Park Rd & 140th St SW,27,MID,0.105,0.120,3.745,1.261,1.435
2510,103,I,824,Beverly Park Rd & 47th Pl W,28,MID,0.065,0.124,3.687,0.783,1.478
2510,103,I,818,Beverly Park Rd & 134th Pl SW,29,MID,0.007,0.069,3.625,0.087,0.826
2510,103,I,817,Beverly Park Rd & 132nd St SW,30,MID,0.047,0.058,3.617,0.565,0.696
2510,103,I,821,Beverly Park Rd & Hwy 525,31,MID,0.175,0.358,3.434,2.087,4.261
2510,103,I,966,Hwy 525 & Beverly Park Rd,32,MID,0.191,0.121,3.471,2.261,1.435
2510,103,I,1802,Harbour Pointe Blvd SW & Hwy 525,33,MID,0.301,0.524,3.227,3.522,6.130
2510,103,I,1801,Harbour Pointe Blvd SW & Harbour Reach Dr,34,MID,0.098,0.237,3.071,1.130,2.739
2510,103,I,1803,Harbour Pointe Blvd SW & Blue Heron Blvd,35,MID,0.019,0.068,3.011,0.217,0.783
2510,103,I,895,Harbour Pointe Blvd SW & 52nd Pl W,36,MID,0.023,0.095,2.917,0.261,1.087
2510,103,I,897,Harbour Pointe Blvd & Double Eagle Dr,37,MID,0.270,0.251,2.924,3.087,2.870
2510,103,I,896,Harbour Pointe Blvd & N Grove Dr,38,MID,0.023,0.099,2.836,0.261,1.130
2510,103,I,898,Harbour Pointe Blvd & Harbour Heights Pkwy,39,MID,0.092,0.229,2.698,1.043,2.609
2510,103,I,401,Chennault Beach Rd & Harbour Pointe Blvd,40,MID,0.326,0.721,2.248,3.652,8.087
2510,103,I,402,Chennault Beach Rd & Harbour Reach Dr,41,MID,0.063,0.098,2.188,0.696,1.087
2510,103,I,665,47th Ave W & Chennault Beach Rd,42,MID,0.083,0.012,2.257,0.913,0.130
2510,103,I,667,47th Ave W & 109th St SW,43,MID,0.020,0.012,2.265,0.217,0.130
2510,103,I,1551,107th St SW & 47th Ave W,44,MID,0.008,0.052,2.214,0.087,0.565
2510,103,I,2423,47th Pl W & 106th St SW,45,MID,0.091,0.126,2.197,1.000,1.391
2510,103,I,666,47th Pl W & Harbour Pointe Blvd,46,MID,0.105,0.105,2.199,1.174,1.174
2510,103,I,894,Harbour Pointe Blvd & 47th Pl W,47,MID,0.382,0.236,2.363,4.304,2.652
2510,103,I,975,Hwy 525 & Harbour Pointe Blvd,48,MID,0.152,0.053,2.500,1.739,0.609
2510,103,I,2117,Lynnwood City Center Station Bay A4,0,MID,4.274,0.000,4.274,51.478,0.000
2510,103,I,2171,48th Ave W & 200th St SW,1,MID,0.030,0.011,4.477,0.348,0.130
2510,103,I,226,194th St SW & 48th Ave W,2,MID,0.350,0.248,4.431,4.174,2.957
2510,103,I,227,194th St SW & 44th Ave W,3,MID,0.416,0.241,4.606,4.957,2.870
2510,103,I,650,44th Ave W & 192nd St SW,4,MID,0.128,0.062,4.672,1.522,0.739
2510,103,I,3344,188th St SW & 43rd Pl W,5,MID,0.190,0.113,4.748,2.261,1.348
2510,103,I,216,188th St SW & 40th Ave W,6,MID,0.077,0.201,4.601,0.913,2.391
2510,103,I,222,188th St SW & 36th Ave W,7,MID,0.051,0.162,4.444,0.609,1.957
2510,103,I,610,33rd Ave W & 188th St SW,8,MID,0.799,0.370,4.689,9.478,4.391
2510,103,I,402,Chennault Beach Rd & Harbour Reach Dr,41,PM,0.162,0.152,3.345,1.391,1.304
2510,103,I,665,47th Ave W & Chennault Beach Rd,42,PM,0.030,0.015,3.369,0.261,0.130
2510,103,I,667,47th Ave W & 109th St SW,43,PM,0.010,0.005,3.391,0.087,0.043
2510,103,I,1551,107th St SW & 47th Ave W,44,PM,0.077,0.041,3.434,0.652,0.348
2510,103,I,2423,47th Pl W & 106th St SW,45,PM,0.249,0.275,3.430,2.087,2.304
2510,103,I,666,47th Pl W & Harbour Pointe Blvd,46,PM,0.430,0.233,3.627,3.609,1.957
2510,103,I,894,Harbour Pointe Blvd & 47th Pl W,47,PM,0.576,0.199,4.021,4.783,1.652
2510,103,I,975,Hwy 525 & Harbour Pointe Blvd,48,PM,0.218,0.080,4.191,1.783,0.652
2510,103,I,965,Hwy 525 & 92nd St SW,49,PM,0.077,0.530,3.842,0.609,4.217
2510,103,I,3198,84th St SW & SR 525,50,PM,0.148,0.995,2.995,1.174,7.913
2510,103,I,2485,84th St SW & 44th Ave W,51,PM,0.066,0.322,2.738,0.522,2.565
2510,103,I,3138,Seaway Transit Center Bay 12,52,PM,0.114,2.087,0.750,0.913,16.696
2510,103,I,3139,75th St SW & 16th Ave W,53,PM,0.000,0.109,0.645,0.000,0.870
2510,103,I,3147,Hardeson Rd & 75th St SW,54,PM,0.000,0.401,0.247,0.000,3.174
2510,103,I,3135,Hardeson Rd & Shuksan Way,55,PM,0.134,0.385,0.000,1.043,3.000
2510,103,I,610,33rd Ave W & 188th St SW,8,PM,2.033,0.389,9.467,15.913,3.043
2510,103,I,1601,184th St SW & 33rd Ave W,9,PM,1.055,0.426,9.978,8.391,3.391
2510,103,I,619,36th Ave W & 184th St SW,10,PM,0.103,0.217,9.880,0.826,1.739
2510,103,I,2617,36th Ave W & 179th St SW,11,PM,0.268,0.022,10.164,2.130,0.174
2510,103,I,623,36th Ave W & 176th Pl SW,12,PM,0.098,0.066,10.197,0.783,0.522
2510,103,I,617,36th Ave W & 171st St SW,13,PM,0.027,0.486,9.738,0.217,3.870
2510,103,I,616,36th Ave W & 166th Pl SW,14,PM,0.060,0.262,9.536,0.478,2.087
2510,103,I,3348,36th Ave W & 164th St SW,15,PM,0.180,0.251,9.464,1.435,2.000
2510,103,I,613,35th Ave W & 158th St SW,16,PM,0.044,0.295,9.213,0.348,2.348
2510,103,I,611,35th Ave W & 156th St SW,17,PM,0.044,1.492,7.765,0.348,11.870
2510,103,I,3450,35th Ave W & 153rd St SW,18,PM,0.038,0.240,7.563,0.304,1.913
2510,103,I,614,35th Ave W & 148th St SW,19,PM,0.109,1.530,6.142,0.870,12.174
2510,103,I,1568,148th St SW & Hwy 99,20,PM,0.956,0.607,6.492,7.609,4.826
2510,103,I,2642,148th St SW & 40th Ave W,21,PM,0.055,0.344,6.202,0.435,2.739
2510,103,I,1566,148th St SW & 45th Pl W,22,PM,0.311,0.333,6.180,2.478,2.652
2510,103,I,1567,148th St SW & 48th Pl W,23,PM,0.082,0.344,5.918,0.652,2.739
2510,103,I,2483,52nd Ave W & Beverly Park Rd,24,PM,0.082,0.907,5.093,0.652,7.217
2510,103,I,819,Beverly Park Rd & 49th Pl W,25,PM,0.005,0.197,4.902,0.043,1.565
2510,103,I,823,Beverly Park Rd & 142nd Pl SW,26,PM,0.033,0.087,4.847,0.261,0.696
2510,103,I,820,Beverly Park Rd & 140th St SW,27,PM,0.219,0.333,4.732,1.739,2.652
2510,103,I,824,Beverly Park Rd & 47th Pl W,28,PM,0.016,0.175,4.574,0.130,1.391
2510,103,I,818,Beverly Park Rd & 134th Pl SW,29,PM,0.022,0.087,4.508,0.174,0.696
2510,103,I,817,Beverly Park Rd & 132nd St SW,30,PM,0.054,0.071,4.484,0.435,0.565
2510,103,I,821,Beverly Park Rd & Hwy 525,31,PM,0.310,0.533,4.261,2.478,4.261
2510,103,I,966,Hwy 525 & Beverly Park Rd,32,PM,0.543,0.156,4.688,4.391,1.261
2510,103,I,1802,Harbour Pointe Blvd SW & Hwy 525,33,PM,0.746,0.825,4.619,6.130,6.783
2510,103,I,1801,Harbour Pointe Blvd SW & Harbour Reach Dr,34,PM,0.204,0.220,4.613,1.696,1.826
2510,103,I,1803,Harbour Pointe Blvd SW & Blue Heron Blvd,35,PM,0.000,0.062,4.557,0.000,0.522
2510,103,I,895,Harbour Pointe Blvd SW & 52nd Pl W,36,PM,0.016,0.259,4.337,0.130,2.174
2510,103,I,897,Harbour Pointe Blvd & Double Eagle Dr,37,PM,0.371,0.974,3.742,3.130,8.217
2510,103,I,896,Harbour Pointe Blvd & N Grove Dr,38,PM,0.077,0.046,3.794,0.652,0.391
2510,103,I,898,Harbour Pointe Blvd & Harbour Heights Pkwy,39,PM,0.094,0.377,3.545,0.783,3.130
2510,103,I,401,Chennault Beach Rd & Harbour Pointe Blvd,40,PM,0.634,0.928,3.320,5.348,7.826
2510,103,I,2117,Lynnwood City Center Station Bay A4,0,PM,6.924,0.000,6.924,55.391,0.000
2510,103,I,2171,48th Ave W & 200th St SW,1,PM,0.128,0.022,7.162,1.000,0.174
2510,103,I,226,194th St SW & 48th Ave W,2,PM,0.500,0.310,7.234,4.000,2.478
2510,103,I,227,194th St SW & 44th Ave W,3,PM,0.935,0.168,8.000,7.478,1.348
2510,103,I,650,44th Ave W & 192nd St SW,4,PM,0.142,0.082,8.038,1.130,0.652
2510,103,I,3344,188th St SW & 43rd Pl W,5,PM,0.230,0.213,8.055,1.826,1.696
2510,103,I,216,188th St SW & 40th Ave W,6,PM,0.054,0.330,7.784,0.435,2.652
2510,103,I,222,188th St SW & 36th Ave W,7,PM,0.070,0.227,7.627,0.565,1.826
2510,103,I,965,Hwy 525 & 92nd St SW,49,XEV,0.007,0.119,1.396,0.043,0.696
2510,103,I,3198,84th St SW & SR 525,50,XEV,0.030,0.308,1.090,0.174,1.783
2510,103,I,2485,84th St SW & 44th Ave W,51,XEV,0.023,0.152,0.955,0.130,0.870
2510,103,I,3138,Seaway Transit Center Bay 12,52,XEV,0.025,0.322,0.620,0.130,1.696
2510,103,I,3139,75th St SW & 16th Ave W,53,XEV,0.000,0.025,0.595,0.000,0.130
2510,103,I,3147,Hardeson Rd & 75th St SW,54,XEV,0.035,0.139,0.478,0.174,0.696
2510,103,I,3135,Hardeson Rd & Shuksan Way,55,XEV,0.037,0.541,0.000,0.174,2.565
2510,103,I,650,44th Ave W & 192nd St SW,4,XEV,0.054,0.097,5.591,0.217,0.391
2510,103,I,3344,188th St SW & 43rd Pl W,5,XEV,0.075,0.032,5.634,0.304,0.130
2510,103,I,216,188th St SW & 40th Ave W,6,XEV,0.011,0.097,5.548,0.043,0.391
2510,103,I,222,188th St SW & 36th Ave W,7,XEV,0.000,0.054,5.543,0.000,0.217
2510,103,I,610,33rd Ave W & 188th St SW,8,XEV,1.533,0.028,7.084,7.130,0.130
2510,103,I,1601,184th St SW & 33rd Ave W,9,XEV,0.423,0.072,7.396,2.043,0.348
2510,103,I,619,36th Ave W & 184th St SW,10,XEV,0.026,0.263,7.096,0.130,1.304
2510,103,I,2617,36th Ave W & 179th St SW,11,XEV,0.104,0.009,7.157,0.522,0.043
2510,103,I,623,36th Ave W & 176th Pl SW,12,XEV,0.017,0.052,7.122,0.087,0.261
2510,103,I,617,36th Ave W & 171st St SW,13,XEV,0.070,0.113,7.078,0.348,0.565
2510,103,I,616,36th Ave W & 166th Pl SW,14,XEV,0.052,0.070,7.061,0.261,0.348
2510,103,I,3348,36th Ave W & 164th St SW,15,XEV,0.130,0.122,7.070,0.652,0.609
2510,103,I,613,35th Ave W & 158th St SW,16,XEV,0.000,0.243,6.826,0.000,1.217
2510,103,I,611,35th Ave W & 156th St SW,17,XEV,0.035,0.748,6.113,0.174,3.739
2510,103,I,3450,35th Ave W & 153rd St SW,18,XEV,0.009,0.339,5.783,0.043,1.696
2510,103,I,614,35th Ave W & 148th St SW,19,XEV,0.052,1.148,4.687,0.261,5.739
2510,103,I,1568,148th St SW & Hwy 99,20,XEV,0.548,0.452,4.783,2.739,2.261
2510,103,I,2642,148th St SW & 40th Ave W,21,XEV,0.000,0.193,4.588,0.000,0.957
2510,103,I,1566,148th St SW & 45th Pl W,22,XEV,0.000,0.443,4.148,0.000,2.217
2510,103,I,1567,148th St SW & 48th Pl W,23,XEV,0.000,0.122,4.026,0.000,0.609
