serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
2510,117,O,2119,Lynnwood City Center Station Bay B3,0,AM,4.713,0.000,4.713,33.609,0.000
2510,117,O,250,Alderwood Mall Blvd & 44th Ave W,1,AM,0.087,0.025,4.826,0.609,0.174
2510,117,O,262,Alderwood Mall Blvd & 40th Ave W,2,AM,0.211,0.006,5.031,1.478,0.043
2510,117,O,371,Alderwood Mall Blvd & 33rd Ave W,3,AM,0.006,0.239,4.865,0.043,1.609
2510,117,O,370,Alderwood Mall Blvd & 28th Ave W,4,AM,0.052,0.059,4.837,0.348,0.391
2510,117,O,814,Alderwood Mall Pkwy & Beech Rd,5,AM,0.033,0.093,4.815,0.217,0.609
2510,117,O,2431,Alderwood Mall Pkwy & 184th St SW,6,AM,0.060,0.260,4.667,0.391,1.696
2510,117,O,2432,Alderwood Mall Pkwy & Maple Rd,7,AM,0.007,0.047,4.711,0.043,0.304
2510,117,O,970,Hwy 525 & Lincoln Way,8,AM,1.101,0.254,5.783,6.609,1.522
2510,117,O,966,Hwy 525 & Beverly Park Rd,9,AM,0.464,0.935,5.312,2.783,5.609
2510,117,O,969,Hwy 525 & Harbour Pointe Blvd SW,10,AM,0.080,0.928,4.464,0.478,5.565
2510,117,O,974,Hwy 525 & Chennault Beach Rd,11,AM,0.029,0.725,3.768,0.174,4.348
2510,117,O,975,Hwy 525 & Harbour Pointe Blvd,12,AM,0.101,0.449,3.420,0.609,2.696
2510,117,O,965,Hwy 525 & 92nd St SW,13,AM,0.145,0.116,3.449,0.870,0.696
2510,117,O,964,Hwy 525 & 84th St SW,14,AM,0.007,0.891,2.565,0.043,5.348
2510,117,O,963,Hwy 525 & 80th St SW,15,AM,0.029,0.029,2.565,0.174,0.174
2510,117,O,973,Hwy 525 & 76th St SW,16,AM,0.000,0.572,1.993,0.000,3.435
2510,117,O,967,Hwy 525 & Clover Ln,17,AM,0.000,0.188,1.804,0.000,1.130
2510,117,O,972,Hwy 525 & 15th Pl,18,AM,0.000,0.000,1.804,0.000,0.000
2510,117,O,968,Hwy 525 & Goat Trail Rd,19,AM,0.000,0.022,1.783,0.000,0.130
2510,117,O,3280,Hwy 525 & 5th St,20,AM,0.000,0.109,1.674,0.000,0.652
2510,117,O,3274,1st St & Mukilteo Station,21,AM,0.000,0.217,1.457,0.000,1.304
2510,117,O,3264,Mukilteo Ferry Terminal Bay 1,22,AM,0.000,1.467,0.000,0.000,8.739
2510,117,O,371,Alderwood Mall Blvd & 33rd Ave W,3,MID,0.083,0.285,7.032,1.000,3.435
2510,117,O,370,Alderwood Mall Blvd & 28th Ave W,4,MID,0.051,0.148,6.935,0.609,1.783
2510,117,O,814,Alderwood Mall Pkwy & Beech Rd,5,MID,0.105,0.316,6.622,1.261,3.783
2510,117,O,2431,Alderwood Mall Pkwy & 184th St SW,6,MID,0.517,0.476,6.592,6.000,5.522
2510,117,O,2432,Alderwood Mall Pkwy & Maple Rd,7,MID,0.034,0.117,6.414,0.391,1.348
2510,117,O,970,Hwy 525 & Lincoln Way,8,MID,0.572,0.420,6.384,6.870,5.043
2510,117,O,966,Hwy 525 & Beverly Park Rd,9,MID,0.279,0.768,5.895,3.348,9.217
2510,117,O,969,Hwy 525 & Harbour Pointe Blvd SW,10,MID,0.359,0.623,5.630,4.304,7.478
2510,117,O,974,Hwy 525 & Chennault Beach Rd,11,MID,0.058,0.268,5.420,0.696,3.217
2510,117,O,975,Hwy 525 & Harbour Pointe Blvd,12,MID,0.239,0.649,5.011,2.870,7.783
2510,117,O,965,Hwy 525 & 92nd St SW,13,MID,0.051,0.315,4.746,0.609,3.783
2510,117,O,964,Hwy 525 & 84th St SW,14,MID,0.192,1.098,3.841,2.304,13.174
2510,117,O,963,Hwy 525 & 80th St SW,15,MID,0.043,0.217,3.667,0.522,2.609
2510,117,O,973,Hwy 525 & 76th St SW,16,MID,0.040,0.264,3.442,0.478,3.174
2510,117,O,967,Hwy 525 & Clover Ln,17,MID,0.000,0.109,3.333,0.000,1.304
2510,117,O,972,Hwy 525 & 15th Pl,18,MID,0.000,0.000,3.333,0.000,0.000
2510,117,O,968,Hwy 525 & Goat Trail Rd,19,MID,0.014,0.054,3.293,0.174,0.652
2510,117,O,3280,Hwy 525 & 5th St,20,MID,0.000,0.356,2.949,0.000,4.261
2510,117,O,3274,1st St & Mukilteo Station,21,MID,0.000,0.114,2.824,0.000,1.348
2510,117,O,3264,Mukilteo Ferry Terminal Bay 1,22,MID,0.000,2.816,-0.066,0.000,33.304
2510,117,O,2119,Lynnwood City Center Station Bay B3,0,MID,7.155,0.000,7.155,86.174,0.000
2510,117,O,250,Alderwood Mall Blvd & 44th Ave W,1,MID,0.146,0.047,7.263,1.739,0.565
2510,117,O,262,Alderwood Mall Blvd & 40th Ave W,2,MID,0.091,0.066,7.288,1.087,0.783
2510,117,O,3264,Mukilteo Ferry Terminal Bay 1,22,PM,0.023,4.435,0.000,0.174,34.130
2510,117,O,814,Alderwood Mall Pkwy & Beech Rd,5,PM,0.286,0.652,9.472,2.000,4.565
2510,117,O,2431,Alderwood Mall Pkwy & 184th St SW,6,PM,1.517,0.733,10.128,11.348,5.478
2510,117,O,2432,Alderwood Mall Pkwy & Maple Rd,7,PM,0.253,0.096,10.191,1.957,0.739
2510,117,O,970,Hwy 525 & Lincoln Way,8,PM,0.961,1.285,9.849,7.478,10.000
2510,117,O,966,Hwy 525 & Beverly Park Rd,9,PM,0.670,1.883,8.637,5.217,14.652
2510,117,O,969,Hwy 525 & Harbour Pointe Blvd SW,10,PM,0.799,1.028,8.408,6.217,8.000
2510,117,O,974,Hwy 525 & Chennault Beach Rd,11,PM,0.291,0.246,8.453,2.261,1.913
2510,117,O,975,Hwy 525 & Harbour Pointe Blvd,12,PM,0.788,1.184,8.056,6.130,9.217
2510,117,O,965,Hwy 525 & 92nd St SW,13,PM,0.089,0.810,7.335,0.696,6.304
2510,117,O,964,Hwy 525 & 84th St SW,14,PM,0.771,1.084,7.022,6.000,8.435
2510,117,O,963,Hwy 525 & 80th St SW,15,PM,0.084,0.247,6.860,0.652,1.913
2510,117,O,973,Hwy 525 & 76th St SW,16,PM,0.112,1.223,5.749,0.870,9.522
