serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
2510,424,O,640,4th Ave S & S Jackson St,0,PM,5.087,0.000,5.087,10.174,0.000
2510,424,O,635,4th Ave S & S Washington St,1,PM,0.465,0.070,5.419,0.870,0.130
2510,424,O,2638,4th Ave & Cherry St,2,PM,4.587,0.043,10.000,9.174,0.087
2510,424,O,641,4th Ave & Seneca St,3,PM,5.500,0.370,15.130,11.000,0.739
2510,424,O,2976,4th Ave & Pine St,4,PM,3.239,0.174,18.196,6.478,0.348
2510,424,O,473,Olive Way & 6th Ave,5,PM,7.522,0.065,25.652,15.043,0.130
2510,424,O,476,Olive Way & Terry Ave,6,PM,3.630,0.174,29.109,7.261,0.348
2510,424,O,497,Evergreen Point Fwy Station,7,PM,2.609,2.326,29.391,5.217,4.652
2510,424,O,2850,Totem Lake Fwy Station,9,PM,1.565,16.978,13.978,3.130,33.957
2510,424,O,2704,Hwy 522 & 132nd Ave NE Flyer Stop,10,PM,0.522,3.043,11.457,1.043,6.087
2510,424,O,3064,Fryelands Blvd & 161st St SE,12,PM,0.022,1.696,9.783,0.043,3.391
2510,424,O,2602,Fryelands Blvd & 156th St SE,13,PM,0.022,0.478,9.326,0.043,0.957
2510,424,O,3066,154th St SE & 168th Ave SE,14,PM,0.043,0.370,9.000,0.087,0.739
2510,424,O,2599,154th St SE & Mulberry Dr,15,PM,0.043,0.457,8.587,0.087,0.913
2510,424,O,2597,154th St SE & Lin Ave SE,16,PM,0.022,0.348,8.261,0.043,0.696
2510,424,O,589,179th Ave SE & Stanton St,17,PM,0.022,1.109,7.174,0.043,2.217
2510,424,O,585,179th Ave SE & 147th St SE,18,PM,0.043,0.674,6.543,0.087,1.348
2510,424,O,1915,Hwy 2 & 179th Ave SE,19,PM,0.022,0.674,5.891,0.043,1.348
2510,424,O,1928,Monroe Park & Ride Bay 1,20,PM,0.022,4.022,1.891,0.043,8.043
2510,424,O,1922,Hwy 2 & Roosevelt Rd (East),21,PM,0.130,0.174,1.848,0.261,0.348
