serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
2310,535,O,2856,NE 10th St & 102nd Ave NE,0,AM,1.481,0.000,1.481,10.364,0.000
2310,535,O,2914,NE 10th St & 108th Ave NE,1,AM,0.523,0.053,1.960,3.591,0.364
2310,535,O,355,Bellevue Transit Center Bay 4,2,AM,8.954,0.237,10.658,61.864,1.636
2310,535,O,2850,Totem Lake Fwy Station,4,AM,2.492,1.818,11.500,14.955,10.909
2310,535,O,2150,Brickyard Fwy Station,5,AM,0.916,0.550,11.870,5.455,3.273
2310,535,O,374,Beardslee Blvd & Sunrise Dr,6,AM,1.085,0.538,12.438,6.409,3.182
2310,535,O,375,Beardslee Blvd & 110th Ave NE,7,AM,0.598,3.610,9.573,2.227,13.455
2310,535,O,2350,I-405 & NE 195th St Flyer Stop,8,AM,0.205,1.370,8.449,1.182,7.909
2310,535,O,2132,Canyon Park Park & Ride Bay 3,9,AM,0.117,3.183,5.467,0.636,17.364
2310,535,O,1303,Alderwood Mall Pkwy & 184th St SW,10,AM,0.291,1.173,4.691,1.455,5.864
2310,535,O,1305,Alderwood Mall Pkwy & Beech Rd,11,AM,0.118,0.664,4.145,0.591,3.318
2310,535,O,2035,Lynnwood Transit Center,12,AM,0.010,4.144,0.000,0.045,19.591
2310,535,O,1303,Alderwood Mall Pkwy & 184th St SW,10,MID,0.274,3.112,4.544,3.227,36.636
2310,535,O,1305,Alderwood Mall Pkwy & Beech Rd,11,MID,0.100,0.502,4.143,1.182,5.909
2310,535,O,2035,Lynnwood Transit Center,12,MID,0.045,4.200,-0.008,0.545,50.591
2310,535,O,2850,Totem Lake Fwy Station,4,MID,2.000,2.162,12.448,23.545,25.455
2310,535,O,2150,Brickyard Fwy Station,5,MID,0.335,0.600,12.177,3.955,7.091
2310,535,O,374,Beardslee Blvd & Sunrise Dr,6,MID,1.770,0.962,12.973,21.000,11.409
2310,535,O,375,Beardslee Blvd & 110th Ave NE,7,MID,3.084,4.635,11.479,23.409,35.182
2310,535,O,2350,I-405 & NE 195th St Flyer Stop,8,MID,0.490,0.172,12.215,5.818,2.045
2310,535,O,2132,Canyon Park Park & Ride Bay 3,9,MID,0.492,4.854,7.535,5.818,57.364
2310,535,O,2856,NE 10th St & 102nd Ave NE,0,MID,1.475,0.000,1.475,17.500,0.000
2310,535,O,2914,NE 10th St & 108th Ave NE,1,MID,0.764,0.047,2.194,8.955,0.545
2310,535,O,355,Bellevue Transit Center Bay 4,2,MID,11.671,0.165,13.624,135.273,1.909
2310,535,O,1303,Alderwood Mall Pkwy & 184th St SW,10,PM,0.606,6.160,9.354,4.818,49.000
