serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
251,554,I,81685,228th Ave SE & SE 8th St,4,AM,0,0,0.2,0,0
251,554,I,81684,South Sammamish P&R - Bay 1,5,AM,1.2,0,1.3,1.2,0
251,554,I,81847,Issaquah Pine Lake Rd SE & SE 37th Pl,6,AM,0.4,0,1.7,0.4,0
251,554,I,64561,Issaquah Highlands Park & Ride - Bay 4,7,AM,3.7,0,3.8,51.2,0.1
251,554,I,64549,9th Ave NE & NE Ellis Dr,8,AM,1.2,0.1,4.8,17,2
251,554,I,64502,E Sunset Way & 1st Ave NE,9,AM,2.7,0.6,6.9,35.6,7.3
251,554,I,64555,Issaquah Transit Center - Bay 2,10,AM,11.6,0.7,17.8,150.6,8.6
251,554,I,67019,I-90 Expressway Ramp & 142nd Pl SE - Bay 3,11,AM,8.1,0.9,23.6,113.7,12.8
251,554,I,64140,N Mercer Way & 80th Ave SE - Bay 1,12,AM,7.8,0.8,31.7,101.6,10.1
251,554,I,8494,Rainier Ave S & S Charles St,13,AM,1.8,1.2,32.1,21.1,14.2
251,554,I,620,4th Ave S & S Jackson St,14,AM,3.6,4.4,31.4,42.9,52.5
251,554,I,628,4th Ave S & S Washington St,15,AM,0.2,0.8,30.7,1.8,9.7
251,554,I,648,4th Ave & Cherry St,16,AM,0.2,8.5,22.3,2.2,102.5
251,554,I,670,4th Ave & Seneca St,17,AM,0.1,9.4,12.6,0.8,103.2
251,554,I,700,4th Ave & Pike St,18,AM,0.1,3.8,8,0.8,46.1
251,554,I,720,4th Ave & Stewart St,19,AM,0,1.5,6.5,0.1,18.3
251,554,I,730,4th Ave & Lenora St,20,AM,0,1.7,4.8,0.1,20.9
251,554,I,18440,Blanchard St & 6th Ave,21,AM,0.3,5,0,3.5,60.2
251,554,O,1920,Lenora St & 4th Ave,1,AM,2.2,0,2.2,17.8,0
251,554,O,280,2nd Ave & Stewart St,2,AM,2.4,0,4.6,19.1,0.1
251,554,O,320,2nd Ave & Seneca St,3,AM,2.6,0.1,7.1,20.5,0.8
251,554,O,360,2nd Ave & Cherry St,4,AM,1.8,0.1,8.7,14.1,0.5
251,554,O,375,2nd Ave Ext S & Yesler Way,5,AM,1.9,0,10.5,13.4,0.2
251,554,O,1480,S Jackson St & Maynard Ave S,6,AM,4.9,0.1,15.3,34,0.6
251,554,O,8590,Rainier Ave S & S Charles St,7,AM,5.7,0.3,20.7,40,2.2
251,554,O,64065,N Mercer Way & 80th Ave SE - Bay 2,8,AM,1.3,4.2,17.8,9.2,29.1
251,554,O,67013,I-90 Expressway Ramp & 142nd Pl SE - Bay 4,9,AM,1.9,7.6,12.1,13.4,53.2
251,554,O,64590,Issaquah Transit Center - Bay 6,10,AM,0.2,6.5,5.6,1.1,38.8
251,554,O,80485,E Sunset Way & Rainier Blvd S,11,AM,0.5,2.8,3.3,3,16.5
251,554,O,65150,Highlands Dr NE & NE Ellis Dr,12,AM,0,1.6,1.8,0.1,9.6
251,554,O,64566,Issaquah Highlands Park & Ride - Bay 3,13,AM,0.2,1.9,0,1.2,11.5
251,554,I,64561,Issaquah Highlands Park & Ride - Bay 4,7,MID,3.1,0,3.1,56.3,0
251,554,I,64549,9th Ave NE & NE Ellis Dr,8,MID,1.9,0.1,4.9,34.2,1.3
251,554,I,64502,E Sunset Way & 1st Ave NE,9,MID,3,1.1,6.8,56.5,20.4
251,554,I,64555,Issaquah Transit Center - Bay 2,10,MID,4.9,0.9,10.9,88.6,16.3
251,554,I,67019,I-90 Expressway Ramp & 142nd Pl SE - Bay 3,11,MID,9.5,1.5,18.9,170.6,27.3
251,554,I,64140,N Mercer Way & 80th Ave SE - Bay 1,12,MID,5,1.4,22.4,90.5,24.3
251,554,I,8494,Rainier Ave S & S Charles St,13,MID,1.1,1.9,22.2,21.5,36.4
251,554,I,620,4th Ave S & S Jackson St,14,MID,0.6,5.8,17,11.9,110.9
251,554,I,628,4th Ave S & S Washington St,15,MID,0.1,0.6,16.5,2,10.9
251,554,I,648,4th Ave & Cherry St,16,MID,0.1,2.7,14,2.2,50.6
251,554,I,670,4th Ave & Seneca St,17,MID,0.1,4.9,10.2,1.6,92.6
251,554,I,700,4th Ave & Pike St,18,MID,0.1,4,6.2,1.8,76.7
251,554,I,720,4th Ave & Stewart St,19,MID,0,1,5.3,0,19.1
251,554,I,730,4th Ave & Lenora St,20,MID,0,1.3,4,0.5,23.8
251,554,I,18440,Blanchard St & 6th Ave,21,MID,0,4.1,0,0.8,78.1
251,554,O,1920,Lenora St & 4th Ave,1,MID,2.9,0,2.9,49.6,0
251,554,O,280,2nd Ave & Stewart St,2,MID,2.7,0,5.5,45.2,0.8
251,554,O,320,2nd Ave & Seneca St,3,MID,4.3,0.1,9.7,73.4,2.3
251,554,O,360,2nd Ave & Cherry St,4,MID,2.7,0.1,12.3,46.4,2
251,554,O,375,2nd Ave Ext S & Yesler Way,5,MID,2.3,0.1,14.2,41.1,2.3
251,554,O,1480,S Jackson St & Maynard Ave S,6,MID,3.6,0.4,17.5,65.4,6.7
251,554,O,8590,Rainier Ave S & S Charles St,7,MID,3.5,0.4,20.6,63.8,7.4
251,554,O,64065,N Mercer Way & 80th Ave SE - Bay 2,8,MID,1.4,4,17.2,23.4,67.8
251,554,O,67013,I-90 Expressway Ramp & 142nd Pl SE - Bay 4,9,MID,2.5,9.1,10.6,41.8,154.1
251,554,O,64590,Issaquah Transit Center - Bay 6,10,MID,0.8,4.7,6.4,14.1,79.7
251,554,O,80485,E Sunset Way & Rainier Blvd S,11,MID,1.2,3,4.6,20,51.7
251,554,O,65150,Highlands Dr NE & NE Ellis Dr,12,MID,0.1,2.3,2.3,1.1,39.4
251,554,O,64566,Issaquah Highlands Park & Ride - Bay 3,13,MID,0.2,2.5,0,2.6,42.3
251,554,I,64561,Issaquah Highlands Park & Ride - Bay 4,7,PM,3.5,0,3.5,27.8,0
251,554,I,64549,9th Ave NE & NE Ellis Dr,8,PM,2.8,0.1,6.1,22.5,0.9
251,554,I,64502,E Sunset Way & 1st Ave NE,9,PM,4.6,1.5,9.1,36.5,12.2
251,554,I,64555,Issaquah Transit Center - Bay 2,10,PM,7.5,1.5,14.9,67.9,13.2
