serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
222,5,I,5492,Shoreline Community College,1,AM,1.4,0,1.4,20.9,0.1
222,5,I,5502,N Innis Arden Way & Greenwood Ave N,2,AM,0.2,0,1.6,2.9,0.1
222,5,I,75110,Dayton Ave N & N 160th St,3,AM,0.1,0,1.8,1.8,0
222,5,I,75120,Dayton Ave N & N 155th St,4,AM,0.1,0,1.8,1,0
222,5,I,75140,Dayton Ave N & N 150th St,5,AM,0.1,0,1.9,1.5,0
222,5,I,5550,Greenwood Ave N & N 145th St,6,AM,0.3,0,2.2,4,0.1
222,5,I,5560,Greenwood Ave N & N 143rd St,7,AM,0.5,0,2.8,7.6,0
222,5,I,5580,Greenwood Ave N & N 137th St,8,AM,0.5,0,3.2,6.9,0
222,5,I,5590,Greenwood Ave N & N 134th St,9,AM,0.7,0,4,9.9,0
222,5,I,5610,Greenwood Ave N & N 130th St,10,AM,1.2,0,5.2,17.4,0.4
222,5,I,5630,Greenwood Ave N & N 125th St,11,AM,0.7,0.1,5.7,9.2,1
222,5,I,5640,Greenwood Ave N & N 122nd St,12,AM,0,0,5.8,0.1,0
222,5,I,5660,Greenwood Ave N & N 117th St,13,AM,0.9,0,6.6,12.2,0.2
222,5,I,5670,Greenwood Ave N & N 115th St,14,AM,0.4,0,7,5,0
222,5,I,5690,Greenwood Ave N & N 110th St,15,AM,1.1,0,8,15.2,0.5
222,5,I,5710,Greenwood Ave N & Holman Rd N,16,AM,1.7,0.3,9.3,23.9,4.8
222,5,I,5730,Greenwood Ave N & N 100th St,17,AM,0.4,0,9.7,5.3,0
222,5,I,5740,Greenwood Ave N & N 97th St,18,AM,0.8,0.1,10.4,11.7,2
222,5,I,5765,Greenwood Ave N & N 92nd St,19,AM,0.4,0,10.8,5.8,0.5
222,5,I,5770,Greenwood Ave N & N 90th St,20,AM,0.9,0.1,11.6,11.2,1.3
222,5,I,5771,Greenwood Ave N & N 87th St,21,AM,1,0.5,12.1,13,6.2
222,5,I,5790,Greenwood Ave N & N 85th St,22,AM,1.5,0.7,12.9,21.2,10.4
222,5,I,5810,Greenwood Ave N & N 80th St,23,AM,1,0.2,13.8,14,2.6
222,5,I,5820,Greenwood Ave N & N 78th St,24,AM,0.4,0,14.1,5.2,0.2
222,5,I,5830,Greenwood Ave N & N 76th St,25,AM,0.3,0.1,14.3,4.3,0.9
222,5,I,5840,Greenwood Ave N & N 74th St,26,AM,0.6,0.2,14.8,9,2.6
222,5,I,5860,Greenwood Ave N & N 70th St,27,AM,0.7,0.2,15.3,9.8,2.2
222,5,I,5875,Phinney Ave N & N 67th St,28,AM,0.5,0.2,15.7,7.4,2.2
222,5,I,5880,Phinney Ave N & N 65th St,29,AM,0.7,0,16.4,9.6,0.5
222,5,I,5900,Phinney Ave N & N 61st St,30,AM,0.5,0.1,16.8,6.9,1.1
222,5,I,5910,Phinney Ave N & N 59th St,31,AM,0.3,0,17,3.6,0.5
222,5,I,5930,Phinney Ave N & N 55th St,32,AM,0.2,0.1,17.1,3.1,1.7
222,5,I,5940,Phinney Ave N & N 54th St,33,AM,0.2,0.1,17.1,2.3,1.9
222,5,I,5960,Phinney Ave N & N 50th St,34,AM,0.4,0.1,17.4,6.2,1.4
222,5,I,5980,Phinney Ave N & N 46th St,35,AM,1.3,1.5,17.2,17.5,21.5
222,5,I,6000,N 43rd St & Phinney Ave N,36,AM,0.9,0.1,18,13,0.9
222,5,I,6020,N 43rd St & Fremont Ave N,37,AM,1.4,0.1,19.3,19.3,2
222,5,I,6030,Fremont Ave N & N 41st St,38,AM,1,0.1,20,12.9,1.4
222,5,I,6040,Fremont Ave N & N 39th St,39,AM,0.2,0.1,20.1,3.2,1.8
222,5,I,6050,Aurora Ave N & N 38th St,40,AM,2,0.7,21.3,25.4,9.6
222,5,I,6060,Aurora Ave N & Halladay St,41,AM,0,0.1,21.3,0.4,0.7
222,5,I,6070,Aurora Ave N & Lynn St,42,AM,0.1,0,21.3,0.8,0
222,5,I,6080,Aurora Ave N & Crockett St,43,AM,0.1,0,21.4,1.1,0.2
222,5,I,6100,Aurora Ave N & Galer St,44,AM,0.5,0.2,21.7,6.1,2.6
222,5,I,6120,Aurora Ave N & Prospect St,45,AM,0.3,0.2,21.8,4.5,2.8
222,5,I,6176,7th Ave N & Thomas St,46,AM,0.5,2.4,19.9,6.1,30.8
