OPERATION_DATE,ROUTE_ID,DIRECTION,TRIP_ID,VEHICLE_ID,SCHED_DEPTIME,ACT_ARRTIME,ACT_DEPTIME,STOP_ORDER_NBR,STOP_ID,STOP,BOARDINGS,ALIGHTINGS
2023-10-02,421,North,24102,19851.0,14:35:00,14:35:12,14:35:12,0,1909,Stewart St & 9th Ave,1.0,0.0
2023-10-02,421,North,24102,19851.0,,14:35:48,14:36:00,1,1908,Stewart St & 7th Ave,0.0,0.0
2023-10-02,421,North,24102,19851.0,,14:38:02,14:38:28,2,1907,Stewart St & 4th Ave,2.0,0.0
2023-10-02,421,North,24102,19851.0,,14:39:57,14:40:21,3,1079,2nd Ave & Stewart St,1.0,0.0
2023-10-02,421,North,24102,19851.0,14:41:00,14:42:40,14:43:35,4,2909,2nd Ave & Seneca St,7.0,0.0
2023-10-02,421,North,24102,19851.0,,14:45:51,14:46:22,5,2631,2nd Ave & Cherry St,3.0,0.0
2023-10-02,421,North,24102,19851.0,,14:50:06,14:50:43,6,546,Terrace St & 5th Ave,3.0,0.0
2023-10-02,421,North,24102,19851.0,14:49:00,14:52:09,14:52:47,7,685,5th Ave & James St,5.0,0.0
2023-10-02,421,North,24102,19851.0,15:16:00,15:12:07,15:12:48,10,2115,Lynnwood Transit Center Bay A2,1.0,11.0
2023-10-02,421,North,24102,19851.0,,15:49:33,15:49:33,14,2490,10th St & Ash Ave,0.0,0.0
2023-10-02,421,North,24102,19851.0,15:57:00,15:50:15,15:50:49,15,2517,Marysville Ash Ave Park & Ride Bay 1,0.0,6.0
2023-10-02,421,North,24102,19851.0,16:04:00,15:53:22,15:53:22,16,419,Marysville at Cedar and Grove Park & Ride Bay 4,0.0,6.0
2023-10-02,421,North,24103,17850.0,15:15:00,15:17:57,15:17:57,0,1909,Stewart St & 9th Ave,1.0,0.0
2023-10-02,421,North,24103,17850.0,,,,1,1908,Stewart St & 7th Ave,,
2023-10-02,421,North,24103,17850.0,,15:21:24,15:21:40,2,1907,Stewart St & 4th Ave,0.0,0.0
2023-10-02,421,North,24103,17850.0,,15:23:34,15:23:53,3,1079,2nd Ave & Stewart St,1.0,0.0
2023-10-02,421,North,24103,17850.0,15:21:00,15:26:21,15:26:52,4,2909,2nd Ave & Seneca St,1.0,0.0
2023-10-02,421,North,24103,17850.0,,15:28:02,15:28:11,5,2631,2nd Ave & Cherry St,0.0,0.0
2023-10-02,421,North,24103,17850.0,,15:30:30,15:31:08,6,546,Terrace St & 5th Ave,1.0,0.0
2023-10-02,421,North,24103,17850.0,15:29:00,15:32:38,15:34:18,7,685,5th Ave & James St,7.0,0.0
2023-10-02,421,North,24103,17850.0,16:00:00,16:00:43,16:01:47,10,2115,Lynnwood Transit Center Bay A2,2.0,5.0
2023-10-02,421,North,24103,17850.0,,16:39:49,16:39:49,14,2490,10th St & Ash Ave,0.0,0.0
2023-10-02,421,North,24103,17850.0,16:41:00,16:40:33,16:41:01,15,2517,Marysville Ash Ave Park & Ride Bay 1,0.0,1.0
2023-10-02,421,North,24103,17850.0,16:49:00,16:44:04,16:44:04,16,419,Marysville at Cedar and Grove Park & Ride Bay 4,0.0,7.0
2023-10-02,421,North,24104,19853.0,15:35:00,15:35:07,15:35:07,0,1909,Stewart St & 9th Ave,1.0,0.0
2023-10-02,421,North,24104,19853.0,,15:35:51,15:36:13,1,1908,Stewart St & 7th Ave,1.0,0.0
2023-10-02,421,North,24104,19853.0,,15:39:46,15:39:57,2,1907,Stewart St & 4th Ave,0.0,0.0
2023-10-02,421,North,24104,19853.0,,15:41:34,15:41:57,3,1079,2nd Ave & Stewart St,2.0,0.0
2023-10-02,421,North,24104,19853.0,15:41:00,15:44:14,15:44:51,4,2909,2nd Ave & Seneca St,5.0,0.0
2023-10-02,421,North,24104,19853.0,,15:46:21,15:46:55,5,2631,2nd Ave & Cherry St,3.0,0.0
2023-10-02,421,North,24104,19853.0,,15:49:35,15:50:22,6,546,Terrace St & 5th Ave,0.0,0.0
2023-10-02,421,North,24104,19853.0,15:49:00,15:52:12,15:53:16,7,685,5th Ave & James St,2.0,0.0
2023-10-02,421,North,24104,19853.0,16:20:00,16:21:02,16:21:33,10,2115,Lynnwood Transit Center Bay A2,0.0,9.0
2023-10-02,421,North,24104,19853.0,,16:59:16,16:59:16,14,2490,10th St & Ash Ave,0.0,0.0
2023-10-02,421,North,24104,19853.0,17:01:00,16:59:55,17:00:26,15,2517,Marysville Ash Ave Park & Ride Bay 1,0.0,3.0
2023-10-02,421,North,24104,19853.0,17:14:00,17:02:55,17:02:55,16,419,Marysville at Cedar and Grove Park & Ride Bay 4,0.0,2.0
2023-10-02,421,North,24105,19821.0,16:10:00,16:11:02,16:11:02,0,1909,Stewart St & 9th Ave,1.0,0.0
2023-10-02,421,North,24105,19821.0,,16:11:39,16:11:53,1,1908,Stewart St & 7th Ave,1.0,0.0
2023-10-02,421,North,24105,19821.0,,16:14:05,16:14:23,2,1907,Stewart St & 4th Ave,1.0,0.0
2023-10-02,421,North,24105,19821.0,,16:16:02,16:16:26,3,1079,2nd Ave & Stewart St,2.0,0.0
2023-10-02,421,North,24105,19821.0,16:16:00,16:19:01,16:19:37,4,2909,2nd Ave & Seneca St,2.0,0.0
2023-10-02,421,North,24105,19821.0,,16:21:01,16:21:48,5,2631,2nd Ave & Cherry St,2.0,0.0
2023-10-02,421,North,24105,19821.0,,16:24:36,16:25:10,6,546,Terrace St & 5th Ave,2.0,0.0
2023-10-02,421,North,24105,19821.0,16:24:00,16:26:38,16:28:00,7,685,5th Ave & James St,8.0,0.0
2023-10-02,421,North,24105,19821.0,16:56:00,16:59:55,17:00:53,10,2115,Lynnwood Transit Center Bay A2,1.0,9.0
2023-10-02,421,North,24105,19821.0,,17:43:23,17:43:42,14,2490,10th St & Ash Ave,0.0,0.0
2023-10-02,421,North,24105,19821.0,17:37:00,17:44:47,17:45:13,15,2517,Marysville Ash Ave Park & Ride Bay 1,0.0,4.0
2023-10-02,421,North,24105,19821.0,17:49:00,17:48:03,17:48:03,16,419,Marysville at Cedar and Grove Park & Ride Bay 4,0.0,7.0
2023-10-02,421,North,24106,19822.0,16:30:00,16:30:43,16:30:43,0,1909,Stewart St & 9th Ave,3.0,0.0
2023-10-02,421,North,24106,19822.0,,16:31:13,16:31:24,1,1908,Stewart St & 7th Ave,0.0,0.0
2023-10-02,421,North,24106,19822.0,,16:33:24,16:33:35,2,1907,Stewart St & 4th Ave,0.0,0.0
2023-10-02,421,North,24106,19822.0,,16:35:27,16:35:49,3,1079,2nd Ave & Stewart St,1.0,3.0
2023-10-02,421,North,24106,19822.0,16:37:00,16:38:30,16:39:30,4,2909,2nd Ave & Seneca St,3.0,1.0
2023-10-02,421,North,24106,19822.0,,16:41:23,16:41:43,5,2631,2nd Ave & Cherry St,1.0,0.0
2023-10-02,421,North,24106,19822.0,,16:45:31,16:45:57,6,546,Terrace St & 5th Ave,3.0,0.0
2023-10-02,421,North,24106,19822.0,16:45:00,16:47:36,16:48:45,7,685,5th Ave & James St,6.0,0.0
2023-10-02,421,North,24106,19822.0,17:17:00,17:19:37,17:20:20,10,2115,Lynnwood Transit Center Bay A2,1.0,10.0
2023-10-02,421,North,24106,19822.0,,18:00:00,18:00:00,14,2490,10th St & Ash Ave,0.0,0.0
2023-10-02,421,North,24106,19822.0,17:58:00,18:00:41,18:01:03,15,2517,Marysville Ash Ave Park & Ride Bay 1,0.0,3.0
2023-10-02,421,North,24106,19822.0,18:08:00,18:03:43,18:03:43,16,419,Marysville at Cedar and Grove Park & Ride Bay 4,0.0,1.0
2023-10-02,421,North,24107,19810.0,17:35:00,17:36:21,17:36:21,0,1909,Stewart St & 9th Ave,1.0,0.0
2023-10-02,421,North,24107,19810.0,,17:37:14,17:37:26,1,1908,Stewart St & 7th Ave,0.0,0.0
2023-10-02,421,North,24107,19810.0,,17:39:30,17:39:44,2,1907,Stewart St & 4th Ave,0.0,0.0
2023-10-02,421,North,24107,19810.0,,17:41:22,17:41:37,3,1079,2nd Ave & Stewart St,2.0,0.0
2023-10-02,421,North,24107,19810.0,17:42:00,17:44:10,17:44:31,4,2909,2nd Ave & Seneca St,3.0,0.0
2023-10-02,421,North,24107,19810.0,,17:46:12,17:46:20,5,2631,2nd Ave & Cherry St,0.0,0.0
2023-10-02,421,North,24107,19810.0,,17:49:54,17:50:03,6,546,Terrace St & 5th Ave,0.0,0.0
2023-10-02,421,North,24107,19810.0,17:50:00,17:50:37,17:50:54,7,685,5th Ave & James St,2.0,0.0
2023-10-02,421,North,24107,19810.0,18:18:00,18:16:38,18:17:00,10,2115,Lynnwood Transit Center Bay A2,0.0,4.0
2023-10-02,421,North,24107,19810.0,,18:42:40,18:42:40,14,2490,10th St & Ash Ave,0.0,0.0
2023-10-02,421,North,24107,19810.0,18:53:00,18:43:17,18:43:26,15,2517,Marysville Ash Ave Park & Ride Bay 1,0.0,0.0
