OPERATION_DATE,ROUTE_ID,DIRECTION,TRIP_ID,VEHICLE_ID,SCHED_DEPTIME,ACT_ARRTIME,ACT_DEPTIME,STOP_ORDER_NBR,STOP_ID,STOP,BOARDINGS,ALIGHTINGS
2023-10-01,280,East,11479,19108.0,08:30:00,08:30:25,08:30:25,0,2342,Everett Station Bay B2,4.0,0.0
2023-10-01,280,East,11479,19108.0,,08:32:50,08:32:50,1,3006,Cedar St & Hewitt Ave,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:37:31,08:37:38,2,3087,20th St SE & 79th Ave SE,0.0,1.0
2023-10-01,280,East,11479,19108.0,,08:38:16,08:38:29,3,3114,20th St SE & 83rd Ave SE,0.0,1.0
2023-10-01,280,East,11479,19108.0,08:40:00,08:39:47,08:39:47,4,3117,91st Ave SE & 20th St SE,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:40:10,08:40:10,5,800,91st Ave SE & 16th Pl SE,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:40:46,08:40:46,6,2532,91st Ave SE & 11th Pl SE,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:41:03,08:41:03,7,801,91st Ave SE & 8th St SE,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:41:54,08:41:54,8,3113,91st Ave SE & 2nd Pl SE,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:42:08,08:42:08,9,3119,91st Ave SE & 1st St SE,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:42:34,08:42:34,10,469,Market Pl & 91st Ave NE,0.0,0.0
2023-10-01,280,East,11479,19108.0,08:44:00,08:44:42,08:45:15,11,2666,Lake Stevens Transit Center Bay 2,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:45:49,08:45:49,12,2669,4th St NE & 97th Dr NE,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:47:39,08:47:39,13,2670,99th Ave NE & 4th St NE,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:48:16,08:48:16,14,2671,Market Pl & 99th Ave NE,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:48:32,08:48:32,15,3108,Market Pl & Hwy 9,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:51:27,08:51:27,16,454,Lundeen Pkwy & Hwy 9,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:52:54,08:52:54,17,456,Lundeen Pkwy & 101st Ave NE,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:53:17,08:53:17,18,455,Lundeen Pkwy & Vernon Rd,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:54:19,08:54:19,19,441,Lake View Dr & Cedar Rd,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:54:45,08:54:45,20,245,20th St NE & 112th Dr NE,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:55:18,08:55:18,21,248,20th St NE & 116th Ave NE,0.0,0.0
2023-10-01,280,East,11479,19108.0,,08:55:48,08:55:48,22,249,20th St NE & 120th Dr NE,0.0,0.0
2023-10-01,280,East,11479,19108.0,08:54:00,08:56:31,08:56:31,23,2225,20th St NE & Main St,0.0,0.0
