serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
2510,240,O,2554,272nd Pl NW & 100th Ave NW,0,AM,0.489,0.000,0.489,1.913,0.000
2510,240,O,2555,271st St NW & 101st Ave NW,1,AM,0.144,0.133,0.500,0.565,0.522
2510,240,O,336,271st St NW & 96th Ave NW,2,AM,0.044,0.000,0.538,0.174,0.000
2510,240,O,333,271st St NW & 94th Dr NW,3,AM,0.044,0.000,0.582,0.174,0.000
2510,240,O,335,271st St NW & 92nd Ave NW,4,AM,0.044,0.000,0.626,0.174,0.000
2510,240,O,334,271st St NW & 90th Ave NW,5,AM,0.044,0.000,0.670,0.174,0.000
2510,240,O,340,276th St NW & 78th Ave NW,6,AM,0.187,0.022,0.835,0.739,0.087
2510,240,O,2936,276th St NW & 73rd Ave NW,7,AM,0.044,0.011,0.822,0.174,0.043
2510,240,O,2960,72nd Ave NW & Tyler Pl NW,8,AM,0.022,0.000,0.831,0.087,0.000
2510,240,O,2961,72nd Ave NW & 272nd St NW,9,AM,0.023,0.000,0.826,0.087,0.000
2510,240,O,1246,72nd Ave NW & 268th St NW,10,AM,0.000,0.000,0.790,0.000,0.000
2510,240,O,1244,72nd Ave NW & 267th Pl NW,11,AM,0.171,0.029,0.843,0.522,0.087
2510,240,O,1245,72nd Ave NW & 265th St NW,12,AM,0.029,0.029,0.843,0.087,0.087
2510,240,O,1243,72nd Ave NW & 261st St NW,13,AM,0.290,0.000,1.145,0.870,0.000
2510,240,O,36,Pioneer Hwy & 77th Ave NW,14,AM,0.043,0.000,1.188,0.130,0.000
2510,240,O,332,Stanwood Downtown Park & Ride Bay 2,15,AM,0.000,0.014,1.174,0.000,0.043
2510,240,O,1407,Marine Dr & Thomle Rd,16,AM,0.000,0.000,1.174,0.000,0.000
2510,240,O,1405,Marine Dr & Boe Rd,17,AM,0.000,0.000,1.174,0.000,0.000
2510,240,O,1406,Marine Dr & Old Marine Dr,18,AM,0.014,0.000,1.188,0.043,0.000
2510,240,O,1410,Marine Dr & 226th St NW,19,AM,0.000,0.000,1.188,0.000,0.000
2510,240,O,1409,Marine Dr & 81st Ave NW,20,AM,0.101,0.058,1.232,0.304,0.174
2510,240,O,1403,Marine Dr & Warm Beach Conference Center,21,AM,0.000,0.000,1.232,0.000,0.000
2510,240,O,2965,Marine Dr & Warm Beach Senior Community,22,AM,0.000,0.014,1.217,0.000,0.043
2510,240,O,1408,Marine Dr & 201st St NW,23,AM,0.000,0.000,1.217,0.000,0.000
2510,240,O,2472,Marine Dr & Lakewood Rd,24,AM,0.043,0.000,1.261,0.130,0.000
2510,240,O,445,Lakewood Rd & 188th St NW,25,AM,0.000,0.000,1.261,0.000,0.000
2510,240,O,442,Lakewood Rd & W Lake Goodwin Rd,30,AM,0.464,0.014,1.797,1.391,0.043
2510,240,O,450,Lakewood Rd & E Lake Goodwin Rd,31,AM,0.667,0.029,2.435,2.000,0.087
2510,240,O,446,Lakewood Rd & 31st Dr NW,32,AM,0.014,0.000,2.449,0.043,0.000
2510,240,O,452,Lakewood Rd & Lake Ki,33,AM,0.507,0.000,2.957,1.522,0.000
2510,240,O,443,Lakewood Rd & 176th Pl NW,34,AM,0.000,0.000,2.957,0.000,0.000
2510,240,O,448,Lakewood Rd & 172nd St NW,35,AM,0.000,0.000,2.957,0.000,0.000
2510,240,O,209,172nd St NE & 3rd Ave NE,36,AM,0.000,0.058,2.899,0.000,0.174
2510,240,O,206,172nd St NE & 11th Ave NE,37,AM,0.203,0.145,2.957,0.609,0.435
2510,240,O,205,172nd St NE & 16th Dr NE,38,AM,0.000,0.029,2.928,0.000,0.087
2510,240,O,3121,172nd St NE & 23rd Ave NE,39,AM,0.391,0.014,3.304,1.174,0.043
2510,240,O,207,172nd St NE & 27th Ave NE,40,AM,0.391,0.000,3.696,1.174,0.000
2510,240,O,956,Smokey Point Blvd & 172nd St NE,41,AM,0.000,1.348,2.348,0.000,4.043
2510,240,O,2058,Smokey Point Transit Center Bay 4,42,AM,0.000,2.338,0.000,0.000,6.913
2510,240,O,444,Lakewood Rd & 184th St NW,26,AM,0.044,0.000,1.309,0.130,0.000
2510,240,O,447,Lakewood Rd & 65th Dr NW,27,AM,0.074,0.044,1.338,0.217,0.130
2510,240,O,449,Lakewood Rd & 60th Ave NW,28,AM,0.015,0.000,1.353,0.043,0.000
2510,240,O,451,Lakewood Rd & 53rd Dr NW,29,AM,0.000,0.000,1.353,0.000,0.000
2510,240,O,2554,272nd Pl NW & 100th Ave NW,0,MID,1.014,0.000,1.014,6.130,0.000
2510,240,O,2555,271st St NW & 101st Ave NW,1,MID,0.036,0.000,1.066,0.217,0.000
2510,240,O,336,271st St NW & 96th Ave NW,2,MID,0.350,0.029,1.387,2.087,0.174
2510,240,O,333,271st St NW & 94th Dr NW,3,MID,0.036,0.007,1.416,0.217,0.043
2510,240,O,335,271st St NW & 92nd Ave NW,4,MID,0.413,0.014,1.804,2.478,0.087
2510,240,O,334,271st St NW & 90th Ave NW,5,MID,0.163,0.022,1.970,0.957,0.130
2510,240,O,340,276th St NW & 78th Ave NW,6,MID,0.022,0.022,1.956,0.130,0.130
2510,240,O,2936,276th St NW & 73rd Ave NW,7,MID,0.116,0.290,1.804,0.696,1.739
2510,240,O,2960,72nd Ave NW & Tyler Pl NW,8,MID,0.203,0.022,1.993,1.217,0.130
2510,240,O,2961,72nd Ave NW & 272nd St NW,9,MID,0.284,0.028,2.241,1.739,0.174
2510,240,O,1246,72nd Ave NW & 268th St NW,10,MID,0.028,0.000,2.228,0.174,0.000
2510,240,O,1244,72nd Ave NW & 267th Pl NW,11,MID,0.390,0.226,2.212,2.478,1.435
2510,240,O,1245,72nd Ave NW & 265th St NW,12,MID,0.221,0.028,2.400,1.391,0.174
2510,240,O,1243,72nd Ave NW & 261st St NW,13,MID,0.035,0.091,2.217,0.217,0.565
2510,240,O,36,Pioneer Hwy & 77th Ave NW,14,MID,0.109,0.000,2.145,0.652,0.000
2510,240,O,332,Stanwood Downtown Park & Ride Bay 2,15,MID,0.321,0.029,2.431,1.913,0.174
2510,240,O,1407,Marine Dr & Thomle Rd,16,MID,0.022,0.051,2.401,0.130,0.304
2510,240,O,1405,Marine Dr & Boe Rd,17,MID,0.007,0.007,2.382,0.043,0.043
2510,240,O,1406,Marine Dr & Old Marine Dr,18,MID,0.029,0.044,2.368,0.174,0.261
2510,240,O,1410,Marine Dr & 226th St NW,19,MID,0.000,0.000,2.368,0.000,0.000
2510,240,O,1409,Marine Dr & 81st Ave NW,20,MID,0.248,0.058,2.540,1.478,0.348
2510,240,O,1403,Marine Dr & Warm Beach Conference Center,21,MID,0.000,0.000,2.540,0.000,0.000
2510,240,O,2965,Marine Dr & Warm Beach Senior Community,22,MID,0.036,0.117,2.460,0.217,0.696
2510,240,O,1408,Marine Dr & 201st St NW,23,MID,0.022,0.007,2.474,0.130,0.043
2510,240,O,2472,Marine Dr & Lakewood Rd,24,MID,0.088,0.131,2.431,0.522,0.783
2510,240,O,445,Lakewood Rd & 188th St NW,25,MID,0.000,0.015,2.416,0.000,0.087
2510,240,O,444,Lakewood Rd & 184th St NW,26,MID,0.058,0.000,2.493,0.348,0.000
2510,240,O,447,Lakewood Rd & 65th Dr NW,27,MID,0.007,0.000,2.500,0.043,0.000
2510,240,O,449,Lakewood Rd & 60th Ave NW,28,MID,0.007,0.000,2.507,0.043,0.000
2510,240,O,451,Lakewood Rd & 53rd Dr NW,29,MID,0.007,0.036,2.478,0.043,0.217
2510,240,O,442,Lakewood Rd & W Lake Goodwin Rd,30,MID,0.500,0.051,2.928,3.000,0.304
