serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
253,677,I,120,E Madison St & Martin L King Jr Way E,1,AM,2.9,0,2.9,103.9,0.1
253,677,I,121,E Madison St & 23rd Ave E,2,AM,2,0.2,4.8,73.1,5.8
253,677,I,122,E Madison St & 22nd Ave E,3,AM,4,0.2,8.5,139.1,6.6
253,677,I,123,E Madison St & 17th Ave,4,AM,4.1,0.6,11.9,142.1,21.7
253,677,I,124,E Madison St & 12th Ave,5,AM,3.9,1.3,14.5,135,44.3
253,677,I,125,Madison St & Boylston Ave,6,AM,2.2,1.7,14.9,73.9,57.5
253,677,I,126,Madison St & Terry Ave,7,AM,1.2,2.1,14.1,40.6,70
253,677,I,127,Madison St & 8th Ave,8,AM,0.9,0.7,14.3,30.5,23.3
253,677,I,128,Madison St & 5th Ave,9,AM,0.1,4.5,9.7,3.1,148.9
253,677,I,129,Madison St & 3rd Ave,10,AM,1.4,7.1,4,47.3,233.5
253,677,I,100,1st Ave & Spring St,11,AM,3.3,1.9,5.4,113.5,64.5
253,677,I,101,Spring St & 3rd Ave,12,AM,5.9,0.6,10.7,195.6,20.2
253,677,I,102,Spring St & 4th Ave,13,AM,3.6,0.4,14,118.5,11.6
253,677,I,103,Spring St & 8th Ave,14,AM,0.8,2.5,12.3,27.7,82.9
253,677,I,104,Madison St & Terry Ave,15,AM,0.7,4.3,8.8,22.4,138.8
253,677,I,105,Madison St & Boylston Ave,16,AM,1.1,4,5.8,33.9,128.2
253,677,I,106,E Madison St & 12th Ave,17,AM,0.4,2.1,4.1,11.7,66.6
253,677,I,107,E Madison St & 17th Ave,18,AM,0.2,1.6,2.7,7.5,50.1
253,677,I,108,E Madison St & 22nd Ave E,19,AM,0.1,1.5,1.3,4.5,47
253,677,I,109,E Madison St & 24th Ave E,20,AM,0,0.2,1.2,0,4.7
253,677,I,111,E Madison St & Martin L King Jr Way E,21,AM,0,1.2,0,0,36.8
253,677,I,120,E Madison St & Martin L King Jr Way E,1,MID,2.4,0,2.4,146.7,0.1
253,677,I,121,E Madison St & 23rd Ave E,2,MID,1.1,0.2,3.4,65.1,10.2
253,677,I,122,E Madison St & 22nd Ave E,3,MID,3.3,0.4,6.3,200.8,22
253,677,I,123,E Madison St & 17th Ave,4,MID,3.9,1.2,9,234,71.6
253,677,I,124,E Madison St & 12th Ave,5,MID,2.6,1.2,10.4,156.2,70.6
