OPERATION_DATE,ROUTE_ID,DIRECTION,TRIP_ID,VEHICLE_ID,SCHED_DEPTIME,ACT_ARRTIME,ACT_DEPTIME,STOP_ORDER_NBR,STOP_ID,STOP,BOARDINGS,ALIGHTINGS
2023-10-02,425,North,24118,15804.0,15:15:00,15:14:58,15:14:58,0,1909,Stewart St & 9th Ave,6.0,0.0
2023-10-02,425,North,24118,15804.0,,15:16:05,15:16:26,1,1908,Stewart St & 7th Ave,3.0,0.0
2023-10-02,425,North,24118,15804.0,,15:18:26,15:18:51,2,1907,Stewart St & 4th Ave,1.0,0.0
2023-10-02,425,North,24118,15804.0,,15:20:24,15:20:38,3,1079,2nd Ave & Stewart St,1.0,0.0
2023-10-02,425,North,24118,15804.0,15:21:00,15:23:13,15:24:05,4,2909,2nd Ave & Seneca St,7.0,0.0
2023-10-02,425,North,24118,15804.0,,15:25:09,15:25:26,5,2631,2nd Ave & Cherry St,0.0,0.0
2023-10-02,425,North,24118,15804.0,,15:28:59,15:29:24,6,546,Terrace St & 5th Ave,5.0,2.0
2023-10-02,425,North,24118,15804.0,15:29:00,15:31:04,15:32:10,7,685,5th Ave & James St,10.0,1.0
2023-10-02,425,North,24118,15804.0,16:00:00,15:57:47,15:58:31,10,2543,Lynnwood Transit Center Bay D4,0.0,17.0
2023-10-02,425,North,24118,15804.0,,16:26:29,16:26:53,13,3087,20th St SE & 79th Ave SE,1.0,4.0
2023-10-02,425,North,24118,15804.0,,16:27:33,16:27:45,14,3114,20th St SE & 83rd Ave SE,0.0,1.0
2023-10-02,425,North,24118,15804.0,16:35:00,16:29:06,16:29:28,15,3117,91st Ave SE & 20th St SE,0.0,1.0
2023-10-02,425,North,24118,15804.0,,16:29:52,16:29:52,16,800,91st Ave SE & 16th Pl SE,0.0,0.0
2023-10-02,425,North,24118,15804.0,,16:30:23,16:30:23,17,2532,91st Ave SE & 11th Pl SE,0.0,0.0
2023-10-02,425,North,24118,15804.0,,16:30:41,16:30:41,18,801,91st Ave SE & 8th St SE,0.0,0.0
2023-10-02,425,North,24118,15804.0,,16:31:28,16:31:28,19,3113,91st Ave SE & 2nd Pl SE,0.0,0.0
2023-10-02,425,North,24118,15804.0,,16:31:41,16:31:41,20,3119,91st Ave SE & 1st St SE,0.0,0.0
2023-10-02,425,North,24118,15804.0,,16:32:30,16:32:30,21,469,Market Pl & 91st Ave NE,0.0,0.0
2023-10-02,425,North,24118,15804.0,16:43:00,16:36:11,16:41:10,22,2665,Lake Stevens Transit Center Bay 1,1.0,9.0
2023-10-02,425,North,24118,15804.0,,16:41:52,16:41:52,23,2669,4th St NE & 97th Dr NE,0.0,0.0
2023-10-02,425,North,24118,15804.0,,16:42:20,16:42:20,24,2670,99th Ave NE & 4th St NE,0.0,0.0
2023-10-02,425,North,24118,15804.0,16:44:00,16:43:34,16:43:34,25,2671,Market Pl & 99th Ave NE,0.0,0.0
2023-10-02,425,North,24119,17864.0,16:15:00,16:15:27,16:15:27,0,1909,Stewart St & 9th Ave,0.0,0.0
2023-10-02,425,North,24119,17864.0,,16:16:11,16:16:37,1,1908,Stewart St & 7th Ave,3.0,0.0
2023-10-02,425,North,24119,17864.0,,16:18:33,16:19:34,2,1907,Stewart St & 4th Ave,2.0,0.0
2023-10-02,425,North,24119,17864.0,,16:20:31,16:20:53,3,1079,2nd Ave & Stewart St,0.0,0.0
2023-10-02,425,North,24119,17864.0,16:22:00,16:23:13,16:24:13,4,2909,2nd Ave & Seneca St,2.0,0.0
2023-10-02,425,North,24119,17864.0,,16:26:12,16:26:12,5,2631,2nd Ave & Cherry St,4.0,0.0
2023-10-02,425,North,24119,17864.0,,16:29:18,16:29:44,6,546,Terrace St & 5th Ave,2.0,0.0
2023-10-02,425,North,24119,17864.0,16:30:00,16:31:17,16:32:27,7,685,5th Ave & James St,4.0,0.0
2023-10-02,425,North,24119,17864.0,17:02:00,17:05:22,17:05:51,10,2543,Lynnwood Transit Center Bay D4,4.0,4.0
2023-10-02,425,North,24119,17864.0,,17:34:57,17:34:57,13,3087,20th St SE & 79th Ave SE,0.0,0.0
2023-10-02,425,North,24119,17864.0,,17:35:30,17:35:45,14,3114,20th St SE & 83rd Ave SE,0.0,1.0
2023-10-02,425,North,24119,17864.0,17:37:00,17:37:27,17:37:44,15,3117,91st Ave SE & 20th St SE,0.0,1.0
2023-10-02,425,North,24119,17864.0,,17:38:08,17:38:08,16,800,91st Ave SE & 16th Pl SE,0.0,0.0
2023-10-02,425,North,24119,17864.0,,17:38:50,17:39:12,17,2532,91st Ave SE & 11th Pl SE,0.0,1.0
2023-10-02,425,North,24119,17864.0,,17:39:37,17:39:37,18,801,91st Ave SE & 8th St SE,0.0,0.0
2023-10-02,425,North,24119,17864.0,,17:40:28,17:40:28,19,3113,91st Ave SE & 2nd Pl SE,0.0,0.0
2023-10-02,425,North,24119,17864.0,,17:40:42,17:40:42,20,3119,91st Ave SE & 1st St SE,0.0,0.0
2023-10-02,425,North,24119,17864.0,,17:41:27,17:41:39,21,469,Market Pl & 91st Ave NE,0.0,1.0
2023-10-02,425,North,24119,17864.0,17:45:00,17:44:48,17:46:54,22,2665,Lake Stevens Transit Center Bay 1,0.0,13.0
2023-10-02,425,North,24119,17864.0,,17:47:50,17:47:50,23,2669,4th St NE & 97th Dr NE,0.0,0.0
2023-10-02,425,North,24119,17864.0,,17:48:20,17:48:20,24,2670,99th Ave NE & 4th St NE,0.0,0.0
2023-10-02,425,North,24119,17864.0,17:46:00,17:49:17,17:49:17,25,2671,Market Pl & 99th Ave NE,0.0,0.0
2023-10-02,425,North,24120,19819.0,17:15:00,17:15:29,17:15:29,0,1909,Stewart St & 9th Ave,1.0,0.0
2023-10-02,425,North,24120,19819.0,,17:16:13,17:16:26,1,1908,Stewart St & 7th Ave,0.0,0.0
2023-10-02,425,North,24120,19819.0,,17:18:46,17:18:46,2,1907,Stewart St & 4th Ave,0.0,0.0
2023-10-02,425,North,24120,19819.0,,17:20:50,17:20:50,3,1079,2nd Ave & Stewart St,0.0,0.0
2023-10-02,425,North,24120,19819.0,17:22:00,17:23:33,17:24:13,4,2909,2nd Ave & Seneca St,5.0,0.0
2023-10-02,425,North,24120,19819.0,,17:25:23,17:26:11,5,2631,2nd Ave & Cherry St,1.0,0.0
2023-10-02,425,North,24120,19819.0,,17:29:28,17:29:45,6,546,Terrace St & 5th Ave,2.0,0.0
2023-10-02,425,North,24120,19819.0,17:30:00,17:31:21,17:32:19,7,685,5th Ave & James St,5.0,0.0
2023-10-02,425,North,24120,19819.0,18:02:00,18:03:19,18:03:48,10,2543,Lynnwood Transit Center Bay D4,1.0,9.0
2023-10-02,425,North,24120,19819.0,,18:27:22,18:27:22,13,3087,20th St SE & 79th Ave SE,0.0,0.0
2023-10-02,425,North,24120,19819.0,,18:27:48,18:27:48,14,3114,20th St SE & 83rd Ave SE,0.0,0.0
2023-10-02,425,North,24120,19819.0,18:33:00,18:29:25,18:29:25,15,3117,91st Ave SE & 20th St SE,0.0,0.0
2023-10-02,425,North,24120,19819.0,,18:29:45,18:29:45,16,800,91st Ave SE & 16th Pl SE,0.0,0.0
2023-10-02,425,North,24120,19819.0,,18:30:19,18:30:19,17,2532,91st Ave SE & 11th Pl SE,0.0,0.0
2023-10-02,425,North,24120,19819.0,,18:30:38,18:30:38,18,801,91st Ave SE & 8th St SE,0.0,0.0
2023-10-02,425,North,24120,19819.0,,18:31:26,18:31:26,19,3113,91st Ave SE & 2nd Pl SE,0.0,0.0
2023-10-02,425,North,24120,19819.0,,18:31:41,18:31:41,20,3119,91st Ave SE & 1st St SE,0.0,0.0
2023-10-02,425,North,24120,19819.0,,18:32:13,18:32:13,21,469,Market Pl & 91st Ave NE,0.0,0.0
2023-10-02,425,North,24120,19819.0,18:39:00,18:33:21,18:36:49,22,2665,Lake Stevens Transit Center Bay 1,1.0,7.0
2023-10-02,425,North,24120,19819.0,,18:37:37,18:37:37,23,2669,4th St NE & 97th Dr NE,0.0,0.0
2023-10-02,425,North,24120,19819.0,,18:38:02,18:38:02,24,2670,99th Ave NE & 4th St NE,0.0,0.0
2023-10-02,425,North,24120,19819.0,18:40:00,18:38:52,18:38:52,25,2671,Market Pl & 99th Ave NE,0.0,0.0
2023-10-02,425,South,24121,19812.0,05:15:00,,,0,2665,Lake Stevens Transit Center Bay 1,,
2023-10-02,425,South,24121,19812.0,,,,1,2669,4th St NE & 97th Dr NE,,
2023-10-02,425,South,24121,19812.0,,,,2,2670,99th Ave NE & 4th St NE,,
2023-10-02,425,South,24121,19812.0,,,,3,2671,Market Pl & 99th Ave NE,,
2023-10-02,425,South,24121,19812.0,,,,4,3108,Market Pl & Hwy 9,,
2023-10-02,425,South,24121,19812.0,,,,5,1833,Market Pl & 91st Ave NE,,
2023-10-02,425,South,24121,19812.0,,,,6,3118,91st Ave NE & 1st St SE,,
2023-10-02,425,South,24121,19812.0,,,,7,3120,91st Ave SE & 2nd Pl SE,,
2023-10-02,425,South,24121,19812.0,,,,8,1290,91st Ave SE & 8th St SE,,
2023-10-02,425,South,24121,19812.0,,,,9,1288,91st Ave SE & 12th Pl SE,,
2023-10-02,425,South,24121,19812.0,,,,10,1289,91st Ave SE & 17th St SE,,
2023-10-02,425,South,24121,19812.0,05:19:00,,,11,3116,20th St SE & 91st Ave SE,,
2023-10-02,425,South,24121,19812.0,,,,12,3115,20th St SE & 83rd Ave SE,,
2023-10-02,425,South,24121,19812.0,,05:37:45,05:37:45,13,3082,20th St SE & 79th Ave SE,0.0,0.0
2023-10-02,425,South,24121,19812.0,05:41:00,05:44:18,05:44:48,16,2543,Lynnwood Transit Center Bay D4,6.0,0.0
2023-10-02,425,South,24121,19812.0,06:00:00,06:02:42,06:03:02,19,2290,5th Ave & Jefferson St,0.0,3.0
2023-10-02,425,South,24121,19812.0,,06:05:51,06:05:51,20,635,4th Ave S & S Washington St,0.0,0.0
2023-10-02,425,South,24121,19812.0,,06:06:40,06:06:54,21,2638,4th Ave & Cherry St,0.0,0.0
2023-10-02,425,South,24121,19812.0,,06:08:13,06:08:13,22,641,4th Ave & Seneca St,0.0,1.0
2023-10-02,425,South,24121,19812.0,06:10:00,06:10:23,06:10:53,23,2976,4th Ave & Pine St,0.0,1.0
2023-10-02,425,South,24121,19812.0,,06:11:50,06:12:57,24,473,Olive Way & 6th Ave,0.0,0.0
2023-10-02,425,South,24121,19812.0,06:15:00,06:13:46,06:13:46,25,476,Olive Way & Terry Ave,0.0,1.0
2023-10-02,425,South,24122,15815.0,05:50:00,05:52:15,05:52:15,0,2665,Lake Stevens Transit Center Bay 1,3.0,0.0
2023-10-02,425,South,24122,15815.0,,05:53:16,05:53:16,1,2669,4th St NE & 97th Dr NE,0.0,0.0
2023-10-02,425,South,24122,15815.0,,05:53:54,05:53:54,2,2670,99th Ave NE & 4th St NE,0.0,0.0
2023-10-02,425,South,24122,15815.0,,05:54:51,05:54:51,3,2671,Market Pl & 99th Ave NE,0.0,0.0
2023-10-02,425,South,24122,15815.0,,05:55:21,05:55:46,4,3108,Market Pl & Hwy 9,2.0,0.0
2023-10-02,425,South,24122,15815.0,,05:56:46,05:56:46,5,1833,Market Pl & 91st Ave NE,0.0,0.0
2023-10-02,425,South,24122,15815.0,,05:57:23,05:57:23,6,3118,91st Ave NE & 1st St SE,0.0,0.0
2023-10-02,425,South,24122,15815.0,,05:57:41,05:57:41,7,3120,91st Ave SE & 2nd Pl SE,0.0,0.0
2023-10-02,425,South,24122,15815.0,,05:58:28,05:58:28,8,1290,91st Ave SE & 8th St SE,0.0,0.0
2023-10-02,425,South,24122,15815.0,,05:59:07,05:59:07,9,1288,91st Ave SE & 12th Pl SE,0.0,0.0
2023-10-02,425,South,24122,15815.0,,05:59:41,05:59:41,10,1289,91st Ave SE & 17th St SE,0.0,0.0
2023-10-02,425,South,24122,15815.0,05:55:00,06:00:17,06:00:17,11,3116,20th St SE & 91st Ave SE,0.0,0.0
2023-10-02,425,South,24122,15815.0,,06:01:08,06:01:08,12,3115,20th St SE & 83rd Ave SE,0.0,0.0
2023-10-02,425,South,24122,15815.0,,06:01:44,06:01:44,13,3082,20th St SE & 79th Ave SE,0.0,0.0
2023-10-02,425,South,24122,15815.0,06:24:00,06:24:27,06:25:22,16,2543,Lynnwood Transit Center Bay D4,7.0,0.0
2023-10-02,425,South,24122,15815.0,06:50:00,06:46:12,06:46:29,19,2290,5th Ave & Jefferson St,0.0,1.0
2023-10-02,425,South,24122,15815.0,,06:50:00,06:50:20,20,635,4th Ave S & S Washington St,0.0,1.0
2023-10-02,425,South,24122,15815.0,,06:51:50,06:52:19,21,2638,4th Ave & Cherry St,0.0,3.0
2023-10-02,425,South,24122,15815.0,,06:54:39,06:55:20,22,641,4th Ave & Seneca St,0.0,3.0
2023-10-02,425,South,24122,15815.0,07:00:00,06:57:13,06:58:10,23,2976,4th Ave & Pine St,0.0,3.0
2023-10-02,425,South,24122,15815.0,,06:59:52,07:00:54,24,473,Olive Way & 6th Ave,0.0,1.0
2023-10-02,425,South,24122,15815.0,07:08:00,07:01:49,07:01:49,25,476,Olive Way & Terry Ave,0.0,0.0
2023-10-02,425,South,24123,15809.0,06:25:00,06:26:38,06:26:38,0,2665,Lake Stevens Transit Center Bay 1,4.0,0.0
2023-10-02,425,South,24123,15809.0,,06:27:56,06:27:56,1,2669,4th St NE & 97th Dr NE,0.0,0.0
2023-10-02,425,South,24123,15809.0,,06:28:42,06:28:57,2,2670,99th Ave NE & 4th St NE,1.0,0.0
2023-10-02,425,South,24123,15809.0,,06:30:07,06:30:07,3,2671,Market Pl & 99th Ave NE,0.0,0.0
