OPERATION_DATE,ROUTE_ID,DIRECTION,TRIP_ID,VEHICLE_ID,SCHED_DEPTIME,ACT_ARRTIME,ACT_DEPTIME,STOP_ORDER_NBR,STOP_ID,STOP,BOARDINGS,ALIGHTINGS
2025-10-01,903,North,22812,15807.0,15:15:00,15:14:51,15:14:51,0,2114,Lynnwood City Center Station Bay D2,5.0,0.0
2025-10-01,903,North,22812,15807.0,15:25:00,15:24:29,15:24:59,1,3343,South Everett Fwy Station Bay 5,0.0,2.0
2025-10-01,903,North,22812,15807.0,,15:39:24,15:40:00,3,3087,20th St SE & 79th Ave SE,0.0,0.0
2025-10-01,903,North,22812,15807.0,,15:40:45,15:40:45,4,3114,20th St SE & 83rd Ave SE,0.0,0.0
2025-10-01,903,North,22812,15807.0,15:48:00,15:41:49,15:42:03,5,3117,91st Ave SE & 20th St SE,0.0,1.0
2025-10-01,903,North,22812,15807.0,,15:42:29,15:42:29,6,800,91st Ave SE & 16th Pl SE,0.0,0.0
2025-10-01,903,North,22812,15807.0,,15:43:17,15:43:17,7,2532,91st Ave SE & 11th Pl SE,0.0,0.0
2025-10-01,903,North,22812,15807.0,,15:43:45,15:43:45,8,801,91st Ave SE & 8th St SE,0.0,0.0
2025-10-01,903,North,22812,15807.0,,15:45:00,15:45:00,9,3113,91st Ave SE & 2nd Pl SE,0.0,0.0
2025-10-01,903,North,22812,15807.0,,15:45:23,15:45:23,10,3119,91st Ave SE & 1st St SE,0.0,0.0
2025-10-01,903,North,22812,15807.0,,15:45:55,15:45:55,11,469,Market Pl & 91st Ave NE,0.0,0.0
2025-10-01,903,North,22812,15807.0,15:59:00,15:47:14,15:47:45,12,2665,Lake Stevens Transit Center Bay 1,0.0,2.0
2025-10-01,903,North,22812,15807.0,,15:48:29,15:48:29,13,2669,4th St NE & 97th Dr NE,0.0,0.0
2025-10-01,903,North,22812,15807.0,,15:48:55,15:48:55,14,2670,99th Ave NE & 4th St NE,0.0,0.0
2025-10-01,903,North,22812,15807.0,16:02:00,15:51:58,15:51:58,15,2671,Market Pl & 99th Ave NE,0.0,0.0
2025-10-01,903,North,22813,17111.0,15:45:00,15:45:53,15:45:53,0,2114,Lynnwood City Center Station Bay D2,6.0,0.0
2025-10-01,903,North,22813,17111.0,15:56:00,15:56:28,15:56:52,1,3343,South Everett Fwy Station Bay 5,0.0,3.0
2025-10-01,903,North,22813,17111.0,,16:14:52,16:14:52,3,3087,20th St SE & 79th Ave SE,0.0,0.0
2025-10-01,903,North,22813,17111.0,,16:15:20,16:15:20,4,3114,20th St SE & 83rd Ave SE,0.0,0.0
2025-10-01,903,North,22813,17111.0,16:19:00,16:16:33,16:16:33,5,3117,91st Ave SE & 20th St SE,0.0,0.0
2025-10-01,903,North,22813,17111.0,,16:16:53,16:16:53,6,800,91st Ave SE & 16th Pl SE,0.0,0.0
2025-10-01,903,North,22813,17111.0,,16:17:42,16:17:51,7,2532,91st Ave SE & 11th Pl SE,0.0,1.0
2025-10-01,903,North,22813,17111.0,,16:18:31,16:18:31,8,801,91st Ave SE & 8th St SE,0.0,0.0
2025-10-01,903,North,22813,17111.0,,16:19:55,16:19:55,9,3113,91st Ave SE & 2nd Pl SE,0.0,0.0
2025-10-01,903,North,22813,17111.0,,16:20:22,16:20:22,10,3119,91st Ave SE & 1st St SE,0.0,0.0
2025-10-01,903,North,22813,17111.0,,16:21:36,16:21:36,11,469,Market Pl & 91st Ave NE,0.0,0.0
2025-10-01,903,North,22813,17111.0,16:31:00,16:23:36,16:24:02,12,2665,Lake Stevens Transit Center Bay 1,0.0,2.0
2025-10-01,903,North,22813,17111.0,,16:24:59,16:24:59,13,2669,4th St NE & 97th Dr NE,0.0,0.0
2025-10-01,903,North,22813,17111.0,,16:25:35,16:25:35,14,2670,99th Ave NE & 4th St NE,0.0,0.0
2025-10-01,903,North,22813,17111.0,16:34:00,16:26:31,16:26:31,15,2671,Market Pl & 99th Ave NE,0.0,0.0
2025-10-01,903,North,22814,17102.0,16:10:00,16:10:12,16:10:12,0,2114,Lynnwood City Center Station Bay D2,6.0,0.0
2025-10-01,903,North,22814,17102.0,16:21:00,16:21:40,16:21:56,1,3343,South Everett Fwy Station Bay 5,2.0,0.0
2025-10-01,903,North,22814,17102.0,,16:38:05,16:38:05,3,3087,20th St SE & 79th Ave SE,0.0,0.0
2025-10-01,903,North,22814,17102.0,,16:38:33,16:38:33,4,3114,20th St SE & 83rd Ave SE,0.0,0.0
2025-10-01,903,North,22814,17102.0,16:43:00,16:39:53,16:40:00,5,3117,91st Ave SE & 20th St SE,0.0,1.0
2025-10-01,903,North,22814,17102.0,,16:40:25,16:40:25,6,800,91st Ave SE & 16th Pl SE,0.0,0.0
2025-10-01,903,North,22814,17102.0,,16:41:03,16:41:03,7,2532,91st Ave SE & 11th Pl SE,0.0,0.0
2025-10-01,903,North,22814,17102.0,,16:41:23,16:41:23,8,801,91st Ave SE & 8th St SE,0.0,0.0
2025-10-01,903,North,22814,17102.0,,16:42:26,16:42:26,9,3113,91st Ave SE & 2nd Pl SE,0.0,0.0
2025-10-01,903,North,22814,17102.0,,16:42:43,16:42:43,10,3119,91st Ave SE & 1st St SE,0.0,0.0
2025-10-01,903,North,22814,17102.0,,16:43:14,16:43:14,11,469,Market Pl & 91st Ave NE,0.0,0.0
2025-10-01,903,North,22814,17102.0,16:55:00,16:46:32,16:47:05,12,2665,Lake Stevens Transit Center Bay 1,0.0,7.0
2025-10-01,903,North,22814,17102.0,,16:47:51,16:47:51,13,2669,4th St NE & 97th Dr NE,0.0,0.0
2025-10-01,903,North,22814,17102.0,,16:48:16,16:48:16,14,2670,99th Ave NE & 4th St NE,0.0,0.0
2025-10-01,903,North,22814,17102.0,16:58:00,16:49:32,16:49:32,15,2671,Market Pl & 99th Ave NE,0.0,0.0
