serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
2510,510,O,640,4th Ave S & S Jackson St,0,MID,4.129,0.000,4.129,11.130,0.000
2510,510,O,635,4th Ave S & S Washington St,1,MID,0.650,0.000,4.767,1.696,0.000
2510,510,O,2638,4th Ave & Cherry St,2,MID,5.295,0.033,9.967,14.043,0.087
2510,510,O,641,4th Ave & Seneca St,3,MID,5.452,0.210,15.048,14.696,0.565
2510,510,O,2976,4th Ave & Pine St,4,MID,4.870,0.148,19.815,11.435,0.348
2510,510,O,473,Olive Way & 6th Ave,5,MID,6.979,0.021,26.766,14.261,0.043
2510,510,O,430,Howell St & 9th Ave,6,MID,4.886,0.136,31.705,9.348,0.261
2510,510,O,431,Howell St & Yale Ave,7,MID,3.795,0.659,34.841,7.261,1.261
2510,510,O,2766,Mountlake Terrace Fwy Station Bay 7,11,MID,0.419,8.767,26.558,0.783,16.391
2510,510,O,2869,South Everett Fwy Station Bay 6,12,MID,0.318,26.500,5.000,0.304,25.348
2510,510,O,3219,Broadway & 33rd St,13,MID,0.105,3.316,2.053,0.087,2.739
2510,510,O,2861,Everett Station,14,MID,0.278,2.444,0.000,0.217,1.913
2510,510,O,2869,South Everett Fwy Station Bay 6,12,PM,0.242,20.803,8.315,3.043,261.391
2510,510,O,3219,Broadway & 33rd St,13,PM,0.018,1.451,6.676,0.217,17.348
2510,510,O,2861,Everett Station,14,PM,0.099,6.690,0.000,1.174,79.696
2510,510,O,2976,4th Ave & Pine St,4,PM,4.367,0.146,19.160,53.348,1.783
2510,510,O,473,Olive Way & 6th Ave,5,PM,7.471,0.149,26.471,93.870,1.870
2510,510,O,430,Howell St & 9th Ave,6,PM,4.729,0.216,30.959,60.043,2.739
2510,510,O,431,Howell St & Yale Ave,7,PM,3.093,0.498,33.598,39.130,6.304
2510,510,O,2766,Mountlake Terrace Fwy Station Bay 7,11,PM,0.597,6.047,28.799,7.217,73.087
2510,510,O,640,4th Ave S & S Jackson St,0,PM,3.771,0.000,3.771,44.435,0.000
2510,510,O,2638,4th Ave & Cherry St,2,PM,5.314,0.044,9.745,63.304,0.522
2510,510,O,641,4th Ave & Seneca St,3,PM,5.387,0.201,14.931,64.174,2.391
2510,510,O,635,4th Ave S & S Washington St,1,PM,0.810,0.020,4.444,8.739,0.217
2510,510,O,3219,Broadway & 33rd St,13,XEV,0.000,0.825,7.750,0.000,1.435
2510,510,O,2861,Everett Station,14,XEV,0.163,8.070,0.000,0.304,15.087
2510,510,O,2869,South Everett Fwy Station Bay 6,12,XEV,0.125,9.417,6.667,0.130,9.826
2510,510,I,2986,Hewitt Ave & Fulton St,0,XNT,2.405,0.000,2.405,4.391,0.000
2510,510,I,2440,Hewitt Ave & Lombard Ave,1,XNT,0.119,0.000,2.524,0.217,0.000
2510,510,I,2355,Wetmore Ave & Wall St,2,XNT,1.095,0.000,3.619,2.000,0.000
2510,510,I,2359,Pacific Ave & Rockefeller Ave,3,XNT,0.214,0.000,3.833,0.391,0.000
2510,510,I,2345,Everett Station Bay C1,4,XNT,10.279,0.000,14.279,19.217,0.000
2510,510,I,2367,Broadway & 34th St,5,XNT,0.405,0.000,14.762,0.739,0.000
2510,510,I,2868,South Everett Fwy Station Bay 3,6,XNT,10.333,0.179,24.718,17.522,0.304
2510,510,I,2765,Mountlake Terrace Fwy Station Bay 6,7,XNT,2.130,0.087,20.652,2.130,0.087
2510,510,I,1909,Stewart St & 9th Ave,11,XNT,0.000,4.143,16.381,0.000,3.783
2510,510,I,1908,Stewart St & 7th Ave,12,XNT,0.000,0.762,15.619,0.000,0.696
2510,510,I,2698,5th Ave & Pine St,13,XNT,0.000,4.250,11.600,0.000,3.696
2510,510,I,2700,5th Ave & Seneca St,14,XNT,0.000,3.947,7.632,0.000,3.261
2510,510,I,2702,5th Ave & Marion St,15,XNT,0.000,3.263,4.368,0.000,2.696
2510,510,I,2290,5th Ave & Jefferson St,16,XNT,0.000,0.789,3.579,0.000,0.652
2510,510,I,2706,5th Ave S & S Jackson St,17,XNT,0.000,3.556,0.000,0.000,2.783
2510,510,I,2765,Mountlake Terrace Fwy Station Bay 6,7,AM,4.370,0.976,35.908,62.130,13.870
2510,510,I,1909,Stewart St & 9th Ave,11,AM,0.319,9.115,27.007,4.087,116.913
2510,510,I,1908,Stewart St & 7th Ave,12,AM,0.177,6.352,20.993,2.261,80.913
2510,510,I,2698,5th Ave & Pine St,13,AM,0.269,4.472,16.897,3.391,56.391
2510,510,I,2700,5th Ave & Seneca St,14,AM,0.125,6.288,10.840,1.565,78.739
2510,510,I,2702,5th Ave & Marion St,15,AM,0.052,5.993,4.899,0.652,75.043
2510,510,I,2290,5th Ave & Jefferson St,16,AM,0.017,3.610,1.324,0.217,45.043
2510,510,I,2706,5th Ave S & S Jackson St,17,AM,0.105,1.448,0.000,1.304,18.000
2510,510,I,2345,Everett Station Bay C1,0,AM,13.450,0.000,13.450,191.217,0.000
2510,510,I,2367,Broadway & 34th St,1,AM,0.947,0.026,14.381,12.435,0.348
2510,510,I,2868,South Everett Fwy Station Bay 3,6,AM,18.232,0.232,32.241,263.174,3.348
2510,510,I,1909,Stewart St & 9th Ave,7,MID,0.415,13.075,20.868,0.957,30.130
2510,510,I,1908,Stewart St & 7th Ave,8,MID,0.214,10.768,10.268,0.522,26.217
2510,510,I,2698,5th Ave & Pine St,9,MID,0.164,3.098,7.492,0.435,8.217
2510,510,I,2700,5th Ave & Seneca St,10,MID,0.328,3.891,3.812,0.913,10.826
2510,510,I,2702,5th Ave & Marion St,11,MID,0.016,2.531,1.297,0.043,7.043
2510,510,I,2290,5th Ave & Jefferson St,12,MID,0.016,0.766,0.547,0.043,2.130
2510,510,I,2706,5th Ave S & S Jackson St,13,MID,0.104,0.627,0.000,0.304,1.826
2510,510,I,2765,Mountlake Terrace Fwy Station Bay 6,3,MID,1.619,0.857,29.714,1.478,0.783
