serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
2410,532,O,2856,NE 10th St & 102nd Ave NE,0,MID,0.804,0.000,0.804,1.609,0.000
2410,532,O,2914,NE 10th St & 108th Ave NE,1,MID,3.587,0.022,4.370,7.174,0.043
2410,532,O,355,Bellevue Transit Center Bay 4,2,MID,18.435,0.065,22.739,36.870,0.130
2410,532,O,2850,Totem Lake Fwy Station,4,MID,2.522,2.913,22.348,5.043,5.826
2410,532,O,2132,Canyon Park Park & Ride Bay 3,5,MID,0.522,8.783,17.087,0.522,8.783
2410,532,O,2164,Ash Way Park & Ride Bay 1,6,MID,0.455,9.318,8.227,0.435,8.913
2410,532,O,2869,South Everett Fwy Station Bay 6,7,MID,0.118,4.588,4.529,0.087,3.391
2410,532,O,3219,Broadway & 33rd St,8,PM,0.005,0.564,4.703,0.043,4.957
2410,532,O,2861,Everett Station,9,PM,0.015,4.692,0.005,0.130,41.413
2410,532,O,2132,Canyon Park Park & Ride Bay 3,5,PM,1.258,17.715,20.315,10.065,141.717
2410,532,O,2164,Ash Way Park & Ride Bay 1,6,PM,0.525,11.257,9.683,4.174,89.565
2410,532,O,2869,South Everett Fwy Station Bay 6,7,PM,0.088,4.390,5.321,0.717,35.696
2410,532,O,2856,NE 10th St & 102nd Ave NE,0,PM,2.171,0.000,2.171,17.087,0.000
2410,532,O,2914,NE 10th St & 108th Ave NE,1,PM,6.099,0.033,8.232,48.000,0.261
2410,532,O,355,Bellevue Transit Center Bay 4,2,PM,30.247,0.319,38.110,239.348,2.522
2410,532,O,2850,Totem Lake Fwy Station,4,PM,5.527,7.082,36.560,43.739,56.043
2410,532,O,2132,Canyon Park Park & Ride Bay 3,5,XEV,0.333,6.095,10.095,0.304,5.565
2410,532,O,2164,Ash Way Park & Ride Bay 1,6,XEV,0.217,4.783,5.522,0.217,4.783
2410,532,O,2869,South Everett Fwy Station Bay 6,7,XEV,0.087,2.043,3.565,0.087,2.043
2410,532,O,3219,Broadway & 33rd St,8,XEV,0.000,0.136,3.591,0.000,0.130
2410,532,O,2861,Everett Station,9,XEV,0.000,3.591,0.000,0.000,3.435
2410,532,I,2347,Everett Station Bay C3,0,XNT,2.333,0.000,2.333,2.435,0.000
2410,532,I,2367,Broadway & 34th St,1,XNT,1.208,0.083,3.458,1.261,0.087
2410,532,I,2867,South Everett Fwy Station Bay 2,2,XNT,1.435,0.043,4.696,1.435,0.043
2410,532,I,2164,Ash Way Park & Ride Bay 1,3,XNT,4.652,0.043,9.304,4.652,0.043
2410,532,I,2736,Canyon Park Fwy Station Bay 4,4,XNT,2.652,0.696,11.261,2.652,0.696
2410,532,I,2851,Totem Lake Fwy Station,5,XNT,0.870,1.348,10.783,0.870,1.348
2410,532,I,2860,Bellevue Transit Center Bay 8,7,XNT,0.217,10.130,0.870,0.217,10.130
2410,532,I,3339,NE 8th St & 108th Ave NE,8,XNT,0.000,0.409,0.500,0.000,0.391
2410,532,I,2858,NE 8th St & 102nd Ave NE,9,XNT,0.000,0.045,0.455,0.000,0.043
2410,532,I,2856,NE 10th St & 102nd Ave NE,10,XNT,0.000,0.455,0.000,0.000,0.435
2410,532,I,2867,South Everett Fwy Station Bay 2,2,AM,4.230,0.130,9.187,42.304,1.304
2410,532,I,2164,Ash Way Park & Ride Bay 1,3,AM,10.565,0.178,19.574,105.652,1.783
2410,532,I,2736,Canyon Park Fwy Station Bay 4,4,AM,10.561,1.074,29.061,105.609,10.739
2410,532,I,2851,Totem Lake Fwy Station,5,AM,5.379,4.101,30.352,53.087,40.478
2410,532,I,2860,Bellevue Transit Center Bay 8,7,AM,0.042,25.712,4.060,0.391,240.348
2410,532,I,3339,NE 8th St & 108th Ave NE,8,AM,0.009,3.173,0.850,0.087,29.522
2410,532,I,2858,NE 8th St & 102nd Ave NE,9,AM,0.000,0.441,0.408,0.000,4.043
2410,532,I,2856,NE 10th St & 102nd Ave NE,10,AM,0.082,0.495,0.000,0.739,4.478
2410,532,I,2347,Everett Station Bay C3,0,AM,4.843,0.000,4.843,48.217,0.000
2410,532,I,2367,Broadway & 34th St,1,AM,0.238,0.000,5.110,2.348,0.000
2410,532,I,2851,Totem Lake Fwy Station,5,MID,9.000,1.333,35.667,1.174,0.174
2410,532,I,2860,Bellevue Transit Center Bay 8,7,MID,0.200,31.600,8.933,0.130,20.609
2410,532,I,3339,NE 8th St & 108th Ave NE,8,MID,0.000,7.588,1.118,0.000,5.609
2410,532,I,2858,NE 8th St & 102nd Ave NE,9,MID,0.000,0.900,0.200,0.000,0.783
2410,532,I,2856,NE 10th St & 102nd Ave NE,10,MID,0.391,0.565,0.000,0.391,0.565
2410,532,O,3219,Broadway & 33rd St,8,MID,0.000,0.000,5.000,0.000,0.000
2410,532,O,2861,Everett Station,9,MID,0.000,5.000,0.000,0.000,0.435
