serviceChangeNum,routeNum,direction,stopId,stopName,stopOrderNum,timeOfDay,tripBoardings,tripAlightings,departingLoad,dailyBoardings,dailyAlightings
253,5,I,5492,Shoreline Community College,1,AM,0.9,0,0.9,13.7,0.1
253,5,I,5502,N Innis Arden Way & Greenwood Ave N,2,AM,0.2,0,1.1,3.2,0.2
253,5,I,75110,Dayton Ave N & N 160th St,3,AM,0.3,0.1,1.3,4.4,1
253,5,I,75120,Dayton Ave N & N 155th St,4,AM,0.1,0,1.4,2,0
253,5,I,75140,Dayton Ave N & N 150th St,5,AM,0.1,0,1.5,1.6,0
253,5,I,5550,Greenwood Ave N & N 145th St,6,AM,0.5,0.1,1.9,7.1,1
253,5,I,5560,Greenwood Ave N & N 143rd St,7,AM,1,0,2.9,14,0
253,5,I,5580,Greenwood Ave N & N 137th St,8,AM,0.4,0,3.3,6.1,0.1
253,5,I,5590,Greenwood Ave N & N 134th St,9,AM,0.9,0.3,3.9,12.7,4.7
253,5,I,5610,Greenwood Ave N & N 130th St,10,AM,1,0.3,4.5,13.9,4.7
253,5,I,5630,Greenwood Ave N & N 125th St,11,AM,0.7,0.2,5,9.7,3.2
253,5,I,5640,Greenwood Ave N & N 122nd St,12,AM,0.2,0,5.1,2.4,0
253,5,I,5660,Greenwood Ave N & N 117th St,13,AM,1.1,0.1,6.1,15.5,1.8
253,5,I,5670,Greenwood Ave N & N 115th St,14,AM,0.4,0,6.4,5.4,0.1
253,5,I,5690,Greenwood Ave N & N 110th St,15,AM,1,0.2,7.3,14.2,2.4
253,5,I,5710,Greenwood Ave N & Holman Rd N,16,AM,1.5,1.4,7.3,20.5,19.7
253,5,I,5730,Greenwood Ave N & N 100th St,17,AM,0.6,0.1,7.8,8.3,1.2
253,5,I,5740,Greenwood Ave N & N 97th St,18,AM,0.7,0.1,8.4,9.1,0.7
253,5,I,5765,Greenwood Ave N & N 92nd St,19,AM,0.9,0.1,9.2,13.1,1.1
253,5,I,5770,Greenwood Ave N & N 90th St,20,AM,0.9,0,10.1,12.1,0.5
253,5,I,5771,Greenwood Ave N & N 87th St,21,AM,1.8,0.5,11.5,23.8,5.9
253,5,I,5790,Greenwood Ave N & N 85th St,22,AM,2.1,1.8,11.5,29.5,25
253,5,I,5810,Greenwood Ave N & N 80th St,23,AM,1.2,0.3,12.4,17.1,4.8
253,5,I,5830,Greenwood Ave N & N 76th St,24,AM,0.6,0.3,12.8,7.7,3.6
253,5,I,5840,Greenwood Ave N & N 74th St,25,AM,0.6,0.4,12.9,8.3,6.1
253,5,I,5860,Greenwood Ave N & N 70th St,26,AM,1.1,0.5,13.5,15.6,7.4
253,5,I,5875,Phinney Ave N & N 67th St,27,AM,0.4,0.2,13.7,4.9,2.4
253,5,I,5880,Phinney Ave N & N 65th St,28,AM,0.9,0.1,14.4,11.9,2
253,5,I,5900,Phinney Ave N & N 61st St,29,AM,1.5,0.3,15.6,20.5,3.7
253,5,I,5910,Phinney Ave N & N 59th St,30,AM,0,0,15.6,0,0
253,5,I,5930,Phinney Ave N & N 55th St,31,AM,0.5,0.2,15.8,6.9,3.4
253,5,I,5940,Phinney Ave N & N 54th St,32,AM,0.3,0,16.1,4.2,0.3
253,5,I,5960,Phinney Ave N & N 50th St,33,AM,0.8,0.3,16.6,10.8,3.8
253,5,I,5980,Phinney Ave N & N 46th St,34,AM,1.1,5.1,12.7,16,70.9
253,5,I,6000,N 43rd St & Phinney Ave N,35,AM,1.4,0.4,13.8,17.8,4.6
253,5,I,6020,N 43rd St & Fremont Ave N,36,AM,2,0.3,15.5,26.4,3.6
253,5,I,6030,Fremont Ave N & N 41st St,37,AM,0.7,0.5,15.7,8.6,6.1
253,5,I,6040,Fremont Ave N & N 39th St,38,AM,0.3,0.5,15.6,4.5,6.6
253,5,I,6050,Aurora Ave N & N 38th St,39,AM,2.1,1.4,16.3,27.6,17.7
253,5,I,6060,Aurora Ave N & Halladay St,40,AM,0,0.1,16.2,0.2,1.5
253,5,I,6070,Aurora Ave N & Lynn St,41,AM,0.1,0.1,16.2,1.7,1.6
253,5,I,6080,Aurora Ave N & Crockett St,42,AM,0.1,0,16.3,1.2,0.2
253,5,I,6100,Aurora Ave N & Galer St,43,AM,0.5,0.6,16.2,6.8,7.8
253,5,I,6120,Aurora Ave N & Prospect St,44,AM,0.3,0.3,16.2,4.4,4.2
253,5,I,6176,7th Ave N & Thomas St,45,AM,0.7,11,5.4,8.4,132.1
253,5,I,7430,Wall St & 5th Ave,46,AM,0,5.4,0,0,64.7
253,5,O,30635,4th Ave S & S Royal Brougham Way,1,AM,0.4,0,0.4,5.1,0.2
253,5,O,619,4th Ave S & S Jackson St,2,AM,7.2,1.4,6.2,101.4,18.9
253,5,O,531,3rd Ave & James St,3,AM,1,2.1,5.1,14.2,29.3
253,5,O,548,3rd Ave & Madison St,4,AM,1.7,2.4,4.5,24.1,33.9
253,5,O,570,3rd Ave & Union St,5,AM,1.2,1.6,4.1,17.4,22.4
253,5,O,590,3rd Ave & Pine St,6,AM,3.3,1.1,6.3,46.5,14.7
253,5,O,600,3rd Ave & Virginia St,7,AM,0.9,1.3,5.5,12,17
253,5,O,605,3rd Ave & Bell St,8,AM,1,1.1,5.4,12.9,14.4
253,5,O,6236,7th Ave N & Denny Way,9,AM,1,0.6,5.9,13.5,7.4
253,5,O,6237,7th Ave N & Harrison St,10,AM,0.5,1.3,5.1,6.8,17.3
253,5,O,6290,Aurora Ave N & Prospect St,11,AM,0,0.6,4.5,0.1,8.1
253,5,O,6300,Aurora Ave N & Galer St,12,AM,0.2,0.1,4.6,2.7,1
253,5,O,6310,Aurora Ave N & Crockett St,13,AM,0,0,4.6,0.1,0
253,5,O,6320,Aurora Ave N & Lynn St,14,AM,0.1,0,4.7,0.8,0.1
253,5,O,6330,Aurora Ave N & Halladay St,15,AM,0,0.2,4.5,0.2,2.4
