OPERATION_DATE,ROUTE_ID,DIRECTION,TRIP_ID,VEHICLE_ID,SCHED_DEPTIME,ACT_ARRTIME,ACT_DEPTIME,STOP_ORDER_NBR,STOP_ID,STOP,BOARDINGS,ALIGHTINGS
2025-10-01,424,North,22169,17806.0,15:35:00,15:34:40,15:34:40,0,640,4th Ave S & S Jackson St,4.0,0.0
2025-10-01,424,North,22169,17806.0,,15:35:21,15:35:45,1,635,4th Ave S & S Washington St,1.0,0.0
2025-10-01,424,North,22169,17806.0,,15:36:55,15:37:47,2,2638,4th Ave & Cherry St,12.0,0.0
2025-10-01,424,North,22169,17806.0,,15:40:07,15:40:32,3,641,4th Ave & Seneca St,5.0,0.0
2025-10-01,424,North,22169,17806.0,15:40:00,15:41:44,15:42:01,4,2976,4th Ave & Pine St,2.0,0.0
2025-10-01,424,North,22169,17806.0,,15:43:19,15:44:34,5,473,Olive Way & 6th Ave,12.0,0.0
2025-10-01,424,North,22169,17806.0,15:45:00,15:46:23,15:46:43,6,476,Olive Way & Terry Ave,4.0,0.0
2025-10-01,424,North,22169,17806.0,15:53:00,15:56:15,15:56:40,7,497,Evergreen Point Fwy Station,2.0,1.0
2025-10-01,424,North,22169,17806.0,16:12:00,16:08:31,16:09:25,9,2850,Totem Lake Fwy Station,1.0,26.0
2025-10-01,424,North,22169,17806.0,16:20:00,16:21:19,16:22:20,10,2704,Hwy 522 & 132nd Ave NE Flyer Stop,0.0,6.0
2025-10-01,424,North,22169,17806.0,16:46:00,16:52:17,16:52:41,12,3064,Fryelands Blvd & 161st St SE,0.0,2.0
2025-10-01,424,North,22169,17806.0,,16:53:19,16:53:19,13,2602,Fryelands Blvd & 156th St SE,0.0,0.0
2025-10-01,424,North,22169,17806.0,,16:54:37,16:54:52,14,3066,154th St SE & 168th Ave SE,0.0,1.0
2025-10-01,424,North,22169,17806.0,,16:55:31,16:55:44,15,2599,154th St SE & Mulberry Dr,0.0,1.0
2025-10-01,424,North,22169,17806.0,,16:56:16,16:56:16,16,2597,154th St SE & Lin Ave SE,0.0,0.0
2025-10-01,424,North,22169,17806.0,,16:57:22,16:57:22,17,589,179th Ave SE & Stanton St,0.0,0.0
2025-10-01,424,North,22169,17806.0,,16:57:57,16:58:11,18,585,179th Ave SE & 147th St SE,0.0,1.0
2025-10-01,424,North,22169,17806.0,,17:01:00,17:01:00,19,1915,Hwy 2 & 179th Ave SE,0.0,0.0
2025-10-01,424,North,22169,17806.0,16:55:00,17:01:43,17:02:10,20,1928,Monroe Park & Ride Bay 1,0.0,4.0
2025-10-01,424,North,22169,17806.0,,17:04:41,17:04:41,21,1922,Hwy 2 & Roosevelt Rd (East),0.0,0.0
2025-10-01,424,North,22169,17806.0,,17:11:39,17:11:39,22,1740,92nd St SE & 113th Dr SE,0.0,0.0
2025-10-01,424,North,22169,17806.0,,17:12:25,17:12:25,23,1628,Second St & Pine Ave,0.0,0.0
2025-10-01,424,North,22169,17806.0,,17:13:16,17:13:16,24,3131,2nd St & Cedar Ave,0.0,0.0
2025-10-01,424,North,22169,17806.0,,17:13:33,17:14:43,25,1629,Second St & Ave A,0.0,1.0
2025-10-01,424,North,22169,17806.0,,17:15:25,17:15:25,26,1626,Second St & Ave C,0.0,0.0
2025-10-01,424,North,22169,17806.0,17:10:00,17:16:11,17:16:11,27,858,Ave D & Third St,0.0,0.0
2025-10-01,424,North,22169,17806.0,,,,28,859,Ave D & Fifth St,,
2025-10-01,424,North,22169,17806.0,,,,29,860,Ave D & 10th St,,
2025-10-01,424,North,22169,17806.0,,,,30,857,Ave D & 13th St,,
2025-10-01,424,North,22169,17806.0,,,,31,3127,Ave D & Ferguson Park Rd,,
2025-10-01,424,North,22169,17806.0,17:19:00,,,32,861,Snohomish Park & Ride Bay 2,,
2025-10-01,424,North,22170,21812.0,17:10:00,17:11:27,17:11:27,0,640,4th Ave S & S Jackson St,9.0,0.0
2025-10-01,424,North,22170,21812.0,,17:12:25,17:12:25,1,635,4th Ave S & S Washington St,0.0,0.0
2025-10-01,424,North,22170,21812.0,,17:13:35,17:14:02,2,2638,4th Ave & Cherry St,3.0,0.0
2025-10-01,424,North,22170,21812.0,,17:14:56,17:15:24,3,641,4th Ave & Seneca St,5.0,0.0
2025-10-01,424,North,22170,21812.0,17:16:00,17:17:16,17:18:50,4,2976,4th Ave & Pine St,6.0,0.0
2025-10-01,424,North,22170,21812.0,,17:20:40,17:22:03,5,473,Olive Way & 6th Ave,6.0,0.0
2025-10-01,424,North,22170,21812.0,17:21:00,17:24:00,17:24:40,6,476,Olive Way & Terry Ave,8.0,0.0
2025-10-01,424,North,22170,21812.0,17:31:00,17:37:15,17:37:49,7,497,Evergreen Point Fwy Station,4.0,5.0
2025-10-01,424,North,22170,21812.0,17:53:00,17:48:28,17:49:08,9,2850,Totem Lake Fwy Station,1.0,15.0
2025-10-01,424,North,22170,21812.0,18:00:00,17:56:12,17:57:35,10,2704,Hwy 522 & 132nd Ave NE Flyer Stop,0.0,2.0
2025-10-01,424,North,22170,21812.0,18:20:00,18:16:56,18:17:20,12,3064,Fryelands Blvd & 161st St SE,0.0,2.0
2025-10-01,424,North,22170,21812.0,,18:18:04,18:18:15,13,2602,Fryelands Blvd & 156th St SE,0.0,1.0
2025-10-01,424,North,22170,21812.0,,18:19:53,18:19:53,14,3066,154th St SE & 168th Ave SE,0.0,0.0
2025-10-01,424,North,22170,21812.0,,18:20:26,18:20:26,15,2599,154th St SE & Mulberry Dr,0.0,0.0
2025-10-01,424,North,22170,21812.0,,18:20:58,18:20:58,16,2597,154th St SE & Lin Ave SE,0.0,0.0
2025-10-01,424,North,22170,21812.0,,18:22:32,18:22:50,17,589,179th Ave SE & Stanton St,0.0,2.0
2025-10-01,424,North,22170,21812.0,,18:23:40,18:24:09,18,585,179th Ave SE & 147th St SE,0.0,2.0
2025-10-01,424,North,22170,21812.0,,18:26:21,18:26:36,19,1915,Hwy 2 & 179th Ave SE,0.0,1.0
2025-10-01,424,North,22170,21812.0,18:30:00,18:27:31,18:28:14,20,1928,Monroe Park & Ride Bay 1,0.0,10.0
2025-10-01,424,North,22170,21812.0,,18:30:28,18:30:28,21,1922,Hwy 2 & Roosevelt Rd (East),0.0,0.0
2025-10-01,424,North,22170,21812.0,,18:37:03,18:37:03,22,1740,92nd St SE & 113th Dr SE,0.0,0.0
2025-10-01,424,North,22170,21812.0,,18:37:59,18:37:59,23,1628,Second St & Pine Ave,0.0,0.0
2025-10-01,424,North,22170,21812.0,,18:38:54,18:38:54,24,3131,2nd St & Cedar Ave,0.0,0.0
2025-10-01,424,North,22170,21812.0,,18:39:07,18:39:07,25,1629,Second St & Ave A,0.0,0.0
2025-10-01,424,North,22170,21812.0,,18:39:33,18:39:33,26,1626,Second St & Ave C,0.0,0.0
2025-10-01,424,North,22170,21812.0,18:44:00,18:40:16,18:40:16,27,858,Ave D & Third St,0.0,0.0
2025-10-01,424,North,22170,21812.0,,18:40:53,18:41:07,28,859,Ave D & Fifth St,0.0,1.0
2025-10-01,424,North,22170,21812.0,,18:42:11,18:42:27,29,860,Ave D & 10th St,0.0,1.0
2025-10-01,424,North,22170,21812.0,,18:43:31,18:43:31,30,857,Ave D & 13th St,0.0,0.0
2025-10-01,424,North,22170,21812.0,,18:43:42,18:43:42,31,3127,Ave D & Ferguson Park Rd,0.0,0.0
2025-10-01,424,North,22170,21812.0,18:54:00,18:44:24,18:44:24,32,861,Snohomish Park & Ride Bay 2,0.0,0.0
2025-10-01,424,South,22171,19818.0,05:15:00,05:15:06,05:15:06,0,1349,Snohomish Park & Ride Bay 1,0.0,0.0
2025-10-01,424,South,22171,19818.0,,05:15:55,05:15:55,1,3128,Ave D & 14th St SE,0.0,0.0
2025-10-01,424,South,22171,19818.0,,05:16:40,05:16:40,2,1353,Ave D & 13th St,0.0,0.0
2025-10-01,424,South,22171,19818.0,,05:17:17,05:17:44,3,1351,Ave D & Bonneville Ave,3.0,0.0
2025-10-01,424,South,22171,19818.0,,05:18:40,05:18:40,4,1350,Ave D & Fifth St,0.0,0.0
2025-10-01,424,South,22171,19818.0,05:17:00,05:19:05,05:19:05,5,1352,Ave D & Third St,0.0,0.0
2025-10-01,424,South,22171,19818.0,,05:20:03,05:20:03,6,242,Second St & Ave C,0.0,0.0
2025-10-01,424,South,22171,19818.0,,05:20:26,05:20:45,7,241,Second St & Ave A,1.0,0.0
2025-10-01,424,South,22171,19818.0,,05:21:26,05:21:26,8,243,Second St & Maple Ave,0.0,0.0
2025-10-01,424,South,22171,19818.0,,05:21:46,05:21:46,9,244,Second St & Pine Ave,0.0,0.0
2025-10-01,424,South,22171,19818.0,,05:22:20,05:22:20,10,369,92nd St SE & 113th Dr SE,0.0,0.0
2025-10-01,424,South,22171,19818.0,,05:28:15,05:28:15,11,552,Hwy 2 & Fryelands Blvd SE,0.0,0.0
2025-10-01,424,South,22171,19818.0,05:27:00,05:29:33,05:30:25,12,1928,Monroe Park & Ride Bay 1,7.0,0.0
2025-10-01,424,South,22171,19818.0,,05:32:20,05:32:20,13,1073,179th Ave SE & 147th St SE,0.0,0.0
2025-10-01,424,South,22171,19818.0,,05:33:01,05:33:24,14,1070,179th Ave SE & Stanton St SE,2.0,0.0
2025-10-01,424,South,22171,19818.0,,05:34:42,05:34:42,15,2596,154th St SE & 175th Ave SE,0.0,0.0
2025-10-01,424,South,22171,19818.0,,05:35:18,05:35:40,16,2598,154th St SE & Mulberry Dr,1.0,0.0
2025-10-01,424,South,22171,19818.0,,05:36:22,05:36:45,17,3067,154th St SE & 168th Ave SE,1.0,0.0
2025-10-01,424,South,22171,19818.0,,05:38:20,05:38:20,18,2603,Fryelands Blvd & 156th St SE,0.0,0.0
2025-10-01,424,South,22171,19818.0,05:36:00,05:38:54,05:39:19,19,3065,Fryelands Blvd & 161st St SE,1.0,0.0
2025-10-01,424,South,22171,19818.0,05:49:00,05:58:06,05:58:06,21,2705,Hwy 522 & 132nd Ave NE Flyer Stop,0.0,0.0
2025-10-01,424,South,22171,19818.0,05:54:00,06:03:13,06:03:40,22,2851,Totem Lake Fwy Station,4.0,1.0
2025-10-01,424,South,22171,19818.0,06:07:00,06:14:26,06:14:45,24,1859,Evergreen Point Fwy Station,1.0,2.0
2025-10-01,424,South,22171,19818.0,06:18:00,06:24:09,06:24:32,25,1909,Stewart St & 9th Ave,0.0,3.0
2025-10-01,424,South,22171,19818.0,,06:25:41,06:26:02,26,1908,Stewart St & 7th Ave,0.0,6.0
2025-10-01,424,South,22171,19818.0,,06:27:23,06:27:34,27,1907,Stewart St & 4th Ave,0.0,1.0
2025-10-01,424,South,22171,19818.0,,06:29:20,06:29:36,28,1079,2nd Ave & Stewart St,0.0,2.0
2025-10-01,424,South,22171,19818.0,06:25:00,06:30:49,06:31:12,29,2909,2nd Ave & Seneca St,0.0,4.0
2025-10-01,424,South,22171,19818.0,,06:32:33,06:32:50,30,2631,2nd Ave & Cherry St,0.0,2.0
2025-10-01,424,South,22171,19818.0,06:31:00,06:37:19,06:37:19,31,2349,2nd Ave Ext S & Yesler Way,0.0,0.0
2025-10-01,424,South,22172,21800.0,06:30:00,06:30:01,06:30:01,0,1349,Snohomish Park & Ride Bay 1,0.0,0.0
2025-10-01,424,South,22172,21800.0,,06:30:42,06:30:42,1,3128,Ave D & 14th St SE,0.0,0.0
2025-10-01,424,South,22172,21800.0,,06:31:13,06:31:13,2,1353,Ave D & 13th St,0.0,0.0
2025-10-01,424,South,22172,21800.0,,06:31:50,06:32:14,3,1351,Ave D & Bonneville Ave,1.0,0.0
2025-10-01,424,South,22172,21800.0,,06:33:15,06:33:15,4,1350,Ave D & Fifth St,0.0,0.0
2025-10-01,424,South,22172,21800.0,06:32:00,06:34:17,06:34:17,5,1352,Ave D & Third St,0.0,0.0
2025-10-01,424,South,22172,21800.0,,06:35:41,06:35:41,6,242,Second St & Ave C,0.0,0.0
2025-10-01,424,South,22172,21800.0,,06:35:58,06:35:58,7,241,Second St & Ave A,0.0,0.0
2025-10-01,424,South,22172,21800.0,,06:36:41,06:36:41,8,243,Second St & Maple Ave,0.0,0.0
2025-10-01,424,South,22172,21800.0,,06:37:03,06:37:03,9,244,Second St & Pine Ave,0.0,0.0
2025-10-01,424,South,22172,21800.0,,06:37:44,06:37:44,10,369,92nd St SE & 113th Dr SE,0.0,0.0
2025-10-01,424,South,22172,21800.0,,06:44:30,06:44:30,11,552,Hwy 2 & Fryelands Blvd SE,0.0,0.0
2025-10-01,424,South,22172,21800.0,06:43:00,06:46:08,06:46:46,12,1928,Monroe Park & Ride Bay 1,7.0,0.0
2025-10-01,424,South,22172,21800.0,,06:50:09,06:50:09,13,1073,179th Ave SE & 147th St SE,0.0,0.0
2025-10-01,424,South,22172,21800.0,,06:50:45,06:51:06,14,1070,179th Ave SE & Stanton St SE,1.0,0.0
2025-10-01,424,South,22172,21800.0,,06:52:15,06:52:15,15,2596,154th St SE & 175th Ave SE,0.0,0.0
2025-10-01,424,South,22172,21800.0,,06:52:48,06:52:48,16,2598,154th St SE & Mulberry Dr,0.0,0.0
2025-10-01,424,South,22172,21800.0,,06:53:16,06:53:16,17,3067,154th St SE & 168th Ave SE,0.0,0.0
2025-10-01,424,South,22172,21800.0,,06:54:46,06:55:01,18,2603,Fryelands Blvd & 156th St SE,1.0,0.0
2025-10-01,424,South,22172,21800.0,06:52:00,06:55:43,06:56:19,19,3065,Fryelands Blvd & 161st St SE,2.0,0.0
2025-10-01,424,South,22172,21800.0,07:11:00,07:33:00,07:33:30,21,2705,Hwy 522 & 132nd Ave NE Flyer Stop,5.0,1.0
2025-10-01,424,South,22172,21800.0,07:19:00,07:44:22,07:44:53,22,2851,Totem Lake Fwy Station,5.0,2.0
2025-10-01,424,South,22172,21800.0,07:39:00,07:57:02,07:57:15,24,1859,Evergreen Point Fwy Station,0.0,2.0
