OPERATION_DATE,ROUTE_ID,DIRECTION,TRIP_ID,VEHICLE_ID,SCHED_DEPTIME,ACT_ARRTIME,ACT_DEPTIME,STOP_ORDER_NBR,STOP_ID,STOP,BOARDINGS,ALIGHTINGS
2024-10-01,230,East,21956.0,13603.0,05:40:00,05:40:19,05:40:19,0,486,Smokey Point Transit Center Bay 2,5.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:41:21,05:41:21,1,953,Smokey Point Blvd & 177th Pl NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:42:08,05:42:08,2,958,Smokey Point Blvd & 183rd Pl NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:42:32,05:42:32,3,2530,Smokey Point Blvd & 186th Pl NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:43:04,05:43:04,4,2531,188th St NE & 35th Ave NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:44:49,05:44:49,5,2521,47th Ave NE & 188th St NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:45:06,05:45:06,6,2625,47th Ave NE & 191st Pl NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:45:19,05:45:19,7,2522,47th Ave NE & 193rd Pl NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:46:42,05:46:42,8,2528,Cemetery Rd & 49th Ave NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:47:06,05:47:06,9,2529,Cemetery Rd & 53rd Ave NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:50:24,05:50:38,10,265,204th St NE & 67th Ave NE,0.0,1.0
2024-10-01,230,East,21956.0,13603.0,,05:51:37,05:51:37,11,266,204th St NE & 71st Ave NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:51:53,05:51:53,12,2626,204th St NE & 74th Ave NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,05:50:00,05:53:38,05:55:30,13,267,204th St NE & 77th Ave NE,3.0,5.0
2024-10-01,230,East,21956.0,13603.0,,05:56:09,05:56:09,14,595,207th St NE & Keith Ln,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:57:13,05:57:13,15,840,S Stillaguamish Ave & 207th Pl NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:57:23,05:57:23,16,2569,S Stillaguamish Ave & Portage St,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:58:04,05:58:04,17,1037,S Stillaguamish Ave & Medical Center Dr,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:59:01,05:59:01,18,1550,E 1st St & N Stillaguamish Ave,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,05:59:33,05:59:33,19,1549,E 1st St & N Lenore Ave,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:03:32,06:03:32,20,930,N Olympic Ave & E 2nd St,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:04:44,06:04:55,21,2849,N Olympic Ave & E 5th St,0.0,1.0
2024-10-01,230,East,21956.0,13603.0,05:59:00,06:06:13,06:06:13,22,834,Broadway St & E Gilman Ave,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:06:45,06:06:45,23,384,E Burke Ave & Manhattan St,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:07:38,06:07:38,24,518,Hwy 530 & Arlington Heights Rd,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:10:20,06:10:20,25,504,Hwy 530 & 103rd Ave NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:11:01,06:11:01,26,505,Hwy 530 & 115th Ave NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:11:40,06:11:40,27,506,Hwy 530 & 119th Ave NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:12:11,06:12:11,28,513,Hwy 530 & Jim Creek Rd,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:13:38,06:13:38,29,521,Hwy 530 & 139th Ave NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:15:28,06:15:28,30,519,Hwy 530 & 294th St NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:16:13,06:16:13,31,524,Hwy 530 & Hillis Rd,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:16:32,06:16:32,32,507,Hwy 530 & 171st Ave NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:16:53,06:16:53,33,527,Hwy 530 & 171st Ave NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:17:47,06:17:47,34,508,Hwy 530 & 179th Ave NE,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:19:18,06:19:18,35,499,Hwy 530 & Ramstad Rd,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:19:40,06:19:40,36,516,Hwy 530 & Ramstad Rd,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,,06:20:53,06:20:53,37,514,Hwy 530 & Lake Cavanaugh Rd,0.0,0.0
2024-10-01,230,East,21956.0,13603.0,06:13:00,06:21:03,06:21:03,38,509,Hwy 530 & Oso Loop Rd (West),0.0,0.0
